key	text	type	parameter
S2_PBS_Strategy_Clan_Battle_Very_Important_01	text_rejected	146	
S2_PBS_Strategy_Clan_Battle_Very_Important_02	text_rejected	146	
S2_PBS_Strategy_Clan_Battle_Very_Important_03	text_rejected	146	
S2_PBS_Strategy_Clan_Battle_Vital_01	text_rejected	147	
S2_PBS_Strategy_Clan_Battle_Vital_02	text_rejected	147	
S2_PBS_Strategy_Clan_Battle_Vital_03	text_rejected	147	
S2_PBS_Strategy_Clan_Defend_Major_Fort_01	text_rejected	148	
S2_PBS_Strategy_Clan_Defend_Major_Fort_02	text_rejected	148	
S2_PBS_Strategy_Clan_Defend_Major_Fort_03	text_rejected	148	
S2_PBS_Strategy_Clan_Enemy_Of_State_01	text_rejected	149	
S2_PBS_Strategy_Clan_Enemy_Of_State_02	text_rejected	149	
S2_PBS_Strategy_Clan_Enemy_Of_State_03	text_rejected	149	
S2_PBS_Strategy_Clan_Last_Stand_01	text_rejected	150	
S2_PBS_Strategy_Clan_Last_Stand_02	text_rejected	150	
S2_PBS_Strategy_Clan_Last_Stand_03	text_rejected	150	
S2_PBS_Strategy_Clan_No_Retreat_01	text_rejected	151	
S2_PBS_Strategy_Clan_No_Retreat_02	text_rejected	151	
S2_PBS_Strategy_Clan_No_Retreat_03	text_rejected	151	
S2_PBS_Strategy_Clan_Own_Faction_Leader_Here_01	text_rejected	152	
S2_PBS_Strategy_Clan_Own_Faction_Leader_Here_02	text_rejected	152	
S2_PBS_Strategy_Clan_Own_Faction_Leader_Here_03	text_rejected	152	
S2_PBS_Strategy_Clan_Shogun_Pretender_01	text_rejected	153	
S2_PBS_Strategy_Clan_Shogun_Pretender_02	text_rejected	153	
S2_PBS_Strategy_Clan_Shogun_Pretender_03	text_rejected	153	
S2_PBS_Strategy_Enemy_Ally_Faction_Leader_Here_01	text_rejected	154	
S2_PBS_Strategy_Enemy_Ally_Faction_Leader_Here_02	text_rejected	154	
S2_PBS_Strategy_Enemy_Ally_Faction_Leader_Here_03	text_rejected	154	
S2_PBS_Strategy_Enemy_Battle_Important_01	text_rejected	155	
S2_PBS_Strategy_Enemy_Battle_Important_02	text_rejected	155	
S2_PBS_Strategy_Enemy_Battle_Important_03	text_rejected	155	
S2_PBS_Strategy_Enemy_Battle_Very_Important_01	text_rejected	156	
S2_PBS_Strategy_Enemy_Battle_Very_Important_02	text_rejected	156	
S2_PBS_Strategy_Enemy_Battle_Very_Important_03	text_rejected	156	
S2_PBS_Strategy_Enemy_Battle_Vital_01	text_rejected	157	
S2_PBS_Strategy_Enemy_Battle_Vital_02	text_rejected	157	
S2_PBS_Strategy_Enemy_Battle_Vital_03	text_rejected	157	
S2_PBS_Strategy_Enemy_Enemy_Of_State_01	text_rejected	158	
S2_PBS_Strategy_Enemy_Enemy_Of_State_02	text_rejected	158	
S2_PBS_Strategy_Enemy_Enemy_Of_State_03	text_rejected	158	
S2_PBS_Strategy_Enemy_Faction_Brother_Here_01	text_rejected	159	FACTION_MINOR_CLAN
S2_PBS_Strategy_Enemy_Faction_Brother_Here_02	text_rejected	159	FACTION_MINOR_CLAN
S2_PBS_Strategy_Enemy_Faction_Brother_Here_03	text_rejected	159	FACTION_MINOR_CLAN
S2_PBS_Strategy_Enemy_Faction_Grandson_Here_01	text_rejected	159	
S2_PBS_Strategy_Enemy_Faction_Grandson_Here_02	text_rejected	159	
S2_PBS_Strategy_Enemy_Faction_Grandson_Here_03	text_rejected	159	
S2_PBS_Strategy_Enemy_Faction_Heir_Here_01	text_rejected	160	
S2_PBS_Strategy_Enemy_Faction_Heir_Here_02	text_rejected	160	
S2_PBS_Strategy_Enemy_Faction_Heir_Here_03	text_rejected	160	
S2_PBS_Strategy_Enemy_Faction_Leader_Here_01	text_rejected	161	
S2_PBS_Strategy_Enemy_Faction_Leader_Here_02	text_rejected	161	
S2_PBS_Strategy_Enemy_Faction_Leader_Here_03	text_rejected	161	
S2_PBS_Strategy_Enemy_Faction_Son_Here_01	text_rejected	162	
S2_PBS_Strategy_Enemy_Faction_Son_Here_02	text_rejected	162	
S2_PBS_Strategy_Enemy_Faction_Son_Here_03	text_rejected	162	
S2_PBS_Strategy_Enemy_Last_Stand_01	text_rejected	163	
S2_PBS_Strategy_Enemy_Last_Stand_02	text_rejected	163	
S2_PBS_Strategy_Enemy_Last_Stand_03	text_rejected	163	
S2_PBS_Strategy_Enemy_No_Retreat_01	text_rejected	164	
S2_PBS_Strategy_Enemy_No_Retreat_02	text_rejected	164	
S2_PBS_Strategy_Enemy_No_Retreat_03	text_rejected	164	
S2_PBS_Strategy_Enemy_Shogun_Pretender_01	text_rejected	165	
S2_PBS_Strategy_Enemy_Shogun_Pretender_02	text_rejected	165	
S2_PBS_Strategy_Enemy_Shogun_Pretender_03	text_rejected	165	
