building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
inv_new_etr_minor_industry_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ALL_industry_minor	false	twr2_rome_greek_Homestead_short	twr2_rome_greek_Homestead_flavour	true
inv_new_etr_minor_industry_amphora_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ALL_industry_minor	false	twr2_rome_rome_Workshop_short	twr2_rome_eastern_Craftmans_quarter_flavour	true
inv_new_etr_minor_industry_amphora_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ALL_industry_minor	false	twr2_rome_rome_Workshop_short	twr2_rome_eastern_Craftmans_quarter_flavour	true
inv_new_etr_minor_industry_amphora_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ALL_industry_minor	false	twr2_rome_rome_Workshop_short	twr2_rome_eastern_Craftmans_quarter_flavour	true
inv_new_etr_minor_industry_mint_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ALL_industry_minor	false	greek_coin_maker	all_mint	true
inv_new_etr_minor_industry_mint_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ALL_industry_minor	false	greek_electrum_mint	all_mint	true
inv_new_etr_minor_industry_mint_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ALL_industry_minor	false	greek_silver_mint	all_mint	true
inv_new_etr_minor_military_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_buff_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_buff_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_buff_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_recruit_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_recruit_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_military_recruit_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_military	false	inv_etr_minor_military_short	inv_etr_military	true
inv_new_etr_minor_religion_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_agriculture_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_agriculture_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_agriculture_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_military_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_military_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_military_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_port_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_port_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_port_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_research_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_research_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_religion_research_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_religious	false	inv_etr_minor_religion_short	inv_etr_religion	true
inv_new_etr_minor_town_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_town	false	inv_etr_minor_town_short	inv_etr_city	true
inv_new_etr_minor_town_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_town	false	inv_etr_minor_town_short	inv_etr_city	true
inv_new_etr_minor_town_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_town	false	inv_etr_minor_town_short	inv_etr_city	true
inv_new_etr_minor_town_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_town	false	inv_etr_minor_town_short	inv_etr_city	true
inv_new_etr_minor_town_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_town	false	inv_etr_minor_town_short	inv_etr_city	true
inv_new_etr_minor_town_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_minor_town	false	inv_etr_minor_town_short	inv_etr_city	true
inv_new_etr_olive_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_resource_olive_oil	false	olive_grove	olive_chain	true
inv_new_etr_olive_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_resource_olive_oil	false	olive_grove	olive_chain	true
inv_new_etr_olive_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_resource_olive_oil	false	olive_mola_olieria	olive_chain	true
inv_new_etr_olive_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_resource_olive_oil	false	olive_mola_olieria	olive_chain	true
inv_new_etr_olive_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_resource_olive_oil	false	olive_oil_trader	olive_chain	true
inv_new_etr_olive_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_resource_olive_oil	false	olive_oil_trader	olive_chain	true
inv_new_etr_port_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_1	false	twr2_rome_barbarian_Port_short	inv_etr_port	true
inv_new_etr_port_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_2	false	twr2_rome_eastern_Port_short	inv_etr_port	true
inv_new_etr_port_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_3	false	twr2_rome_rome_Port_short	inv_etr_port	true
inv_new_etr_port_food_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_food_4	false	twr2_rome_eastern_Fishing_port_short	inv_etr_port	true
inv_new_etr_port_food_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_food_5	false	twr2_rome_barbarian_Fishing_port_short	inv_etr_port	true
inv_new_etr_port_food_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_food_6	false	twr2_rome_greek_Fishmarket_short	inv_etr_port	true
inv_new_etr_port_military_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_military_4	false	twr2_rome_eastern_Military_pier_short	inv_etr_port	true
inv_new_etr_port_military_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_military_5	false	twr2_rome_rome_Shipwright_short	inv_etr_port	true
inv_new_etr_port_military_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_military_6	false	twr2_rome_greek_Military_port_short	inv_etr_port	true
inv_new_etr_port_trade_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_trade_4	false	twr2_rome_eastern_Trading_port_short	inv_etr_port	true
inv_new_etr_port_trade_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_trade_5	false	twr2_rome_greek_Trading_port_short	inv_etr_port	true
inv_new_etr_port_trade_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_etr_port_trade_6	false	twr2_rome_greek_Emporion_short	inv_etr_port	true
inv_new_etr_purple_dye_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_purple_dye	false	purple_dye_snail_farm	purple_dye_chain	true
inv_new_etr_purple_dye_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_purple_dye	false	purple_dye_snail_farm	purple_dye_chain	true
inv_new_etr_purple_dye_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_purple_dye	false	purple_dye_snail_vats	purple_dye_chain	true
inv_new_etr_purple_dye_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_purple_dye	false	purple_dye_snail_vats	purple_dye_chain	true
inv_new_etr_purple_dye_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_purple_dye	false	purple_dye_master_works	purple_dye_chain	true
inv_new_etr_purple_dye_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_purple_dye	false	purple_dye_master_works	purple_dye_chain	true
inv_new_etr_salt_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice	false	inv_salt_1	twr2_rome_barbarian_Brine_distiller_flavour	true
inv_new_etr_salt_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice	false	inv_salt_1	twr2_rome_barbarian_Brine_distiller_flavour	true
inv_new_etr_salt_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice	false	inv_salt_2	twr2_rome_barbarian_Brine_distiller_flavour	true
inv_new_etr_salt_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice	false	inv_salt_2	twr2_rome_barbarian_Brine_distiller_flavour	true
inv_new_etr_salt_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice	false	twr2_rome_barbarian_Salt_workshop_short	twr2_rome_barbarian_Brine_distiller_flavour	true
inv_new_etr_salt_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice	false	twr2_rome_barbarian_Salt_workshop_short	twr2_rome_barbarian_Brine_distiller_flavour	true
inv_new_etr_wine_1	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine	false	wine_vineyard	wine_chain	true
inv_new_etr_wine_2	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine	false	wine_vineyard	wine_chain	true
inv_new_etr_wine_3	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine	false	wine_large_vineyard	wine_chain	true
inv_new_etr_wine_4	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine	false	wine_large_vineyard	wine_chain	true
inv_new_etr_wine_5	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine	false	wine_master_winemaker	wine_chain	true
inv_new_etr_wine_6	rom_Roman	sc_rom_etruscan			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine	false	wine_master_winemaker	wine_chain	true
inv_nur_agriculture_1	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_enclosure_1	false	twr2_rome_barbarian_Enclosed_land_short	twr2_rome_barbarian_Enclosed_land_flavour	true
inv_nur_agriculture_herd_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_herding_ground_2	false	east_herding_ground	east_herd	true
inv_nur_agriculture_herd_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_herding_ground_3	false	east_goat_herd	east_herd	true
inv_nur_agriculture_herd_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_herding_ground_4	false	east_herding_estate	east_herd	true
inv_nur_agriculture_horse_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_enclosure_stables_3	false	twr2_rome_barbarian_Horse_pens_short	twr2_rome_barbarian_Horse_pens	true
inv_nur_agriculture_horse_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_enclosure_stables_4	false	twr2_rome_barbarian_Stables_short	twr2_rome_barbarian_Horse_pens	true
inv_nur_agriculture_horse_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_enclosure_stables_5	false	twr2_rome_barbarian_Horse_ranch_short	twr2_rome_barbarian_Horse_pens	true
inv_nur_agriculture_orchard_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_nur_orchard_2	false	inv_nur_agriculture_orchard_2_short	inv_nur_agriculture_orchard	true
inv_nur_agriculture_orchard_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_nur_orchard_3	false	inv_nur_agriculture_orchard_3_short	inv_nur_agriculture_orchard	true
inv_nur_agriculture_orchard_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_nur_orchard_4	false	inv_nur_agriculture_orchard_4_short	inv_nur_agriculture_orchard	true
inv_nur_city_centre_1	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons	false	twr2_rome_barbarian_Commons_short	twr2_rome_barbarian_Commons_flavour	true
inv_nur_city_centre_food_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons_major_storage_3	false	twr2_rome_barbarian_Storage_pit_short	twr2_rome_barbarian_Storage_pit_flavour	true
inv_nur_city_centre_food_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons_major_storage_4	false	twr2_rome_barbarian_Souterrain_short	twr2_rome_barbarian_Storage_pit_flavour	true
inv_nur_city_centre_food_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons_major_storage_5	false	twr2_rome_barbarian_Smoke_house_short	twr2_rome_barbarian_Storage_pit_flavour	true
inv_nur_city_centre_govt_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons__administration_3	false	twr2_rome_barbarian_Chieftains_hold_short	twr2_rome_barbarian_Chieftains_hold_flavour	true
inv_nur_city_centre_govt_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons__administration_4	false	twr2_rome_barbarian_Warlords_hold_short	twr2_rome_barbarian_Chieftains_hold_flavour	true
inv_nur_city_centre_govt_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons__administration_5	false	twr2_rome_barbarian_Great_hall_short	twr2_rome_barbarian_Chieftains_hold_flavour	true
inv_nur_city_centre_learning_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_loremasters_hut_2	false	twr2_rome_barbarian_Loremasters_hut_short	twr2_rome_barbarian_Loremasters_hut_flavour	true
inv_nur_city_centre_learning_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_loremasters_hut_3	false	twr2_rome_barbarian_Bards_grove_short	twr2_rome_barbarian_Loremasters_hut_flavour	true
inv_nur_city_centre_learning_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_loremasters_hut_4	false	twr2_rome_barbarian_Bardic_circle_short	twr2_rome_barbarian_Loremasters_hut_flavour	true
inv_nur_city_centre_market_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons_trade_3	false	twr2_rome_barbarian_Farmers_market_short	twr2_rome_barbarian_Farmers_market_flavour	true
inv_nur_city_centre_market_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons_trade_4	false	twr2_rome_barbarian_Public_market_short	twr2_rome_barbarian_Farmers_market_flavour	true
inv_nur_city_centre_market_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_commons_trade_5	false	twr2_rome_barbarian_Great_fair_short	twr2_rome_barbarian_Farmers_market_flavour	true
inv_nur_city_centre_slave_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_slave_3	false	twr2_rome_barbarian_Slave_trader_short	twr2_rome_barbarian_Slave_trader_flavour	true
inv_nur_city_centre_slave_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_slave_4	false	twr2_rome_barbarian_Slave_market_short	twr2_rome_barbarian_Slave_trader_flavour	true
inv_nur_industrial_1	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_craft_1	false	twr2_rome_barbarian_Artisans_lodgings_short	twr2_rome_barbarian_Artisans_lodgings_flavour	true
inv_nur_industrial_bronze_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_artisan_bronze_2	false	twr2_rome_barbarian_Bronze_workshop_short	twr2_rome_barbarian_Bronze_workshop_flavour	true
inv_nur_industrial_bronze_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_artisan_bronze_3	false	twr2_rome_barbarian_Bronze_forge_short	twr2_rome_barbarian_Bronze_workshop_flavour	true
inv_nur_industrial_bronze_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_artisan_bronze_4	false	twr2_rome_barbarian_Bronze_furnace_short	twr2_rome_barbarian_Bronze_workshop_flavour	true
inv_nur_industrial_gem_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_jeweller_2	false	twr2_rome_barbarian_Jewel_crafter_short	barb_jeweller	true
inv_nur_industrial_gem_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_jeweller_3	false	greek_jeweller	barb_jeweller	true
inv_nur_industrial_gem_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_jeweller_4	false	pirates_thracian_shrine_dionysus_short	barb_jeweller	true
inv_nur_industrial_pottery_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_clay_pit_2	false	twr2_rome_barbarian_Clay_pit_short	twr2_rome_barbarian_Clay_pit_flavour	true
inv_nur_industrial_pottery_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_clay_pit_3	false	twr2_rome_barbarian_Potter_short	twr2_rome_barbarian_Clay_pit_flavour	true
inv_nur_industrial_pottery_4	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_clay_pit_4	false	twr2_rome_barbarian_Potters_workshop_short	twr2_rome_barbarian_Clay_pit_flavour	true
inv_nur_industrial_wood_2	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_artisan_wood_2	false	twr2_rome_barbarian_Woodworker_short	twr2_rome_barbarian_Woodworker_flavour	true
inv_nur_industrial_wood_3	rom_Barbarian	sc_rom_nuragic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	inv_bar_artisan_wood_3	false	twr2_rome_barbarian_Carpenter_short	twr2_rome_barbarian_Woodworker_flavour	true
