id	building_path	construction_type	display_building_key	phase
29652	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_3_jeweller	0
29656	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_3_mint	0
29661	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_4_amphorae	0
29665	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_4_jeweller	0
29666	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_4_mint	0
29671	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_military_1	0
29672	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_military_2	0
29681	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_military_3	0
29686	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_military_4	0
29696	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_military_5	0
29698	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_port_1	0
29701	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_port_2	0
29709	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_port_3	0
29716	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_port_4_fish	0
29725	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_port_4_trade	0
29727	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_port_5	0
29728	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_1	0
29730	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_2	0
29735	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_3	0
29742	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_4_apollo	0
29752	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_4_athena	0
29759	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_4_hephaestus	0
29761	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_4_poseidon	0
29770	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_4_zeus	0
29775	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_religious_5	0
29777	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_1	0
29783	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_2_civil	0
29786	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_2_military	0
29794	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_2_trade	0
29796	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_3_civil	0
29797	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_3_military	0
29798	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_3_trade	0
29802	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_4_civil	0
29811	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_4_military	0
29817	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_4_trade	0
29818	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_bronze_1	0
29821	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_bronze_2_armour	0
29823	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_bronze_2_weapon	0
29833	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_bronze_3_armour	0
29842	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_bronze_3_weapon	0
29850	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_centre_1	0
2986	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_minor_fish_1	0
29860	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_centre_2_stadia	0
29868	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_centre_2_trade	0
29873	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_centre_3_stadia	0
29883	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_centre_3_trade	0
29886	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_centre_4_stadia	0
29890	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_centre_4_trade	0
29892	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_glass_1	0
29899	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_glass_2	0
29903	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_glass_3	0
29908	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_glass_4	0
29909	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_gold_1	0
29915	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_gold_2	0
29922	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_gold_3	0
29932	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_gold_4	0
29937	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_grain_1	0
2994	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_minor_fish_2	0
29942	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_grain_2	0
29949	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_grain_3	0
29953	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_grain_4	0
2996	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_minor_fish_3	0
29960	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_horse_1	0
29961	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_horse_2	0
29963	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_horse_3	0
29973	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_lead_1	0
2998	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_minor_fish_4	0
29980	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_lead_2	0
29984	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_lead_3	0
29986	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_lead_4	0
29988	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_marble_1	0
29995	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_marble_2	0
29998	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_marble_3	0
30002	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_marble_4	0
30005	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_olive_1	0
30008	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_olive_2	0
30012	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_olive_3	0
30022	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_olive_4	0
3003	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_minor_glass_1	0
30030	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_timber_1	0
30033	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_timber_2	0
30037	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_timber_3	0
30045	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_timber_4	0
30053	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_wine_1	0
3006	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_minor_glass_2	0
30063	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_wine_2	0
30068	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_wine_3	0
30076	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_town_wine_4	0
30086	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_water_1	0
30096	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_water_2_fountain	0
30106	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_water_2_storage	0
30111	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_water_3_fountain	0
30114	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_water_3_storage	0
30115	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_water_4_fountain	0
30121	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_water_4_storage	0
30125	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_agriculture_1	0
30135	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_agriculture_2_food	0
30145	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_agriculture_2_livestock	0
30148	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_agriculture_3_food	0
3015	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_minor_glass_3	0
30155	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_agriculture_3_livestock	0
30163	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_agriculture_4_food	0
30167	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_agriculture_4_livestock	0
30175	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	pel_buff_1	0
