faction	unit	name	variant	height_variation	height_scale	unit_card
	Pel_Thr_Royal_Cav	Pel_Thr_Royal_Cav	Pel_Thr_Royal_Cav	0.0750	0.9750	Thr_Royal_Cav
	Pel_Thr_Warriors	Pel_Thr_Warriors	Pel_Thr_Warriors	0.0750	0.9750	Thr_Warriors
	Rom_Armour_Legionaries	Roman_Armoured_Legionaries	Rom_Armour_Legionaries	0.0750	0.9750	Rom_Armour_Legionaries
	Rom_Ballista	Roman_Ballista	Roman_Art_Crew	0.0750	0.9750	Rom_Ballista
	Rom_Ballista_Bastion	Rom_Ballista_Bastion	Roman_Art_Crew	0.0750	0.9750	Rom_Ballista
	Rom_Ballista_Shp	Rom_Ballista_Shp	Roman_Art_Crew	0.0750	0.9750	Rom_Ballista
	Rom_Beehive_Onager	Rom_Beehive_Onager	Roman_Art_Crew	0.0750	0.9750	rom_Onager_Beehives
	Rom_Cheiroballistra	Rom_Cheiroballista	Roman_Art_Crew	0.0750	0.9750	Rom_Scorpion
	Rom_Eagle_Cohort	Roman_Eagle_Cohort	Roman_Eagle_Cohort	0.0750	0.9750	Rom_Eagle_Cohort
	Rom_Equites	Roman_Equites	Roman_Equites	0.0750	0.9750	Rom_Equites
	Rom_Evocati_Cohort	Roman_Evocati_Cohort	Roman_Evocati	0.0750	0.9750	Rom_Evocati_Cohort
	Rom_First_Cohort	Roman_First_Cohort	Roman_First_Cohort	0.0750	0.9750	Rom_First_Cohort
	Rom_General	Roman_General	Roman_General	0.0750	0.9750	Rom_General
	Rom_Giant_Ballista	Roman_Giant_Ballista	Roman_Art_Crew	0.0750	0.9750	Rom_Giant_Ballista
	Rom_Gladiator_Spear	Roman_Gladiator_Spearmen	Rom_Gladiator_Spear	0.0750	1.0250	Rom_Gladiator_Spear
	Rom_Gladiators	Roman_Gladiators	Rom_Gladiators	0.0750	1.0250	Rom_Gladiators
	Rom_Gladiatrices	Rom_Gladiatrices	Rom_Gladiatrices	0.0750	0.9750	Rom_Gladiatrices
	Rom_Gladiatrices_Spear	Rom_Gladiatrices_Spear	Rom_Gladiatrices_Spear	0.0750	0.9750	Rom_Gladiatrices_Spear
	Rom_Hastati	Roman_Hastati	Roman_Hastati	0.0750	0.9750	Rom_Hastati
	Rom_Large_Onager	Roman_Large_Onager	Roman_Art_Crew	0.0750	0.9750	Rom_Large_Onager
	Rom_Legatus	Roman_Legatus	Rom_Legatus	0.0750	0.9750	Rom_Legatus
	Rom_Legionaries	Roman_Legionaries	Roman_Legionary	0.0750	0.9750	Rom_Legionaries
	Rom_Legionary_Cav	Roman_Legionary_Cavalry	Rom_Legionary_Cav	0.0750	0.9750	Rom_Legionary_Cav
	Rom_Legionary_Cohort	Roman_Legionary_Cohort	Roman_Legionary_Cohort	0.0750	0.9750	Rom_Legionary_Cohort
	Rom_Leves	Roman_Leves	Roman_Leves	0.0750	0.9750	Rom_Leves
	Rom_Onager	Roman_Onager	Roman_Art_Crew	0.0750	0.9750	Rom_Onager
	Rom_Onager_Bastion	Rom_Onager_Bastion	Roman_Art_Crew	0.0750	0.9750	Rom_Onager
	Rom_Onager_Prologue	Roman_Onager_Prologue	Roman_Art_Crew	0.0750	0.9750	Rom_Onager
	Rom_Onager_Shp	Rom_Onager_Shp	Roman_Art_Crew	0.0750	0.9750	Rom_Onager
	Rom_Plebs	Roman_Plebs	Rom_Plebs	0.0750	0.9750	Rom_Plebs
	Rom_Polybolos	Roman_Polybolos	Roman_Art_Crew	0.0750	0.9750	Rom_Polybolos
	Rom_Polybolos_Bastion	Rom_Polybolos_Bastion	Roman_Art_Crew	0.0750	0.9750	Rom_Polybolos
	Rom_Praetorian_Cav	Roman_Praetorian_Cavalry	Rom_Praetorian_Cav	0.0750	0.9750	Rom_Praetorian_Cav
	Rom_Praetorian_Guard	Rom_Praetorian_Guard	Roman_Praetorian_Guard	0.0750	0.9750	Rom_Praetorian_Guard
	Rom_Praetorians	Rom_Praetorians	Roman_Praetorians	0.0750	0.9750	Rom_Praetorians
	Rom_Principes	Roman_Principes	Roman_Principes	0.0750	0.9750	Rom_Principes
	Rom_Rorarii	Roman_Rorarii	Roman_Rorarii	0.0750	0.9750	Rom_Rorarii
	Rom_Scorpion	Roman_Scorpion	Roman_Art_Crew	0.0750	0.9750	Rom_Scorpion_fixed
	Rom_Scorpion_Bastion	Rom_Scorpion_Bastion	Roman_Art_Crew	0.0750	0.9750	Rom_Scorpion_fixed
	Rom_Triarii	Roman_Triarii	Roman_Triarii	0.0750	0.9750	Rom_Triarii
	Rom_Velites	Roman_Velites	Roman_Velites	0.0750	0.9750	Rom_Velites
	Rom_Vet_Legionaries	Roman_Veteran_Legionaries	Roman_Veteran_Legionaries	0.0750	0.9750	Rom_Vet_Legionaries
	Rom_Vigiles	Roman_Vigiles	Rom_Vigiles	0.0750	0.9750	Rom_Vigiles
	Rom_War_Dogs	Roman_War_Dogs	Rom_Handlers	0.0750	0.9750	Rom_War_Dog
	Ste_Amazonian_Riders	Ste_Amazonian_Riders	Ste_Scythian_Amazonian_Riders	0.0750	1.0250	Ste_Amazonian_Riders
	Ste_Archers	Ste_Archers	Ste_Archers	0.0750	1.0250	Ste_Archers
	Ste_Armour_Horse_Archers	Ste_Armour_Horse_Archers	Ste_Armour_Horse_Archers	0.0750	1.0250	Ste_Armour_Horse_Archers
	Ste_Armoured_Lancers	Ste_Armoured_Lancers	Ste_Armoured_Lancers	0.0750	1.0250	Ste_Armoured_Lancers
	Ste_Ballista	Ste_Ballista	Ste_Art_Crew	0.0750	1.0250	Rom_Ballista
	Ste_Ballista_Bastion	Ste_Ballista_Bastion	Ste_Art_Crew	0.0750	1.0250	Rom_Ballista
	Ste_Horse_Archers	Ste_Horse_Archers	Ste_Horse_Archers	0.0750	1.0250	Ste_Horse_Archers
	Ste_Horse_Skirm	Ste_Horse_Skirm	Ste_Horse_Skirm	0.0750	1.0250	Ste_Horse_Skirm
	Ste_Lancers	Ste_Lancers	Ste_Lancers	0.0750	1.0250	Ste_Lancers
	Ste_Noble_Horse_Archers	Ste_Noble_Horse_Archers	Ste_Noble_Horse_Archers	0.0750	1.0250	Ste_Noble_Horse_Archers
	Ste_Noble_Lancers	Ste_Noble_Lancers	Ste_Noble_Lancers	0.0750	1.0250	Ste_Noble_Lancers
	Ste_Noblewomen	Ste_Noblewomen	Ste_Scythian_Noblewomen	0.0750	1.0250	Ste_Noblewomen
	Ste_Royal_Horse_Archers	Ste_Royal_Horse_Archers	Ste_Royal_Horse_Archers	0.0750	1.0250	Ste_Royal_Horse_Archers
	Ste_Saka_Cataphract_Horse_Archers	Ste_Saka_Cataphract_Horse_Archers	Ste_Saka_Cataphract_Horse_Archers	0.0750	1.0250	Ste_Saka_Cataphract_Horse_Archers
	Ste_Saka_Cataphracts	Ste_Saka_Cataphracts	Ste_Saka_Cataphracts	0.0750	1.0250	Ste_Saka_Cataphracts
	Ste_Saka_Noble_Armour_Lancers	Ste_Saka_Noble_Armour_Lancers	Ste_Saka_Noble_Armour_Lancers	0.0750	1.0250	Ste_Saka_Noble_Armour_Lancers
	Ste_Sarmatian_Horsemen	Ste_Sarmatian_Horsemen	Ste_Sarmatian_Horsemen	0.0750	1.0250	Ste_Sarmatian_Horsemen
	Ste_Sarmatian_Riders	Ste_Sarmatian_Riders	Ste_Sarmatian_Riders	0.0750	1.0250	Ste_Sarmatian_Riders
	Ste_Sarmatian_Royal_Lancers	Ste_Sarmatian_Royal_Lancers	Ste_Sarmatian_Royal_Lancers	0.0750	1.0250	Ste_Sarmatian_Royal_Lancers
	Ste_Scythian_Royal_Horse	Ste_Scythian_Royal_Horse	Ste_Scythian_Royal_Horse	0.0750	1.0250	Ste_Scythian_Royal_Horse
	Ste_Scythian_Royal_Skirmishers	Ste_Scythian_Royal_Skirmishers	Ste_Scythian_Royal_Skirmishers	0.0750	1.0250	Ste_Scythian_Royal_Skirmishers
	Ste_Spear	Ste_Spear	Ste_Spear	0.0750	1.0250	Ste_Spear
	Ste_Tribesmen	Ste_Tribesmen	Ste_Tribesmen	0.0750	1.0250	Ste_Tribesmen
	Ste_Young_Axes	Ste_Young_Axes	Ste_Young_Axes	0.0750	1.0250	Ste_Young_Axes
	Thr_Bowmen	Thr_Bowmen	Thr_Bowmen	0.0750	1.0250	Thr_Bowmen
	Thr_Cav	Thr_Cav	Thr_Cav	0.0750	1.0250	Thr_Cav
	Thr_Horsemen	Thr_Horsemen	Thr_Horsemen	0.0750	1.0250	Thr_Horsemen
	Thr_Nobles	Thr_Nobles	Thr_Nobles	0.0750	1.0250	Thr_Nobles
	Thr_Peltasts	Thr_Peltasts	Thr_Peltasts	0.0750	1.0250	Thr_Peltasts
	Thr_Royal_Cav	Thr_Royal_Cav	Thr_Royal_Cav	0.0750	1.0250	Thr_Royal_Cav
	Thr_Skirm	Thr_Skirm	Thr_Skirm	0.0750	1.0250	Thr_Skirm
	Thr_Slingers	Thr_Slingers	Thr_Slingers	0.0750	1.0250	Thr_Slingers
	Thr_Tribal_Garrison	Thr_Tribal_Garrison	Thr_Tribal_Garrison	0.0750	1.0250	Thr_Tribal_Garrison
	Thr_Warriors	Thr_Warriors	Thr_Warriors	0.0750	1.0250	Thr_Warriors
	_test_dummy	_test_dummy	_test_dummy	0.0750	1.0000	Ste_Sarmatian_Riders
	dk_afr_armoured_desert_cavalry	dk_afr_armoured_desert_cavalry	dk_afr_armoured_desert_cavalry	0.0750	1.0000	dk_afr_armoured_desert_cavalry
	dk_afr_desert_cavalry	dk_afr_desert_cavalry	dk_afr_desert_cavalry	0.0750	1.0000	dk_afr_desert_cavalry
	dk_afr_desert_chariots	dk_afr_desert_chariots	dk_afr_desert_chariots	0.0750	1.0000	Afr_Chariot_Raiders
	dk_afr_slave_infantry	dk_afr_slave_infantry	dk_afr_slave_infantry	0.0750	1.0000	dk_afr_slave_infantry
	dk_ara_armoured_camel_spearmen	dk_ara_armoured_camel_spearmen	dk_ara_armoured_camel_spearmen	0.0750	1.0000	dk_ara_armoured_camel_spearmen
	dk_ara_caravan_guard	dk_ara_caravan_guard	dk_ara_caravan_guard	0.0750	1.0000	dk_ara_caravan_guard
	dk_ara_desert_chariots	dk_ara_desert_chariots	dk_ara_desert_chariots	0.0750	1.0000	Afr_Chariot_Raiders
	dk_ara_desert_heavy_lancers	dk_ara_desert_heavy_lancers	dk_ara_desert_heavy_lancers	0.0750	1.0000	dk_ara_desert_heavy_lancers
	dk_ara_desert_levy	dk_ara_desert_levy	dk_ara_desert_levy	0.0750	1.0000	dk_ara_desert_levy
	dk_kush_african_elephants	dk_kush_african_elephants	dk_afr_elephants	0.0750	1.0000	Afr_Elephants
	dk_kush_african_war_elephants	dk_kush_african_war_elephants	dk_afr_war_elephants	0.0750	1.0000	Afr_War_Elephants
	dk_kush_armoured_shotel_warriors	dk_kush_armoured_shotel_warriors	dk_kush_armoured_shotel_warriors	0.0750	1.0000	dk_kush_armoured_shotel_warriors
	dk_kush_disciples_of_apedemak	dk_kush_disciples_of_apedemak	dk_kush_disciples_of_apedemak	0.0750	1.0000	dk_kush_disciples_of_apedemak
	dk_kush_kushite_bowwomen	dk_kush_kushite_bowwomen	dk_kush_kushite_bowwomen	0.0750	1.0000	dk_kush_kushite_bowwomen
	dk_kush_kushite_pikes	dk_kush_kushite_pikes	dk_kush_kushite_pikes	0.0750	1.0000	dk_kush_kushite_pikes
	dk_kush_kushite_royal_guard	dk_kush_kushite_royal_guard	dk_kush_kushite_royal_guard	0.0750	1.0000	dk_kush_kushite_royal_guard
	dk_kush_kushite_slave_infantry	dk_kush_kushite_slave_infantry	dk_kush_kushite_slave_infantry	0.0750	1.0000	dk_kush_kushite_slave_infantry
	dk_kush_kushite_slave_spearmen	dk_kush_kushite_slave_spearmen	dk_kush_kushite_slave_spearmen	0.0750	1.0000	dk_kush_kushite_slave_spearmen
	dk_kush_leopard_warriors	dk_kush_leopard_warriors	Egy_Leopard_Warriors	0.0750	1.0000	Egy_Leopard_Warriors
	dk_kush_royal_kushite_archers	dk_kush_royal_kushite_archers	dk_kush_royal_kushite_archers	0.0750	1.0000	dk_kush_royal_kushite_archers
	dk_kush_scythed_chariots	dk_kush_scythed_chariots	dk_kush_scythed_chariots	0.0750	1.0000	Gre_Scythed_Chariots
	dk_kush_shotel_warriors	dk_kush_shotel_warriors	dk_kush_shotel_warriors	0.0750	1.0000	dk_kush_shotel_warriors
	dk_kush_slave_slingers	dk_kush_slave_slingers	dk_kush_slave_slingers	0.0750	1.0000	dk_kush_slave_slingers
	dk_mer_desert_cavalry	dk_mer_desert_cavalry	dk_afr_desert_cavalry	0.0750	1.0000	mercenary_dk_afr_desert_cavalry
	dk_mer_nubian_bowmen	dk_mer_nubian_bowmen	Egy_Nubian_Bowmen	0.0750	1.0250	mercenary_Egy_Nubian_Bowmen
	dk_mer_nubian_spearmen	dk_mer_nubian_spearmen	Egy_Nubian_Spear	0.0750	1.0250	mercenary_Egy_Nubian_Spear
	dk_nab_armoured_desert_hoplites	dk_nab_armoured_desert_hoplites	dk_nab_armoured_desert_hoplites	0.0750	1.0000	dk_nab_armoured_desert_hoplites
	dk_nab_desert_hoplites	dk_nab_desert_hoplites	dk_nab_desert_hoplites	0.0750	1.0000	dk_nab_desert_hoplites
	dk_nab_desert_pikemen	dk_nab_desert_pikemen	dk_nab_desert_pikemen	0.0750	1.0000	dk_nab_desert_pikemen
	dk_nab_heavy_desert_spearmen	dk_nab_heavy_desert_spearmen	dk_nab_heavy_desert_spearmen	0.0750	1.0000	dk_nab_heavy_desert_spearmen
	dk_nab_hellenic_desert_cataphracts	dk_nab_hellenic_desert_cataphracts	dk_nab_hellenic_desert_cataphracts	0.0750	1.0000	dk_nab_hellenic_desert_cataphracts
	dk_nab_nabatean_axe_warriors	dk_nab_nabatean_axe_warriors	dk_nab_nabatean_axe_warriors	0.0750	1.0000	dk_nab_nabatean_axe_warriors
	dk_nab_nabatean_heavy_archers	dk_nab_nabatean_heavy_archers	dk_nab_nabatean_heavy_archers	0.0750	1.0000	dk_nab_nabatean_heavy_archers
	dk_nab_nabatean_light_peltasts	dk_nab_nabatean_light_peltasts	dk_nab_nabatean_light_peltasts	0.0750	1.0000	dk_nab_nabatean_light_peltasts
	dk_nab_nabatean_noble_cavalry	dk_nab_nabatean_noble_cavalry	dk_nab_nabatean_noble_cavalry	0.0750	1.0000	dk_nab_nabatean_noble_cavalry
	dk_nab_nabatean_swordsmen	dk_nab_nabatean_swordsmen	dk_nab_nabatean_swordsmen	0.0750	1.0000	dk_nab_nabatean_swordsmen
	dk_nab_nabatean_thorax_pikes	dk_nab_nabatean_thorax_pikes	dk_nab_nabatean_thorax_pikes	0.0750	1.0000	dk_nab_nabatean_thorax_pikes
	dk_nab_rekem_palace_guard	dk_nab_rekem_palace_guard	dk_nab_rekem_palace_guard	0.0750	1.0000	dk_nab_rekem_palace_guard
	dk_nab_scythed_chariots	dk_nab_scythed_chariots	dk_nab_scythed_chariots	0.0750	1.0000	Gre_Scythed_Chariots
	dk_num_african_elephants	dk_num_african_elephants	dk_afr_elephants	0.0750	1.0000	Afr_Elephants
	dk_num_armoured_desert_chariots	dk_num_armoured_desert_chariots	dk_num_armoured_desert_chariots	0.0750	1.0000	dk_num_armoured_desert_chariots
	dk_num_armoured_numidian_cavalry	dk_num_armoured_numidian_cavalry	dk_num_armoured_numidian_cavalry	0.0750	1.0000	dk_num_armoured_numidian_cavalry
	dk_num_armoured_numidian_riders	dk_num_armoured_numidian_riders	dk_num_armoured_numidian_riders	0.0750	1.0000	dk_num_armoured_numidian_riders
	dk_num_armoured_numidian_spearmen	dk_num_armoured_numidian_spearmen	dk_num_armoured_numidian_spears	0.0750	1.0000	dk_num_armoured_numidian_spearmen
	dk_num_desert_cohort	dk_num_desert_cohort	dk_num_desert_cohort	0.0750	1.0000	dk_num_desert_cohort
	dk_num_desert_legionaries	dk_num_desert_legionaries	dk_num_desert_legionaries	0.0750	1.0000	dk_num_desert_legionaries
	dk_num_desert_legionary_cavalry	dk_num_desert_legionary_cavalry	dk_num_desert_legionary_cavalry	0.0750	1.0000	dk_num_desert_legionary_cavalry
	dk_num_desert_vigiles	dk_num_desert_vigiles	dk_num_desert_vigiles	0.0750	1.0000	dk_num_desert_vigiles
	dk_num_gaetuli_horse_skirmishers	dk_num_gaetuli_horse_skirmishers	dk_num_gaetuli_horse_skirmishers	0.0750	1.0000	dk_num_gaetuli_horse_skirmishers
	dk_num_gaetuli_tribesmen	dk_num_gaetuli_tribesmen	dk_num_gaetuli_tribesmen	0.0750	1.0000	dk_num_gaetuli_tribesmen
	dk_num_heavy_numidian_skirmishers	dk_num_heavy_numidian_skirmishers	dk_num_heavy_numidian_skirmishers	0.0750	1.0000	dk_num_heavy_numidian_skirmishers
	dk_num_numidian_light_infantry	dk_num_numidian_light_infantry	dk_num_numidian_light_infantry	0.0750	1.0000	dk_num_numidian_light_infantry
	dk_num_numidian_riders	dk_num_numidian_riders	dk_num_numidian_riders	0.0750	1.0000	dk_num_numidian_riders
	dk_saba_camel_lancers	dk_saba_camel_lancers	dk_saba_camel_lancers	0.0750	1.0000	dk_saba_camel_lancers
	dk_saba_desert_spearmen	dk_saba_desert_spearmen	dk_saba_desert_spearmen	0.0750	1.0000	dk_saba_desert_spearmen
	dk_saba_marib_camel_cataphracts	dk_saba_marib_camel_cataphracts	dk_saba_marib_camel_cataphracts	0.0750	1.0000	dk_saba_marib_camel_cataphracts
	dk_saba_marib_royal_guard	dk_saba_marib_royal_guard	dk_saba_marib_royal_guard	0.0750	1.0000	dk_saba_marib_royal_guard
	dk_saba_mer_himyar_cavalry	dk_saba_mer_himyar_cavalry	dk_saba_merc_himyar_cavalry	0.0750	1.0000	mercenary_Eas_Median_Cav
	dk_saba_mer_marib_guard	dk_saba_mer_marib_guard	dk_saba_mer_marib_guard	0.0750	1.0000	dk_saba_mer_marib_guard
	dk_saba_merc_maas_gat_marauders	dk_saba_merc_maas_gat_marauders	dk_saba_merc_maas_gat_marauders	0.0750	1.0000	dk_saba_merc_maas_gat_marauders
	dk_saba_royal_camel_archers	dk_saba_royal_camel_archers	dk_saba_royal_camel_archers	0.0750	1.0000	dk_saba_royal_camel_archers
	dk_saba_royal_marib_cavalry	dk_saba_royal_marib_cavalry	dk_saba_royal_marib_cavalry	0.0750	1.0000	dk_saba_royal_marib_cavalry
	dk_saba_sabaean_archers	dk_saba_sabaean_archers	dk_saba_sabaean_archers	0.0750	1.0000	dk_saba_sabaean_archers
	dk_saba_sabaean_camel_cataphracts	dk_saba_sabaean_camel_cataphracts	dk_saba_sabaean_camel_cataphracts	0.0750	1.0000	Eas_Camel_Cataphracts
	dk_saba_sabaean_spearmen	dk_saba_sabaean_spearmen	dk_saba_sabaean_spearmen	0.0750	1.0000	dk_saba_sabaean_spearmen
	dk_saba_sabaean_swordsmen	dk_saba_sabaean_swordsmen	dk_saba_sabaean_swordsmen	0.0750	1.0000	dk_saba_sabaean_swordsmen
emp_brigantes	Cel_Levy_Freemen	Bri_Levy_Freemen_7	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
emp_caledones	Cel_Levy_Freemen	Bri_Levy_Freemen_5	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
emp_corieltauvi	Cel_Levy_Freemen	Bri_Levy_Freemen_4	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
emp_demetae	Cel_Levy_Freemen	Bri_Levy_Freemen_2	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
emp_dumonii	Cel_Levy_Freemen	Bri_Levy_Freemen_3	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
emp_ebdani	Cel_Levy_Freemen	Bri_Levy_Freemen_6	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
emp_iceni	Cel_Levy_Freemen	Bri_Levy_Freemen_1	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
	inv_aequi_horsemen	Aequi Horsemen	inv_ita_italian_cavalry	0.0750	1.0000	inv_ita_italian_cavalry_S
	inv_aequi_swordsmen	Aequi Swordsmen	inv_local_volsci_warriors	0.0750	1.0000	inv_native_aequi_swordsmen_S
	inv_african_cavalry	African Cavalry	Afr_Numidian_Cav	0.0750	1.0000	Afr_Numidian_Cav
	inv_african_elephants	African Elephants	African_Elephants	0.0750	1.0000	Afr_Elephants
	inv_app_archers	Iapygian Archers	inv_app_iapygian_archers	0.0750	1.0000	inv_app_iapygian_archers_S
	inv_app_cavalry	Iapygian Cavalry	inv_app_iapygian_cavalry	0.0750	1.0000	inv_app_cavalry
	inv_app_hoplites	Iapygian Hoplites	inv_app_iapygian_hoplites	0.0750	1.0000	Ill_Hoplites
	inv_app_horse_skirmishers	Iapygian Horse Skirmishers	inv_gre_horse_skirmishers	0.0750	1.0000	Gre_Skirm_Cav
	inv_app_light_spearmen	Iapygian Light Spearmen	inv_app_iapygian_light_spearmen	0.0750	1.0000	Gre_Citizen_Hoplites
	inv_app_noble_hoplites	Iapygian Noble Hoplites	inv_app_iapygian_noble_hoplites	0.0750	1.0000	Pel_Hoplites
	inv_app_peltasts	Iapygian Peltasts	inv_app_iapygian_javelinmen	0.0750	1.0000	Gre_Peltasts
	inv_app_swordsmen	Iapygian Swordsmen	inv_app_iapygian_swordsmen	0.0750	1.0000	inv_app_swordsmen
	inv_apulian_archers	Iapygian Archers	inv_app_iapygian_archers	0.0750	1.0000	inv_app_iapygian_archers_S
	inv_apulian_javelinmen	Iapygian Javelinmen	inv_local_iapygian_javelinmen	0.0750	1.0000	Pel_Javelinmen
	inv_brutii_slingers	Brutii Slingers	inv_ita_italian_slingers	0.0750	1.0000	Ita_Levy_Slingers_S
	inv_brutii_tribesmen	Brutii Tribesmen	inv_local_brutii_tribesmen	0.0750	1.0000	inv_brutii_tribesmen
	inv_car_Infantry	Carthaginian  Infantry	inv_car_libyan_infantry	0.0750	1.0000	Car_Libyan_Infantry
	inv_car_ballista	Carthaginian Ballista	Gre_Art	0.0750	0.9750	Rom_Ballista
	inv_car_carthaginian_cavalry	Carthaginian Cavalry	inv_car_carthaginian_cavalry	0.0750	0.9750	Car_Cav
	inv_car_carthaginian_javelin	Carthaginian Javelinmen	Car_Libyan_Javelin	0.0750	1.0000	Car_Libyan_Javelin
	inv_car_carthaginian_peltasts	Carthaginian Peltasts	Car_Libyan_Peltasts	0.0750	1.0000	Car_Libyan_Peltasts
	inv_car_citizen_militia	Citizen Militia	inv_car_citizen_militia	0.0750	1.0000	Car_Citizen_Militia
	inv_car_hoplites	Carthaginian Hoplites	inv_car_hoplites	0.0750	1.0000	Car_Hoplites
	inv_car_mob	Mob	Car_Mob	0.0750	1.0000	Car_Mob
	inv_car_polybolos	Carthaginian Polybolos	Gre_Art	0.0750	0.9750	Rom_Polybolos
	inv_car_sacred_band	Sacred Band	inv_car_sacred_band	0.0750	1.0000	Car_Sacred_Band
	inv_car_sword_militia	Sword Militia	inv_car_sword_militia	0.0750	1.0000	inv_car_sword_militia_S
	inv_carthaginian_infantry	Carthaginian Infantry	inv_car_carthaginian_infantry	0.0750	1.0000	Car_Libyan_Infantry
	inv_carthaginian_spearmen	Carthaginian Spearmen	inv_car_libyan_hoplites	0.0750	1.0000	Car_Libyan_Hoplites
	inv_etr_archers	Etruscan Archers	inv_etr_archers	0.0750	1.0000	Gre_Helot_Archers
	inv_etr_axe_infantry	Etruscan Axe Infantry	inv_etr_axe_infantry	0.0750	1.0000	inv_etr_axe_infantry_S
	inv_etr_ballista	Etruscan Ballista	inv_etr_art_crew	0.0750	0.9750	Rom_Ballista
	inv_etr_chariots	Etruscan Chariots	inv_etr_etruscan_charioteer	0.0750	1.0000	inv_etr_chariots
	inv_etr_city_guard	Etruscan City Guard	inv_etr_city_guard	0.0750	1.0000	inv_etr_city_guard_S
	inv_etr_etruscan_cavalry	Etruscan Cavalry	inv_etr_etruscan_cavalry	0.0750	1.0000	Ita_Noble_Cav
	inv_etr_heavy_hoplites	Etruscan Heavy Hoplites	inv_etr_heavy_hoplites	0.0750	1.0000	inv_etr_heavy_hoplites_S
	inv_etr_hoplites	Etruscan Hoplites	inv_etr_etruscan_hoplites	0.0750	1.0000	Ita_Etruscan_Hoplites
	inv_etr_horse_skirmishers	Horse Skirmishers	inv_sam_horse_skirmishers	0.0750	1.0000	Gre_Skirm_Cav_S
	inv_etr_light_spearmen	Etruscan Light Spearmen	inv_etr_light_spearmen	0.0750	1.0000	inv_etr_light_spearmen
	inv_etr_polybolos	Etruscan Polybolos	inv_etr_art_crew	0.0750	0.9750	Rom_Polybolos
	inv_etr_skirmishers	Etruscan Skirmishers	inv_etr_skirmishers	0.0750	1.0000	Gre_Javelinmen
	inv_etr_slingers	Etruscan Slingers	inv_etr_slingers	0.0750	1.0000	Ita_Levy_Slingers
	inv_etruscan_spearmen	Etruscan Spearmen	inv_etr_light_spearmen	0.0750	1.0000	Gre_Levy_Thuroes_Spears
	inv_gre_ballista	Greek Ballista	Gre_Art	0.0750	0.9750	Rom_Ballista
	inv_gre_hippeus	Hippeus	Pel_Hippeus	0.0750	0.9750	gre_hippeus
	inv_gre_hippotoxotes	Hippotoxotes	inv_gre_hippotoxotes	0.0750	1.0000	inv_gre_hippotoxotes
	inv_gre_hoplites	Hoplites	Pel_Hoplites	0.0750	1.0000	Gre_Hoplites
	inv_gre_horse_skirmishers	Horse Skirmishers	inv_gre_horse_skirmishers	0.0750	1.0000	Gre_Skirm_Cav
	inv_gre_light_hoplites	Light Hoplites	inv_gre_light_hoplites	0.0750	1.0000	gre_marines
	inv_gre_militia_spearmen	Militia Spearmen	inv_gre_militia_spearmen	0.0750	1.0000	Gre_Citizen_Hoplites
	inv_gre_polybolos	Greek Polybolos	Gre_Art	0.0750	0.9750	Rom_Polybolos
	inv_gre_sicillian_skirmishers	Sicillian Skirmishers	Gre_Peltasts	0.0750	1.0000	Gre_Light_Peltasts
	inv_gre_slingers	Slingers	inv_gre_slingers	0.0750	1.0000	Ita_Levy_Slingers
	inv_gre_toxotes	Toxotes	Gre_Archers	0.0750	1.0000	Gre_Archers
	inv_greek_archers	Greek Archers	Gre_Archers	0.0750	1.0000	Gre_Helot_Archers
	inv_greek_militia	Militia Spearmen	Pel_Militia_Hoplites	0.0750	1.0000	Gre_Citizen_Hoplites
	inv_ill_hoplites	Illyrian Hoplites	Ill_Hoplites	0.0750	1.0000	Ill_Hoplites
	inv_ill_nobles	Illyrian Nobles	Ill_Noble_Hoplites	0.0750	1.0000	Ill_Noble_Hoplites
	inv_ill_raiders	Illyrian Raiders	Ill_Raiders	0.0750	1.0000	Ill_Raiders
	inv_ill_slave_javelinmen	Slave Javelinmen	Ill_Slave_Javelinmen	0.0750	1.0000	Ill_Slave_Javelinmen
	inv_ill_slave_slingers	Slave Slingers	Ill_Slave_Slingers	0.0750	1.0000	Ill_Slave_Slingers
	inv_ill_spearmen	Illyrian Spearmen	Ill_Spear	0.0750	1.0000	Ill_Spear
	inv_ill_tribesmen	Illyrian Tribesmen	Ill_Tribesmen	0.0750	1.0000	Ill_Tribesmen
	inv_ins_gallic_elder_swordsmen	Ins_Gallic_Elder_Swordsmen	inv_ins_gallic_elder_swordsmen	0.0750	1.0250	inv_ins_gallic_elder_swordsmen_S
	inv_ins_gallic_heavy_spearmen	Ins_Gallic_Heavy_Spearmen	inv_ins_gallic_heavy_spearmen	0.0750	1.0250	inv_ins_gallic_heavy_spearmen_S
	inv_ins_highland_hunters	Ins_Highland_Hunters	inv_sen_highland_hunters	0.0750	1.0250	Cel_Gallic_Hunters
	inv_ins_longsword_warriors	Ins_Longsword_Warriors	inv_ins_longsword_warriors	0.0750	1.0250	inv_ins_longsword_warriors
