key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icon_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	settler_rebellion_faction	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	card_colour_r	card_colour_g	card_colour_b	diplomacy_culture	senator_total	use_legion_names
pun_rebel_african	2041769556	sc_rom_african_arabian	playable	African Rebels	African Rebels	63	eastern		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_African		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	aethiopian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking African Rebels!	You are defending against African Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
pun_rebel_celt	2041769557	sc_rom_celtic	playable	Celtic Rebels	Celtic Rebels	55	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Celtic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	balkan_celts	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Celtic Rebels!	You are defending against Celtic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
pun_rebel_celtiberian	2041769552	sc_rom_celtiberian	playable	Celtiberian Rebels	Celtiberian Rebels	55	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Celtic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	iberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Celtiberian Rebels!	You are defending against Celtiberian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
pun_rebel_hellenic	2041769559	sc_rom_greek	playable	Hellenic Rebels	Hellenic Rebels	48	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Hellenic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	pergamon	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Hellenic Rebels!	You are defending against Hellenic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Hellenistic	0	false
pun_rebel_latin	2041769563	sc_rom_roman	playable	Latin Rebels	Latin Rebels	46	default		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Italian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	italian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Latin Rebels!	You are defending against Latin Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
pun_rebel_punic	2041769570	sc_rom_carthaginian	playable	Punic Rebels	Punic Rebels	81	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Punic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	carthaginian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Punic Rebels!	You are defending against Punic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
pun_rome	2041769373	sc_rom_roman	playable	Rome	Rome	46	default		false	true	true	data\ui\units\icons\france	data\ui\flags\Rome		data\ui\flags\Rome	166.0000	36.0000	22.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	hannibal_rome	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Rome!	You are defending against Rome!		FACTION_CHOSOKABE	true	167.0000	20.0000	2.0000	rom_Roman	500	true
pun_rome_civil_war	2041769593	sc_rom_roman	playable	Senate loyalists	Senate loyalists	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Rome_Civil_War		data\ui\flags\Rome	43.0000	78.0000	132.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	hannibal_rome	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Roman Senate Loyalists!	You are defending against Roman Senate Loyalists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Roman	0	true
pun_rome_secession	2041770788	sc_rom_roman	playable	Senate Secessionists	Senate Secessionists	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Rome_Civil_War		data\ui\flags\Rome	43.0000	78.0000	132.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	hannibal_rome	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Senate Secessionists!	You are defending against Senate Secessionists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Roman	0	true
pun_samnites	2041769379	sc_rom_roman	playable	Samnites	Samnite	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Samnites		data\ui\flags\Carthage	83.0000	141.0000	213.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	italian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Samnium!	You are defending against Samnium!		FACTION_CHOSOKABE	true	83.0000	141.0000	213.0000	rom_Barbarian	0	false
pun_syracuse	2041769382	sc_rom_greek	playable	Syracuse	Syracuse	48	hellenic		false	true	true	data\ui\units\icons\france	data\ui\flags\Syracuse		data\ui\flags\Carthage	8.0000	100.0000	156.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	athens_syracuse	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Syracuse!	You are defending against Syracuse!		FACTION_CHOSOKABE	true	8.0000	100.0000	156.0000	rom_Hellenistic	300	false
pun_syracuse_civil_war	2041769614	sc_rom_greek	playable	Syracusan Nobles	Syracuse	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Syracuse_civil_war		data\ui\flags\Carthage	255.0000	255.0000	255.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	athens_syracuse	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Syracusan Noble Usurpers!	You are defending against Syracusan Noble Usurpers!		FACTION_CHOSOKABE	true	255.0000	255.0000	255.0000	rom_Hellenistic	0	false
pun_syracuse_secession	2041770789	sc_rom_greek	playable	Syracusan Secessionists	Syracusan Secessionists	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Syracuse_civil_war		data\ui\flags\Carthage	255.0000	255.0000	255.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	athens_syracuse	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Syracusan Secessionists!	You are defending against Syracusan Secessionists!		FACTION_CHOSOKABE	true	255.0000	255.0000	255.0000	rom_Hellenistic	0	false
pun_tarbelli	2041769490	sc_rom_celtiberian	playable	Tarbelli	Tarbelli	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Tarbelli		data\ui\flags\Carthage	74.0000	136.0000	88.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Tarbelli!	You are defending against the Tarbelli!		FACTION_CHOSOKABE	true	74.0000	136.0000	88.0000	rom_Barbarian	0	false
pun_turdetani	2041769417	sc_rom_celtiberian	playable	Turdetani	Turdetani	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Turdetani		data\ui\flags\Carthage	183.0000	104.0000	73.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	iberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Turdetani!	You are defending against the Turdetani!		FACTION_CHOSOKABE	true	183.0000	104.0000	73.0000	rom_Barbarian	0	false
pun_vaccaei	2041769445	sc_rom_celtiberian	playable	Vaccaei	Vaccaei	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Vaccaei		data\ui\flags\Carthage	219.0000	194.0000	125.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Vaccaei!	You are defending against the Vaccaei!		FACTION_CHOSOKABE	true	219.0000	194.0000	125.0000	rom_Barbarian	0	false
pun_vascones	2041769493	sc_rom_celtiberian	playable	Vascones	Vascones	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Vascones		data\ui\flags\Carthage	117.0000	136.0000	53.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Vascones!	You are defending against the Vascones!		FACTION_CHOSOKABE	true	117.0000	136.0000	53.0000	rom_Barbarian	0	false
pun_veneti	2041769468	sc_rom_celtic	playable	Veneti	Veneti	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Veneti		data\ui\flags\Carthage	152.0000	46.0000	46.0000	9.0000	79.0000	150.0000	178.0000	231.0000	78.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	balkan_celts	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Veneti!	You are defending against the Veneti!		FACTION_CHOSOKABE	true	235.0000	216.0000	199.0000	rom_Barbarian	0	false
pun_vettones	2041769454	sc_rom_celtiberian	playable	Vettones	Vettones	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Vettones		data\ui\flags\Carthage	227.0000	84.0000	44.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Vettones!	You are defending against the Vettones!		FACTION_CHOSOKABE	true	227.0000	84.0000	44.0000	rom_Barbarian	0	false
pun_volcae	2041769477	sc_rom_gaul	playable	Volcae	Volcae	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Volcae		data\ui\flags\Carthage	170.0000	74.0000	60.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Volcae!	You are defending against the Volcae!		FACTION_CHOSOKABE	true	170.0000	74.0000	60.0000	rom_Barbarian	0	false
rom_aedui	2041768317	sc_rom_gaul	playable	Aedui	Aedui	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Aedui		data\ui\flags\Carthage	166.0000	36.0000	22.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Aedui!	You are defending against the Aedui!		FACTION_CHOSOKABE	true	166.0000	36.0000	22.0000	rom_Barbarian	0	false
rom_aestii	2041768528	sc_rom_germanic	playable	Aestii	Aestii	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Aestii		data\ui\flags\Carthage	166.0000	87.0000	56.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtogermanics	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Aestii!	You are defending against the Aestii!		FACTION_CHOSOKABE	true	166.0000	87.0000	56.0000	rom_Barbarian	0	false
rom_anartes	2041768517	sc_rom_celtic	playable	Anartes	Anartes	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Anartes		data\ui\flags\Carthage	220.0000	212.0000	173.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtogermanics	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Anartes!	You are defending against the Anartes!		FACTION_CHOSOKABE	true	220.0000	212.0000	173.0000	rom_Barbarian	0	false
rom_aorsoi	2041768613	sc_rom_barb_east	playable	Aorsoi	Aorsoi	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Aorsoi		data\ui\flags\Carthage	250.0000	229.0000	164.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sarmatian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Aorsoi!	You are defending against the Aorsoi!		FACTION_CHOSOKABE	true	250.0000	229.0000	164.0000	rom_Barbarian	0	false
rom_arachosia	2041768667	sc_rom_eastern	playable	Arachosia	Arachosia	64	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Arachosia		data\ui\flags\Carthage	74.0000	72.0000	75.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	seleucid_eastern	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Arachosia!	You are defending against Arachosia!		FACTION_CHOSOKABE	true	74.0000	72.0000	75.0000	rom_Eastern	0	false
rom_ardhan	2041768609	sc_rom_eastern	playable	Ardhan	Ardhan	64	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Ardhan		data\ui\flags\Carthage	59.0000	118.0000	116.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	caucasian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Ardhan!	You are defending against Ardhan!		FACTION_CHOSOKABE	true	59.0000	118.0000	116.0000	rom_Eastern	0	false
rom_ardiaei	2041768466	sc_rom_illyrian	playable	Ardiaei	Ardiaei	97	barbarian		false	true	true	data\ui\units\icons\france	data\ui\flags\Ardiaei		data\ui\flags\Carthage	235.0000	216.0000	199.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	illyrian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Ardiaei!	You are defending against the Ardiaei!		FACTION_CHOSOKABE	true	235.0000	216.0000	199.0000	rom_Barbarian	300	false
rom_ardiaei_civil_war	2041769630	sc_rom_illyrian	playable	Ardiaei tribal council	Ardiaei	97	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Ardiaei_civil_war		data\ui\flags\Carthage	150.0000	142.0000	118.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	illyrian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Ardiaei Tribal Counci!	You are defending against the Ardiaei Tribal Council!		FACTION_CHOSOKABE	true	150.0000	142.0000	118.0000	rom_Barbarian	0	false
rom_ardiaei_secession	2041770797	sc_rom_illyrian	playable	Ardiaei Secessionists	Ardiaei Secessionists	97	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Ardiaei_civil_war		data\ui\flags\Carthage	150.0000	142.0000	118.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	illyrian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Ardiaei Secessionists!	You are defending against Ardiaei Secessionists!		FACTION_CHOSOKABE	true	150.0000	142.0000	118.0000	rom_Barbarian	0	false
rom_arevaci	2041768260	sc_rom_celtiberian	playable	Arevaci	Arevaci	55	barbarian		false	true	true	data\ui\units\icons\france	data\ui\flags\Arevaci		data\ui\flags\Carthage	170.0000	74.0000	60.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Arevaci!	You are defending against the Arevaci!		FACTION_CHOSOKABE	true	170.0000	74.0000	60.0000	rom_Barbarian	1200	false
rom_arevaci_civil_war	2041769597	sc_rom_celtiberian	playable	Arevaci Tribal Council	Arevaci	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Arevaci_civil_war		data\ui\flags\Carthage	227.0000	179.0000	44.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Arevaci Tribal Counci!	You are defending against the Arevaci Tribal Council!		FACTION_CHOSOKABE	true	227.0000	179.0000	44.0000	rom_Barbarian	0	false
rom_arevaci_secession	2041770804	sc_rom_celtiberian	playable	Arevaci Secessionists	Arevaci Secessionists	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Arevaci_civil_war		data\ui\flags\Carthage	227.0000	179.0000	44.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Arevaci Secessionists!	You are defending against Arevaci Secessionists!		FACTION_CHOSOKABE	true	227.0000	179.0000	44.0000	rom_Barbarian	0	false
rom_aria	2041768660	sc_rom_eastern	playable	Aria	Aria	64	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Aria		data\ui\flags\Carthage	183.0000	104.0000	73.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	seleucid_eastern	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Aria!	You are defending against Aria!		FACTION_CHOSOKABE	true	183.0000	104.0000	73.0000	rom_Eastern	0	false
rom_armenia	2041768576	sc_rom_eastern	playable	Armenia	Armenia	64	eastern		false	true	true	data\ui\units\icons\france	data\ui\flags\Armenia		data\ui\flags\Carthage	125.0000	143.0000	117.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	armenia	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Armenia!	You are defending against Armenia!		FACTION_CHOSOKABE	true	125.0000	143.0000	117.0000	rom_Eastern	300	false
rom_armenia_civil_war	2041769648	sc_rom_eastern	playable	Armenian Nobles	Armenian Nobles	64	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Armenia		data\ui\flags\Carthage	228.0000	217.0000	199.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	armenia	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Armenian Noble Usurpers!	You are defending against Armenian Noble Usurpers!		FACTION_CHOSOKABE	true	228.0000	217.0000	199.0000	rom_Eastern	0	false
rom_armenia_secession	2041770808	sc_rom_eastern	playable	Armenian Secessionists	Armenian Secessionists	64	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Armenia		data\ui\flags\Carthage	228.0000	217.0000	199.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	armenia	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Armenian Secessionists!	You are defending against Armenian Secessionists!		FACTION_CHOSOKABE	true	228.0000	217.0000	199.0000	rom_Eastern	0	false
