key	generate	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised
objective_inv_taranto_7_primary	false	Dionysius was once a neighbour. Lately, his ambitions seem to clash with our own. The future of Taras demands we either conquer his lands or bend the knee before him, which is hardly a choice at all!	The Era of Archytas (Chapter VII)	CAPTURE_REGIONS	rom_event_mission.png	greek_faction.png	false
objective_inv_tarchuna_1_primary	false	Etruria is a fine and precious land, one that allows our people to prosper in accordance with the gods' will. Our culture and wealth are unsurpassed, our rivals inferior. The neighbouring territories should naturally fall under our control.	The Life of the Rasna (Age I)	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_inv_tarchuna_2_primary	false	Tarchuna, the shining city on the hill, attracts the gaze of envious eyes, both from within Italy and from beyond its borders. To protect our home and prosperity, it would be wise to establish a buffer between us and our neighbours. Acquiring a few new territories should suffice.	The Life of the Rasna (Age II)	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_inv_tarchuna_3_primary	false	At first, they showed some potential. Then, they bet their future on their great 'republic' - a civilised society like no other. However, the spark that brought Rome into existence will never turn into a raging, uncontrollable fire.	The Life of the Rasna (Age III)	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_inv_tarchuna_4_primary	false	We control ever-larger pieces of land, something which requires further interpretation of the sacred texts - our people's growth is intrinsically linked to our knowledge of the divine.	The Life of the Rasna (Age IV)	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_inv_tarchuna_5_primary	false	Our achievements are many. Well versed are we in the ways of fine living and elegant dying. Our neighbours and rivals are easily attracted to what we can offer them.	The Life of the Rasna (Age V)	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_inv_tarchuna_6_primary	false	They buy our pottery, hire our mural-painters and drink our wine. They practice our rituals and enjoy the same entertainment. They imitate our leisure and our labour. They are the people of Italy, the Etruscans to be.	The Life of the Rasna (Age VI)	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_inv_tarchuna_7_primary	false	Insubria is of high strategic value to those wishing to secure their northern borders and protect them from attack. Its people, unfortunately, claim an ancient right of ownership over this territory and show no interest in a mutually-beneficial solution. We have no choice but to remove them.	The Life of the Rasna (Age VII)	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_inv_veneti_1_primary	false	We occupy fertile lands with favourable terrain. They are highly valuable, so many of our neighbours often display unsavoury appetites towards them. To protect our future prosperity, we need to ensure our strength. A step in a south-westerly direction seems very appropriate.	The Epoch of Venetia (Season I)	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_inv_veneti_2_primary	false	The Alps are inhospitable and harsh, and conquering them would not bring much commercial benefit. It would create, however, a strategic barrier which will protect our back. Simultaneously, it is recommended that we continue to acquire rich, fertile lands.	The Epoch of Venetia (Season II)	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_inv_veneti_3_primary	false	It is natural to want to finish what you have started. Securing the whole of northern Italy would bring our campaign to a successful conclusion. However, we expect growing resistance - again, a natural thing, as people rarely embrace change, especially a change of ruler!	The Epoch of Venetia (Season III)	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_inv_veneti_4_primary	false	It seems that the gods have preordained our expansion, for they have blessed us with a superior breed of horses. These noble beasts allow us to both subtly protect our growing domains and conquer new lands with lightning speed.	The Epoch of Venetia (Season IV)	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_inv_veneti_5_primary	false	The south is proud and ambitious. Etruscans and Romans, Italians and Greeks - they all scramble for the heart of Italy, vying for superiority. It seems that we must step in and restore order there, then stay in order to keep it.	The Epoch of Venetia (Season V)	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_inv_veneti_6_primary	false	The coast provides wealth and food, as well as conferring strategic advantages. The time has come to secure the Veneti's place in history by establishing our dominance over the whole of Italy - the entire eastern coast of the peninsula will soon be under our control!	The Epoch of Venetia (Season VI)	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_inv_veneti_7_primary	false	Old age and weakness eventually come to us all. Tarchuna has had her moment in the sun, but now it is time for her to disappear into the annals of history. Their elaborate funerary art seems fitting for such an unfortunate development.	The Epoch of Venetia (Season VII)	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_kush_1_primary	false	The kingdom of Kush played an important role in the trade of the region, which helped the Kushites achieve considerable wealth and prosperity.	Securing the Trade Routes	CAPTURE_REGIONS	rom_event_mission.png	dk_numidia_nomads.png	false
objective_kush_2_primary	false	As the economy flourished and Kushite kingdom grew, it was inevitable that the ancient land of Egypt would have to come under their control.	Masters of the Nile	CAPTURE_REGIONS	rom_event_mission.png	dk_great_river.png	false
objective_kush_3_primary	false	Over time, the kingdom of Kush expanded much further, subjugating its neighbours beneath an iron fist.	Rise to Power	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_kush_4_primary	false	With victory after victory increasing their confidence, even the sea's many perils could not halt Kush's relentless progress.	New Horizons	CAPTURE_REGIONS	rom_event_mission.png	east_navy_up.png	false
objective_kush_5_primary	false	The time had come for Kush to ascend to its rightful position as one of the ancient world's greatest powers. The kingdom's rulers were more than capable of achieving such a feat.	Consolidation of Power	CAPTURE_REGIONS	rom_event_mission.png	dk_exotic_market.png	false
objective_kush_6_primary	false	Following their dreams of conquest, the Kushites spread out in both eastward and westward directions, reaching out into the corners of the known world.	To the East & West	CAPTURE_REGIONS	rom_event_mission.png	desert_faction.png	false
objective_kush_7_primary	false	The vast lands of Kush required even greater armies to keep the peace and protect their borders, but soon this newly-acquired might would echo through history.	Armies of the Sand	CAPTURE_REGIONS	rom_event_mission.png	desert_female_general_2.png	false
objective_kush_8_primary	false	Rome: the city of wealth and prosperity; the city that could have ruled the world. For Kush, defeating the Romans was just another in a long line of victories, itself a symbol of the kingdom's might.	To Rome!	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_kush_9_primary	false	The path to true greatness is long and hard; just one misstep could lead to destruction, but there are some who walk it proudly and without fear. Behold Kush, the true masters of the world!	Masters of the World	CAPTURE_REGIONS	rom_event_mission.png	dk_egyptian_gods.png	false
objective_lusitani_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_lusitani_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_lusitani_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
objective_lusitani_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_lusitani_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	barb_celebration.png	false
objective_lusitani_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_lusitani_7_primary	false	"Through hardships…"\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_lusitani_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_lusitani_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_macedon_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	greek_generic.png	false
objective_macedon_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
