key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	priority_level	high_verbosity_only	locatable	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link
2139662418	8380_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662428	8381_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662434	8382_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662443	8383_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662452	8384_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662454	8385_Congrats_Advice_Generic_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662464	8386_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662471	8387_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662479	8388_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662481	8389_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662482	8390_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662483	8391_Congrats_Advice_Generic_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662487	8392_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662493	8393_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662496	8394_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662502	8395_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662507	8396_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662511	8397_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662519	8398_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662520	8399_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662525	8400_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662526	8401_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662531	8402_Congrats_Advice_Generic_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662533	8403_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662534	8404_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662543	8405_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662549	8406_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662556	8407_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662563	8408_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662564	8409_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662565	8410_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662568	8411_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662569	8412_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662571	8413_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662576	8414_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662586	8415_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662596	8416_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662606	8417_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662616	8418_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662626	8419_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662636	8420_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662640	8421_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662643	8422_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662644	8423_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662650	8424_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662659	8425_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662662	8426_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662668	8427_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662678	8428_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662679	8429_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662685	8430_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662693	8431_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662701	8432_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662705	8433_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662711	8434_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662714	8435_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662723	8436_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662730	8437_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662736	8438_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662740	8439_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662746	8440_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662755	8441_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662759	8442_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662769	8443_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662770	8444_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662816	7001_Campaign_Tutorial_Advanced_Controls_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662819	7002_Campaign_Tutorial_The_Settlement_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662824	7003_Campaign_Tutorial_The_City_Centre_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662825	7004_Campaign_Tutorial_The_Equipment_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662830	7005_Campaign_Tutorial_The_Port_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662840	7006_Campaign_Tutorial_The_Recruitment_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662849	7007_Campaign_Tutorial_The_Religious_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662855	7008_Campaign_Tutorial_The_Training_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662859	7009_Campaign_Tutorial_The_Agriculture_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662865	7010_Campaign_Tutorial_The_Water_Chain_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662872	7011_Campaign_Tutorial_Local_Garrisons_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662877	7012_Campaign_Tutorial_Transports_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662878	7013_Campaign_Tutorial_Campaign_Victory_Conditions__Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662887	7014_Campaign_Tutorial_Generals_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662895	7015_Campaign_Tutorial_Major_&_Minor_Settlements_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662905	7016_Campaign_Tutorial_Trade_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662909	7017_Campaign_Tutorial_Slaves_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662911	7018_Campaign_Tutorial_War_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662917	7019_Campaign_Tutorial_War_Co-ordination_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662922	7020_Campaign_Tutorial_Defensive_Alliance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662928	7021_Campaign_Tutorial_Military_Alliance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662935	7022_Campaign_Tutorial_Satrapies_&_Client_States__Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662943	7023_Campaign_Tutorial_Confederations_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662953	7024_Campaign_Tutorial_Peace_Treaties_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662957	7025_Campaign_Tutorial_Trade_Agreements_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662967	7026_Campaign_Tutorial_Parties_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662975	7027_Campaign_Tutorial_Political_Power_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662976	7028_Campaign_Tutorial_Civil_War_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662982	7029_Campaign_Tutorial_Subjects_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662983	7030_Campaign_Tutorial_Agent_Actions_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662991	7031_Campaign_Tutorial_Legacies_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139662994	7032_Campaign_Tutorial_Technology_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663002	7033_Campaign_Tutorial_Forced_March_Stance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663007	7034_Campaign_Tutorial_Ambush_Stance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663012	7035_Campaign_Tutorial_Raiding_Stance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663014	7036_Campaign_Tutorial_Fortification_Stance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663018	7037_Campaign_Tutorial_Mustering_Stance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663021	7038_Campaign_Tutorial_Garrison_Stance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663027	7039_Campaign_Tutorial_Siege_Stance_Thread	1	1	Campaign	Tutorial	none	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663031	7063_Battle_Tutorial_AI_Group_Control_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663035	7040_Battle_Tutorial_Basic_Controls_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663037	7062_Battle_Tutorial_Advanced_Controls_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663039	7041_Battle_Tutorial_Victory_Conditions_Battle_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663041	7042_Battle_Tutorial_Land_Group_Formations_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663051	7043_Battle_Tutorial_Naval_Group_Formations_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663059	7044_Battle_Tutorial_Missile_Infantry_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663065	7045_Battle_Tutorial_Melee_Infantry_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663071	7046_Battle_Tutorial_Command_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663076	7047_Battle_Tutorial_Shock_Cavalry__Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663077	7048_Battle_Tutorial_Melee_Cavalry__Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663085	7049_Battle_Tutorial_Infantry_Pike/Spear_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663091	7050_Battle_Tutorial_Missile_Cavalry__Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663096	7051_Battle_Tutorial_Elephants_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663100	7052_Battle_Tutorial_Chariots_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663101	7053_Battle_Tutorial_Siege_Weapons_Thread	1	1	Battle	Tutorial	none	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
