attitude	culture	government_type	key	option	string
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_join_war	2	rome_reject_angry_attack_faction_03
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_join_war	20	fem_rome_greek_reject_angry_defend_against_faction
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_join_war	3	rome_reject_angry_defend_against_faction_01
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_join_war	4	rome_reject_angry_defend_against_faction_02
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_join_war	5	rome_reject_angry_defend_against_faction_03
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_marriage	20	fem_barbarian_reject_offer_demand_cooperation
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_marriage	20	fem_barbarian_reject_angry_offer_demand_cooperation
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_marriage	20	fem_eastern_reject_offer_demand_cooperation
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_marriage	20	fem_eastern_reject_angry_offer_demand_cooperation
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_marriage	20	fem_rome_greek_reject_offer_demand_cooperation
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_marriage	20	fem_rome_greek_reject_angry_offer_demand_cooperation
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_marriage	20	fem_rome_greek_reject_offer_demand_cooperation
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_marriage	20	fem_rome_greek_reject_angry_offer_demand_cooperation
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_regions	20	fem_barbarian_generic_reject_respectful
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_regions	20	fem_barbarian_reject_angry_offer_demand_cooperation
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_regions	20	fem_eastern_generic_reject_respectful
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_regions	20	fem_eastern_reject_angry_offer_demand_cooperation
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_regions	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_regions	20	fem_rome_greek_reject_angry_offer_demand_cooperation
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_regions	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_regions	20	fem_rome_greek_reject_angry_offer_demand_cooperation
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_regular_payment	0	barbarian_reject_angry_demand_regular_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_regular_payment	1	barbarian_reject_angry_demand_regular_payment_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_regular_payment	2	barbarian_reject_angry_demand_regular_payment_03
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_regular_payment	20	fem_barbarian_reject_angry_demand_regular_payment
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_regular_payment	0	eastern_reject_angry_demand_regular_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_regular_payment	1	eastern_reject_angry_demand_regular_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_regular_payment	2	eastern_reject_angry_demand_regular_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_regular_payment	20	fem_eastern_reject_angry_demand_regular_payment
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_regular_payment	0	greek_reject_angry_demand_regular_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_regular_payment	1	greek_reject_angry_demand_regular_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_regular_payment	2	greek_reject_angry_demand_regular_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_regular_payment	20	fem_rome_greek_reject_angry_demand_regular_payment
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_regular_payment	0	rome_reject_angry_demand_regular_payment_01
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_regular_payment	1	rome_reject_angry_demand_regular_payment_02
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_regular_payment	2	rome_reject_angry_demand_regular_payment_03
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_regular_payment	20	fem_rome_greek_reject_angry_demand_regular_payment
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_single_payment	0	barbarian_reject_angry_demand_single_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_single_payment	1	barbarian_reject_angry_demand_single_payment_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_single_payment	2	barbarian_reject_angry_demand_single_payment_03
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_single_payment	20	fem_barbarian_reject_angry_demand_single_payment
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_single_payment	0	eastern_reject_angry_demand_single_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_single_payment	1	eastern_reject_angry_demand_single_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_single_payment	2	eastern_reject_angry_demand_single_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_single_payment	20	fem_eastern_reject_angry_demand_single_payment
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_single_payment	0	greek_reject_angry_demand_single_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_single_payment	1	greek_reject_angry_demand_single_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_single_payment	2	greek_reject_angry_demand_single_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_single_payment	20	fem_rome_greek_reject_angry_demand_single_payment
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_single_payment	0	rome_reject_angry_demand_single_payment_01
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_single_payment	1	rome_reject_angry_demand_single_payment_02
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_single_payment	2	rome_reject_angry_demand_single_payment_03
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_single_payment	20	fem_rome_greek_reject_angry_demand_single_payment
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	0	barbarian_generic_reject_respectful_01
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	1	barbarian_generic_reject_respectful_02
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	2	barbarian_generic_reject_respectful_03
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	3	barbarian_generic_reject_respectful_04
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	4	barbarian_generic_reject_respectful_05
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	5	barbarian_generic_reject_respectful_06
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	6	barbarian_generic_reject_respectful_07
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	7	barbarian_generic_reject_respectful_08
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	8	barbarian_generic_reject_respectful_09
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	9	barbarian_generic_reject_respectful_10
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	0	barbarian_reject_angry_demand_military_access_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	1	barbarian_reject_angry_demand_military_access_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	2	barbarian_reject_angry_demand_military_access_03
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_soft_military_access	20	fem_barbarian_reject_angry_demand_military_access
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	0	eastern_generic_reject_respectful_01
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	1	eastern_generic_reject_respectful_02
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	2	eastern_generic_reject_respectful_03
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	3	eastern_generic_reject_respectful_04
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	4	eastern_generic_reject_respectful_05
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	5	eastern_generic_reject_respectful_06
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	6	eastern_generic_reject_respectful_07
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	7	eastern_generic_reject_respectful_08
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	8	eastern_generic_reject_respectful_09
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	9	eastern_generic_reject_respectful_10
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	0	eastern_reject_angry_demand_military_access_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	1	eastern_reject_angry_demand_military_access_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	2	eastern_reject_angry_demand_military_access_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_soft_military_access	20	fem_eastern_reject_angry_demand_military_access
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	0	greek_generic_reject_respectful_01
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	1	greek_generic_reject_respectful_02
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	2	greek_generic_reject_respectful_03
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	3	greek_generic_reject_respectful_04
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	4	greek_generic_reject_respectful_05
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	5	greek_generic_reject_respectful_06
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	6	greek_generic_reject_respectful_07
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	7	greek_generic_reject_respectful_08
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	8	greek_generic_reject_respectful_09
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	9	greek_generic_reject_respectful_10
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	0	greek_reject_angry_demand_military_access_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	1	greek_reject_angry_demand_military_access_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	2	greek_reject_angry_demand_military_access_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_soft_military_access	20	fem_rome_greek_reject_angry_demand_military_access
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	0	rome_generic_reject_respectful_01
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	1	rome_generic_reject_respectful_02
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	2	rome_generic_reject_respectful_03
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	3	rome_generic_reject_respectful_04
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	4	rome_generic_reject_respectful_05
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	5	rome_generic_reject_respectful_06
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	6	rome_generic_reject_respectful_07
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	7	rome_generic_reject_respectful_08
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	8	rome_generic_reject_respectful_09
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	9	rome_generic_reject_respectful_10
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	0	rome_reject_angry_demand_military_access_01
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	1	rome_reject_angry_demand_military_access_02
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	2	rome_reject_angry_demand_military_access_03
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_soft_military_access	20	fem_rome_greek_reject_angry_demand_military_access
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	0	barbarian_reject_angry_demand_regular_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	1	barbarian_reject_angry_demand_regular_payment_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	2	barbarian_reject_angry_demand_regular_payment_03
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	20	fem_barbarian_reject_angry_demand_regular_payment
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	0	eastern_reject_angry_demand_regular_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	1	eastern_reject_angry_demand_regular_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	2	eastern_reject_angry_demand_regular_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	20	fem_eastern_reject_angry_demand_regular_payment
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	0	greek_reject_angry_demand_regular_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	1	greek_reject_angry_demand_regular_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	2	greek_reject_angry_demand_regular_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	20	fem_rome_greek_reject_angry_demand_regular_payment
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	0	rome_reject_angry_demand_regular_payment_01
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	1	rome_reject_angry_demand_regular_payment_02
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	2	rome_reject_angry_demand_regular_payment_03
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_state_gift_regular_payment	20	fem_rome_greek_reject_angry_demand_regular_payment
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_state_gift_single_payment	0	barbarian_reject_angry_demand_single_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_state_gift_single_payment	1	barbarian_reject_angry_demand_single_payment_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_state_gift_single_payment	2	barbarian_reject_angry_demand_single_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_state_gift_single_payment	0	eastern_reject_angry_demand_single_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_state_gift_single_payment	1	eastern_reject_angry_demand_single_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_state_gift_single_payment	2	eastern_reject_angry_demand_single_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_state_gift_single_payment	0	greek_reject_angry_demand_single_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_state_gift_single_payment	1	greek_reject_angry_demand_single_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_state_gift_single_payment	2	greek_reject_angry_demand_single_payment_03
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_state_gift_single_payment	0	rome_reject_angry_demand_single_payment_01
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_state_gift_single_payment	1	rome_reject_angry_demand_single_payment_02
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_state_gift_single_payment	2	rome_reject_angry_demand_single_payment_03
friendly	rom_Barbarian	gov_absolute_monarchy	reject_demand_technology	20	fem_barbarian_generic_reject_respectful
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_technology	20	fem_barbarian_reject_angry_offer_demand_cooperation
friendly	rom_Eastern	gov_absolute_monarchy	reject_demand_technology	20	fem_eastern_generic_reject_respectful
hostile	rom_Eastern	gov_absolute_monarchy	reject_demand_technology	20	fem_eastern_reject_angry_offer_demand_cooperation
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_demand_technology	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_demand_technology	20	fem_rome_greek_reject_angry_offer_demand_cooperation
friendly	rom_Roman	gov_absolute_monarchy	reject_demand_technology	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Roman	gov_absolute_monarchy	reject_demand_technology	20	fem_rome_greek_reject_angry_offer_demand_cooperation
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_vassal	0	barbarian_reject_angry_demand_vassal_status_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_vassal	1	barbarian_reject_angry_demand_vassal_status_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_demand_vassal	2	barbarian_reject_angry_demand_vassal_status_03
