key	culture	government_type	faction	option	string
offer_demand_peace	rom_Roman	gov_absolute_monarchy	inv_viesul	2	rome_Etr_Gen1_offer_request_peace_03
offer_demand_peace	rom_Roman	gov_absolute_monarchy	inv_volsci	0	rome_ee_offer_request_peace_01
offer_demand_peace	rom_Roman	gov_absolute_monarchy	inv_volsci	1	rome_ee_offer_request_peace_02
offer_demand_peace	rom_Roman	gov_absolute_monarchy	inv_volsci	2	rome_ee_offer_request_peace_03
offer_demand_peace	rom_Roman	gov_absolute_monarchy	inv_volsci	3	rome_ee_offer_request_peace_04
offer_demand_peace	rom_Roman	gov_absolute_monarchy	inv_volsci	4	rome_offer_request_peace_05
offer_demand_peace	rom_Roman	gov_absolute_monarchy	inv_volsci	5	rome_ee_offer_request_peace_06
offer_demand_trade	rom_Barbarian	gov_absolute_monarchy	rom_ardiaei	20	fem_rome_greek_offer_request_trade
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	emp_egypt	20	fem_cleopatra_egypt_offer_request_trade
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	0	eastern_carthage_offer_request_trade_01
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	1	eastern_carthage_offer_request_trade_02
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	2	eastern_carthage_offer_request_trade_03
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	0	eastern_carthage_offer_request_trade_01
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	1	eastern_carthage_offer_request_trade_02
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	2	eastern_carthage_offer_request_trade_03
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	0	eastern_egypt_offer_request_trade_01
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	1	eastern_egypt_offer_request_trade_02
offer_demand_trade	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	2	eastern_egypt_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	3c_palmyra	0	fem_rome_zenobia_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	3c_palmyra	1	fem_rome_zenobia_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_antony	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_antony	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_antony	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_lepidus	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_lepidus	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_lepidus	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_octavian	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_octavian	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_octavian	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_pompey	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_pompey	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	emp_pompey	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aequi	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aequi	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aequi	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aleria	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aleria	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aleria	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aritim	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aritim	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_aritim	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_bruttii	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_bruttii	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_bruttii	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_daunians	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_daunians	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_daunians	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_felathri	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_felathri	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_felathri	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_frentani	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_frentani	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_frentani	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_hernici	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_hernici	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_hernici	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_lucani	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_lucani	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_lucani	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_marrucini	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_marrucini	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_marrucini	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_messapians	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_messapians	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_messapians	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_paeligni	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_paeligni	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_paeligni	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_peucetians	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_peucetians	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_peucetians	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_picentes	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_picentes	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_picentes	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_raeti	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_raeti	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_raeti	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_sabines	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_sabines	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_sabines	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_umbri	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_umbri	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_umbri	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veii	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veii	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veii	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	2	rome_ee_offer_request_trade_03
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_viesul	0	rome_Etr_Gen1_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_viesul	1	rome_Etr_Gen1_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_viesul	2	rome_Etr_Gen1_offer_beg_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_volsci	0	rome_ee_offer_request_trade_01
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_volsci	1	rome_ee_offer_request_trade_02
offer_demand_trade	rom_Roman	gov_absolute_monarchy	inv_volsci	2	rome_ee_offer_request_trade_03
offer_join_war	rom_Barbarian	gov_absolute_monarchy	rom_ardiaei	20	fem_rome_greek_attack_faction_offer
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	emp_egypt	20	fem_cleopatra_egypt_attack_faction_offer
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	0	eastern_carthage_attack_faction_offer_01
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	1	eastern_carthage_attack_faction_offer_02
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	2	eastern_carthage_attack_faction_offer_03
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	3	eastern_carthage_defend_against_faction_offer_01
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	4	eastern_carthage_defend_against_faction_offer_02
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	5	eastern_carthage_defend_against_faction_offer_03
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	0	eastern_carthage_attack_faction_offer_01
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	1	eastern_carthage_attack_faction_offer_02
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	2	eastern_carthage_attack_faction_offer_03
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	3	eastern_carthage_defend_against_faction_offer_01
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	4	eastern_carthage_defend_against_faction_offer_02
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	5	eastern_carthage_defend_against_faction_offer_03
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	0	eastern_egypt_attack_faction_offer_01
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	1	eastern_egypt_attack_faction_offer_02
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	2	eastern_egypt_attack_faction_offer_03
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	3	eastern_egypt_defend_against_faction_offer_01
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	4	eastern_egypt_defend_against_faction_offer_02
offer_join_war	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	5	eastern_egypt_defend_against_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	3c_palmyra	0	fem_rome_zenobia_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	3c_palmyra	3	fem_rome_zenobia_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_antony	0	rome_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_antony	1	rome_ee_attack_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_antony	2	rome_ee_attack_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_antony	3	rome_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_antony	4	rome_ee_defend_against_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_antony	5	rome_ee_defend_against_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_lepidus	0	rome_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_lepidus	1	rome_ee_attack_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_lepidus	2	rome_ee_attack_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_lepidus	3	rome_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_lepidus	4	rome_ee_defend_against_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_lepidus	5	rome_ee_defend_against_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_octavian	0	rome_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_octavian	1	rome_ee_attack_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_octavian	2	rome_ee_attack_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_octavian	3	rome_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_octavian	4	rome_ee_defend_against_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_octavian	5	rome_ee_defend_against_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_pompey	0	rome_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_pompey	1	rome_ee_attack_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_pompey	2	rome_ee_attack_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_pompey	3	rome_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_pompey	4	rome_ee_defend_against_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	emp_pompey	5	rome_ee_defend_against_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aequi	0	rome_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aequi	2	rome_ee_attack_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aequi	3	rome_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aequi	4	rome_ee_defend_against_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aequi	5	rome_ee_defend_against_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aleria	0	rome_Etr_Gen1_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aleria	1	rome_Etr_Gen1_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aleria	2	rome_Etr_Gen1_accept_begging_02
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aritim	0	rome_Etr_Gen1_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aritim	1	rome_Etr_Gen1_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_aritim	2	rome_Etr_Gen1_accept_begging_02
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_bruttii	0	rome_attack_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_bruttii	2	rome_ee_attack_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_bruttii	3	rome_defend_against_faction_offer_01
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_bruttii	4	rome_ee_defend_against_faction_offer_02
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_bruttii	5	rome_ee_defend_against_faction_offer_03
offer_join_war	rom_Roman	gov_absolute_monarchy	inv_daunians	0	rome_attack_faction_offer_01
