key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture
agent_background_skills_spy_celtiberian_poet_celtiberian_bard		agent_background_spy_poet_celtic_bard	spy_skills_obsolete		70	0	sc_rom_celtiberian
agent_background_skills_spy_celtiberian_scout_barbarian_hunter		agent_background_spy_scout_barbarian_hunter	spy_skills_obsolete		80	0	sc_rom_celtiberian
agent_background_skills_spy_celtic_alchemist_barbarian_herbalist		agent_background_spy_alchemist_barbarian_herbalist	spy_skills_obsolete		90	0	sc_rom_celtic
agent_background_skills_spy_celtic_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		60	0	sc_rom_celtic
agent_background_skills_spy_celtic_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		50	0	sc_rom_celtic
agent_background_skills_spy_celtic_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	sc_rom_celtic
agent_background_skills_spy_celtic_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		20	0	sc_rom_celtic
agent_background_skills_spy_celtic_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		30	0	sc_rom_celtic
agent_background_skills_spy_celtic_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		40	0	sc_rom_celtic
agent_background_skills_spy_celtic_poet_celtic_bard		agent_background_spy_poet_celtic_bard	spy_skills_obsolete		70	0	sc_rom_celtic
agent_background_skills_spy_celtic_scout_barbarian_hunter		agent_background_spy_scout_barbarian_hunter	spy_skills_obsolete		80	0	sc_rom_celtic
agent_background_skills_spy_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	
agent_background_skills_spy_courtesan_generic		agent_background_spy_courtesan_generic	spy_skills_obsolete		20	0	
agent_background_skills_spy_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		30	0	
agent_background_skills_spy_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		40	0	
agent_background_skills_spy_daco_thracian_alchemist_barbarian_herbalist		agent_background_spy_alchemist_barbarian_herbalist	spy_skills_obsolete		90	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		60	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		50	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		20	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		30	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		40	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_poet_daco_thracian_bard		agent_background_spy_poet_celtic_bard	spy_skills_obsolete		70	0	sc_rom_daco_thracian
agent_background_skills_spy_daco_thracian_scout_barbarian_hunter		agent_background_spy_scout_barbarian_hunter	spy_skills_obsolete		80	0	sc_rom_daco_thracian
agent_background_skills_spy_eastern_alchemist_generic		agent_background_spy_talented_generic	spy_skills_obsolete		10	0	sc_rom_eastern
agent_background_skills_spy_eastern_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		90	0	sc_rom_eastern
agent_background_skills_spy_eastern_attendant_eastern_scribe		agent_background_spy_attendant_eastern_scribe	spy_skills_obsolete		80	0	sc_rom_eastern
agent_background_skills_spy_eastern_barbarian_alchemist_barbarian_herbalist		agent_background_spy_alchemist_barbarian_herbalist	spy_skills_obsolete		90	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		60	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		50	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		20	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		30	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		40	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_poet_generic		agent_background_spy_poet_generic	spy_skills_obsolete		70	0	sc_rom_barb_east
agent_background_skills_spy_eastern_barbarian_scout_barbarian_hunter		agent_background_spy_scout_barbarian_hunter	spy_skills_obsolete		80	0	sc_rom_barb_east
agent_background_skills_spy_eastern_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		20	0	sc_rom_eastern
agent_background_skills_spy_eastern_courtesan_generic		agent_background_spy_courtesan_generic	spy_skills_obsolete		30	0	sc_rom_eastern
agent_background_skills_spy_eastern_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		40	0	sc_rom_eastern
agent_background_skills_spy_eastern_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		50	0	sc_rom_eastern
agent_background_skills_spy_eastern_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		60	0	sc_rom_eastern
agent_background_skills_spy_eastern_handler_generic		agent_background_spy_handler_generic	spy_skills_obsolete		70	0	sc_rom_eastern
agent_background_skills_spy_eastern_poet_eastern_gosan		agent_background_spy_poet_eastern_gosan	spy_skills_obsolete		110	0	sc_rom_eastern
agent_background_skills_spy_eastern_scout_generic		agent_background_spy_scout_generic	spy_skills_obsolete		100	0	sc_rom_eastern
agent_background_skills_spy_egypt_alchemist_generic		agent_background_spy_talented_generic	spy_skills_obsolete	rom_ptolemaics	10	0	
agent_background_skills_spy_egypt_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete	rom_ptolemaics	90	0	
agent_background_skills_spy_egypt_attendant_eastern_scribe		agent_background_spy_attendant_eastern_scribe	spy_skills_obsolete	rom_ptolemaics	80	0	
agent_background_skills_spy_egypt_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete	rom_ptolemaics	20	0	
agent_background_skills_spy_egypt_courtesan_generic		agent_background_spy_courtesan_generic	spy_skills_obsolete	rom_ptolemaics	30	0	
agent_background_skills_spy_egypt_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete	rom_ptolemaics	40	0	
agent_background_skills_spy_egypt_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete	rom_ptolemaics	50	0	
agent_background_skills_spy_egypt_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete	rom_ptolemaics	60	0	
agent_background_skills_spy_egypt_handler_generic		agent_background_spy_handler_generic	spy_skills_obsolete	rom_ptolemaics	70	0	
agent_background_skills_spy_egypt_poet_generic		agent_background_spy_poet_generic	spy_skills_obsolete	rom_ptolemaics	110	0	
agent_background_skills_spy_egypt_scout_generic		agent_background_spy_scout_generic	spy_skills_obsolete	rom_ptolemaics	100	0	
agent_background_skills_spy_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		50	0	
agent_background_skills_spy_gaul_alchemist_barbarian_herbalist		agent_background_spy_alchemist_barbarian_herbalist	spy_skills_obsolete		90	0	sc_rom_gaul
agent_background_skills_spy_gaul_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		60	0	sc_rom_gaul
agent_background_skills_spy_gaul_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		50	0	sc_rom_gaul
agent_background_skills_spy_gaul_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	sc_rom_gaul
agent_background_skills_spy_gaul_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		20	0	sc_rom_gaul
agent_background_skills_spy_gaul_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		30	0	sc_rom_gaul
agent_background_skills_spy_gaul_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		40	0	sc_rom_gaul
agent_background_skills_spy_gaul_poet_gaul_bard		agent_background_spy_poet_celtic_bard	spy_skills_obsolete		70	0	sc_rom_gaul
agent_background_skills_spy_gaul_scout_barbarian_hunter		agent_background_spy_scout_barbarian_hunter	spy_skills_obsolete		80	0	sc_rom_gaul
agent_background_skills_spy_germanic_alchemist_barbarian_herbalist		agent_background_spy_alchemist_barbarian_herbalist	spy_skills_obsolete		90	0	sc_rom_germanic
agent_background_skills_spy_germanic_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		60	0	sc_rom_germanic
agent_background_skills_spy_germanic_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		50	0	sc_rom_germanic
agent_background_skills_spy_germanic_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	sc_rom_germanic
agent_background_skills_spy_germanic_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		20	0	sc_rom_germanic
agent_background_skills_spy_germanic_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		30	0	sc_rom_germanic
agent_background_skills_spy_germanic_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		40	0	sc_rom_germanic
agent_background_skills_spy_germanic_poet_germanic_scop		agent_background_spy_poet_germanic_scop	spy_skills_obsolete		70	0	sc_rom_germanic
agent_background_skills_spy_germanic_scout_barbarian_hunter		agent_background_spy_scout_barbarian_hunter	spy_skills_obsolete		80	0	sc_rom_germanic
agent_background_skills_spy_greek_actor_generic		agent_background_spy_shadow_generic	spy_skills_obsolete		90	0	sc_rom_greek
agent_background_skills_spy_greek_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		80	0	sc_rom_greek
agent_background_skills_spy_greek_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		70	0	sc_rom_greek
agent_background_skills_spy_greek_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	sc_rom_greek
agent_background_skills_spy_greek_courtesan_generic		agent_background_spy_courtesan_generic	spy_skills_obsolete		20	0	sc_rom_greek
agent_background_skills_spy_greek_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		30	0	sc_rom_greek
agent_background_skills_spy_greek_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		40	0	sc_rom_greek
agent_background_skills_spy_greek_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		50	0	sc_rom_greek
agent_background_skills_spy_greek_handler_generic		agent_background_spy_handler_generic	spy_skills_obsolete		60	0	sc_rom_greek
agent_background_skills_spy_greek_poet_generic		agent_background_spy_poet_generic	spy_skills_obsolete		110	0	sc_rom_greek
agent_background_skills_spy_greek_scout_generic		agent_background_spy_scout_generic	spy_skills_obsolete		100	0	sc_rom_greek
agent_background_skills_spy_handler_generic		agent_background_spy_handler_generic	spy_skills_obsolete		60	0	
agent_background_skills_spy_illyrian_alchemist_barbarian_herbalist		agent_background_spy_alchemist_barbarian_herbalist	spy_skills_obsolete		90	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		60	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		50	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete		10	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		20	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		30	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		40	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_poet_illyrian_bard		agent_background_spy_poet_celtic_bard	spy_skills_obsolete		70	0	sc_rom_illyrian
agent_background_skills_spy_illyrian_scout_barbarian_hunter		agent_background_spy_scout_barbarian_hunter	spy_skills_obsolete		80	0	sc_rom_illyrian
agent_background_skills_spy_numidian_actor_generic		agent_background_spy_shadow_generic	spy_skills_obsolete		90	0	sc_rom_numidian
agent_background_skills_spy_numidian_alchemist_barbarian_herbalist		agent_background_spy_alchemist_barbarian_herbalist	spy_skills_obsolete		10	0	sc_rom_numidian
agent_background_skills_spy_numidian_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete		60	0	sc_rom_numidian
agent_background_skills_spy_numidian_attendant_generic		agent_background_spy_attendant_generic	spy_skills_obsolete		50	0	sc_rom_numidian
agent_background_skills_spy_numidian_craftsman_generic		agent_background_spy_craftsman_generic	spy_skills_obsolete		20	0	sc_rom_numidian
agent_background_skills_spy_numidian_criminal_generic		agent_background_spy_criminal_generic	spy_skills_obsolete		30	0	sc_rom_numidian
agent_background_skills_spy_numidian_farmer_generic		agent_background_spy_farmer_generic	spy_skills_obsolete		40	0	sc_rom_numidian
agent_background_skills_spy_numidian_poet_generic		agent_background_spy_poet_generic	spy_skills_obsolete		80	0	sc_rom_numidian
agent_background_skills_spy_numidian_scout_generic		agent_background_spy_scout_generic	spy_skills_obsolete		70	0	sc_rom_numidian
agent_background_skills_spy_parthia_alchemist_generic		agent_background_spy_talented_generic	spy_skills_obsolete	rom_parthia	10	0	
agent_background_skills_spy_parthia_assassin_generic		agent_background_spy_slave_generic	spy_skills_obsolete	rom_parthia	90	0	
agent_background_skills_spy_parthia_attendant_eastern_scribe		agent_background_spy_attendant_eastern_scribe	spy_skills_obsolete	rom_parthia	80	0	
agent_background_skills_spy_parthia_courier_generic		agent_background_spy_courier_generic	spy_skills_obsolete	rom_parthia	20	0	
agent_background_skills_spy_parthia_courtesan_generic		agent_background_spy_courtesan_generic	spy_skills_obsolete	rom_parthia	30	0	
