key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier
inv_samnites_military_via_strategematum_005_to_borrow_a_catapult			4	inv_samnites_military_via_strategematum_to_borrow_a_catapult	inv_samnites_military_via_strategematum	3
inv_samnites_military_via_strategematum_006_the_prescriptions_of_ver_sacrum			5	inv_samnites_military_via_strategematum_the_prescriptions_of_ver_sacrum	inv_samnites_military_via_strategematum	2
inv_samnites_military_via_strategematum_007_siege_engines			1	inv_samnites_military_via_strategematum_siege_engines	inv_samnites_military_via_strategematum	4
inv_samnites_military_via_strategematum_008_catapulta_diversitas			4	inv_samnites_military_via_strategematum_catapulta_diversitas	inv_samnites_military_via_strategematum	5
inv_samnites_military_via_strategematum_009_ambush			5	inv_samnites_military_via_strategematum_ambush	inv_samnites_military_via_strategematum	4
inv_senones_civil_piety_001_celtic_calendar			3	inv_senones_civil_piety_celtic_calendar	inv_senones_civil_piety	0
inv_senones_civil_piety_002_the_sacred_hunt			6	inv_senones_civil_piety_the_sacred_hunt	inv_senones_civil_piety	1
inv_senones_civil_piety_003_honouring_the_waters			2	inv_senones_civil_piety_honouring_the_waters	inv_senones_civil_piety	3
inv_senones_civil_piety_004_reading_the_stars			3	inv_senones_civil_piety_reading_the_stars	inv_senones_civil_piety	2
inv_senones_civil_piety_005_our_judges_the_druids			6	inv_senones_civil_piety_our_judges_the_druids	inv_senones_civil_piety	3
inv_senones_civil_piety_006_healing_of_body_and_soul			2	inv_senones_civil_piety_healing_of_body_and_soul	inv_senones_civil_piety	5
inv_senones_civil_piety_007_our_memory_the_druids			3	inv_senones_civil_piety_our_memory_the_druids	inv_senones_civil_piety	4
inv_senones_civil_productivity_001_mining_expertise			2	inv_senones_civil_productivity_mining_expertise	inv_senones_civil_productivity	1
inv_senones_civil_productivity_002_improved_hoe			3	inv_senones_civil_productivity_improved_hoe	inv_senones_civil_productivity	0
inv_senones_civil_productivity_003_items_of_trade			2	inv_senones_civil_productivity_items_of_trade	inv_senones_civil_productivity	3
inv_senones_civil_productivity_004_crop_rotation			3	inv_senones_civil_productivity_crop_rotation	inv_senones_civil_productivity	2
inv_senones_civil_productivity_005_animal_husbandry			6	inv_senones_civil_productivity_animal_husbandry	inv_senones_civil_productivity	3
inv_senones_civil_productivity_006_naval_trade			1	inv_senones_civil_productivity_naval_trade	inv_senones_civil_productivity	4
inv_senones_civil_productivity_007_grain_kiln			4	inv_senones_civil_productivity_grain_kiln	inv_senones_civil_productivity	5
inv_senones_civil_propserity_003_speakers_of_many_tongues			2	inv_senones_civil_propserity_speakers_of_many_tongues	inv_senones_civil_prosperity	3
inv_senones_civil_prosperity_001_legendary_leader			3	inv_senones_civil_prosperity_legendary_leader	inv_senones_civil_prosperity	0
inv_senones_civil_prosperity_002_dry_stone_construction			6	inv_senones_civil_prosperity_dry_stone_construction	inv_senones_civil_prosperity	1
inv_senones_civil_prosperity_004_songs_for_joy_songs_for_remembrance			3	inv_senones_civil_prosperity_songs_for_joy_songs_for_remembrance	inv_senones_civil_prosperity	2
inv_senones_civil_prosperity_005_raised_amidst_the_water			6	inv_senones_civil_prosperity_raised_amidst_the_water	inv_senones_civil_prosperity	3
inv_senones_civil_prosperity_006_appoint_lawgivers			1	inv_senones_civil_prosperity_appoint_lawgivers	inv_senones_civil_prosperity	4
inv_senones_civil_prosperity_007_feasts			4	inv_senones_civil_prosperity_feasts	inv_senones_civil_prosperity	5
inv_senones_civil_top_she_of_the_sacred_grove			7	inv_senones_civil_top_she_of_the_sacred_grove	inv_senones_civil_top	0
inv_senones_military_dominance_001_the_warrior_nobleman			3	inv_senones_military_dominance_the_warrior_nobleman	inv_senones_military_dominance	0
inv_senones_military_dominance_002_chariots			5	inv_senones_military_dominance_chariots	inv_senones_military_dominance	2
inv_senones_military_dominance_003_marine_training			1	inv_senones_military_dominance_marine_training	inv_senones_military_dominance	2
inv_senones_military_dominance_004_ambush			4	inv_senones_military_dominance_ambush	inv_senones_military_dominance	3
inv_senones_military_dominance_005_brave_souls			6	inv_senones_military_dominance_brave_souls	inv_senones_military_dominance	1
inv_senones_military_dominance_006_lodestone			2	inv_senones_military_dominance_lodestone	inv_senones_military_dominance	5
inv_senones_military_dominance_007_flying_informants			3	inv_senones_military_dominance_flying_informants	inv_senones_military_dominance	4
inv_senones_military_strategy_001_logistic_efforts			3	inv_senones_military_strategy_logistic_efforts	inv_senones_military_strategy	0
inv_senones_military_strategy_002_learn_about_siege_engines			5	inv_senones_military_strategy_learn_about_siege_engines	inv_senones_military_strategy	2
inv_senones_military_strategy_003_we_sack			1	inv_senones_military_strategy_we_sack	inv_senones_military_strategy	2
inv_senones_military_strategy_004_mercenaries_for_hire			4	inv_senones_military_strategy_mercenaries_for_hire	inv_senones_military_strategy	3
inv_senones_military_strategy_005_ammunition_stores_and_grain_houses			6	inv_senones_military_strategy_ammunition_stores_and_grain_houses	inv_senones_military_strategy	1
inv_senones_military_strategy_006_vae_victis			1	inv_senones_military_strategy_vae_victis	inv_senones_military_strategy	4
inv_senones_military_strategy_007_mercenaries_to_hire			4	inv_senones_military_strategy_mercenaries_to_hire	inv_senones_military_strategy	5
inv_senones_military_strength_001_advanced_saddle			2	inv_senones_military_strength_advanced_saddle	inv_senones_military_strength	1
inv_senones_military_strength_002_iron_over_bronze			3	inv_senones_military_strength_iron_over_bronze	inv_senones_military_strength	0
inv_senones_military_strength_003_blessed_horses			1	inv_senones_military_strength_blessed_horses	inv_senones_military_strength	2
inv_senones_military_strength_004_the_art_of_war			4	inv_senones_military_strength_the_art_of_war	inv_senones_military_strength	3
inv_senones_military_strength_005_infantry_improved_armour			5	inv_senones_military_strength_infantry_improved_armour	inv_senones_military_strength	2
inv_senones_military_strength_006_trimarcisia			1	inv_senones_military_strength_trimarcisia	inv_senones_military_strength	4
inv_senones_military_strength_007_infantry_drills			4	inv_senones_military_strength_infantry_drills	inv_senones_military_strength	5
inv_senones_military_top_warriors_in_the_light_of_cicolluis			7	inv_senones_military_top_warriors_in_the_light_of_cicolluis	inv_senones_military_top	0
inv_syracuse_civil_diacheirisy_001_embrace_tyranny			1	inv_syracuse_civil_diacheirisy_embrace_tyranny	inv_syracuse_civil_diacheirisy	0
inv_syracuse_civil_diacheirisy_002_wine_and_divinity			4	inv_syracuse_civil_diacheirisy_wine_and_divinity	inv_syracuse_civil_diacheirisy	1
inv_syracuse_civil_diacheirisy_003_sicily_the_beautiful			5	inv_syracuse_civil_diacheirisy_sicily_the_beautiful	inv_syracuse_civil_diacheirisy	0
inv_syracuse_civil_diacheirisy_004_consolidation_of_power			2	inv_syracuse_civil_diacheirisy_consolidation_of_power	inv_syracuse_civil_diacheirisy	3
inv_syracuse_civil_diacheirisy_005_poseidon_host_of_the_sea			3	inv_syracuse_civil_diacheirisy_poseidon_host_of_the_sea	inv_syracuse_civil_diacheirisy	2
inv_syracuse_civil_diacheirisy_006_a_sea_faring_nation			6	inv_syracuse_civil_diacheirisy_a_sea_faring_nation	inv_syracuse_civil_diacheirisy	3
inv_syracuse_civil_diacheirisy_007_changing_loyalties			1	inv_syracuse_civil_diacheirisy_changing_loyalties	inv_syracuse_civil_diacheirisy	4
inv_syracuse_civil_diacheirisy_008_a_man_of_the_people			4	inv_syracuse_civil_diacheirisy_a_man_of_the_people	inv_syracuse_civil_diacheirisy	5
inv_syracuse_civil_diacheirisy_009_children_of_aphrodite			5	inv_syracuse_civil_diacheirisy_children_of_aphrodite	inv_syracuse_civil_diacheirisy	4
inv_syracuse_civil_ergasia_001_fertile_lands			1	inv_syracuse_civil_ergasia_fertile_lands	inv_syracuse_civil_ergasia	0
inv_syracuse_civil_ergasia_002_the_secret_of_wealth			4	inv_syracuse_civil_ergasia_the_secret_of_wealth	inv_syracuse_civil_ergasia	1
inv_syracuse_civil_ergasia_003_temple_medicine			5	inv_syracuse_civil_ergasia_temple_medicine	inv_syracuse_civil_ergasia	0
inv_syracuse_civil_ergasia_004_wine_and_prosperity			2	inv_syracuse_civil_ergasia_wine_and_prosperity	inv_syracuse_civil_ergasia	3
inv_syracuse_civil_ergasia_005_sources_of_revenue			3	inv_syracuse_civil_ergasia_sources_of_revenue	inv_syracuse_civil_ergasia	2
inv_syracuse_civil_ergasia_006_wine_and_life			6	inv_syracuse_civil_ergasia_wine_and_life	inv_syracuse_civil_ergasia	3
inv_syracuse_civil_ergasia_007_corn_sweet_corn			1	inv_syracuse_civil_ergasia_corn_sweet_corn	inv_syracuse_civil_ergasia	4
inv_syracuse_civil_ergasia_008_indirect_taxes			4	inv_syracuse_civil_ergasia_indirect_taxes	inv_syracuse_civil_ergasia	5
inv_syracuse_civil_ergasia_009_literature_teaches_medicine			5	inv_syracuse_civil_ergasia_literature_teaches_medicine	inv_syracuse_civil_ergasia	4
inv_syracuse_civil_top_history_of_the_peloponnesian_war			7	inv_syracuse_civil_top_history_of_the_peloponnesian_war	inv_syracuse_civil_top	0
inv_syracuse_civil_vios_001_higher_education			2	inv_syracuse_civil_vios_higher_education	inv_syracuse_civil_vios	1
inv_syracuse_civil_vios_002_patrons_and_artistry			3	inv_syracuse_civil_vios_patrons_and_artistry	inv_syracuse_civil_vios	0
inv_syracuse_civil_vios_003_like_father_like_son			6	inv_syracuse_civil_vios_like_father_like_son	inv_syracuse_civil_vios	0
inv_syracuse_civil_vios_004_the_school_of_rhetoric			2	inv_syracuse_civil_vios_the_school_of_rhetoric	inv_syracuse_civil_vios	3
inv_syracuse_civil_vios_005_artists_and_celebrity			3	inv_syracuse_civil_vios_artists_and_celebrity	inv_syracuse_civil_vios	2
inv_syracuse_civil_vios_006_the_miracle_of_the_crane			6	inv_syracuse_civil_vios_the_miracle_of_the_crane	inv_syracuse_civil_vios	3
inv_syracuse_civil_vios_007_the_academy			1	inv_syracuse_civil_vios_the_academy	inv_syracuse_civil_vios	4
inv_syracuse_civil_vios_008_the_lyceum			4	inv_syracuse_civil_vios_the_lyceum	inv_syracuse_civil_vios	5
inv_syracuse_civil_vios_009_modern_cities			5	inv_syracuse_civil_vios_modern_cities	inv_syracuse_civil_vios	4
inv_syracuse_military_hegemonia_001_eisphora			2	inv_syracuse_military_hegemonia_eisphora	inv_syracuse_military_hegemonia	1
inv_syracuse_military_hegemonia_002_logistics			3	inv_syracuse_military_hegemonia_logistics	inv_syracuse_military_hegemonia	0
inv_syracuse_military_hegemonia_003_supply_lines			6	inv_syracuse_military_hegemonia_supply_lines	inv_syracuse_military_hegemonia	1
inv_syracuse_military_hegemonia_004_ares_and_athena			2	inv_syracuse_military_hegemonia_ares_and_athena	inv_syracuse_military_hegemonia	3
inv_syracuse_military_hegemonia_005_mercenary_service			3	inv_syracuse_military_hegemonia_mercenary_service	inv_syracuse_military_hegemonia	2
inv_syracuse_military_hegemonia_006_supply_reforms			6	inv_syracuse_military_hegemonia_supply_reforms	inv_syracuse_military_hegemonia	3
inv_syracuse_military_hegemonia_007_foreign_mercenaries			2	inv_syracuse_military_hegemonia_foreign_mercenaries	inv_syracuse_military_hegemonia	5
inv_syracuse_military_hegemonia_008_a_friend_of_the_blades_for_hire			3	inv_syracuse_military_hegemonia_a_friend_of_the_blades_for_hire	inv_syracuse_military_hegemonia	4
inv_syracuse_military_hegemonia_009_hippocratic_corpus			6	inv_syracuse_military_hegemonia_hippocratic_corpus	inv_syracuse_military_hegemonia	5
inv_syracuse_military_strategiky_001_marine_training			2	inv_syracuse_military_strategiky_marine_training	inv_syracuse_military_strategiky	1
inv_syracuse_military_strategiky_002_ammunition_stores_and_grain_houses			3	inv_syracuse_military_strategiky_ammunition_stores_and_grain_houses	inv_syracuse_military_strategiky	0
inv_syracuse_military_strategiky_003_siege_engines			6	inv_syracuse_military_strategiky_siege_engines	inv_syracuse_military_strategiky	1
inv_syracuse_military_strategiky_004_marines_on_land			2	inv_syracuse_military_strategiky_marines_on_land	inv_syracuse_military_strategiky	3
inv_syracuse_military_strategiky_005_master_and_inventor			3	inv_syracuse_military_strategiky_master_and_inventor	inv_syracuse_military_strategiky	2
inv_syracuse_military_strategiky_006_polymorphia_katapelton			6	inv_syracuse_military_strategiky_polymorphia_katapelton	inv_syracuse_military_strategiky	3
inv_syracuse_military_strategiky_007_bronze_battering_ram			1	inv_syracuse_military_strategiky_bronze_battering_ram	inv_syracuse_military_strategiky	4
inv_syracuse_military_strategiky_008_athenian_approach_to_sea_power			4	inv_syracuse_military_strategiky_athenian_approach_to_sea_power	inv_syracuse_military_strategiky	5
inv_syracuse_military_strategiky_009_naval_artillery_of_syracuse			5	inv_syracuse_military_strategiky_naval_artillery_of_syracuse	inv_syracuse_military_strategiky	4
inv_syracuse_military_stratos_001_peltasts			2	inv_syracuse_military_stratos_peltasts	inv_syracuse_military_stratos	1
inv_syracuse_military_stratos_002_iron_over_bronze			3	inv_syracuse_military_stratos_iron_over_bronze	inv_syracuse_military_stratos	0
inv_syracuse_military_stratos_003_the_terror_of_carthage			6	inv_syracuse_military_stratos_the_terror_of_carthage	inv_syracuse_military_stratos	1
inv_syracuse_military_stratos_004_tactical_drills			1	inv_syracuse_military_stratos_tactical_drills	inv_syracuse_military_stratos	2
inv_syracuse_military_stratos_005_cavalry_the_society_finest			4	inv_syracuse_military_stratos_cavalry_the_society_finest	inv_syracuse_military_stratos	3
inv_syracuse_military_stratos_006_destroyers_of_the_italiote_league			5	inv_syracuse_military_stratos_destroyers_of_the_italiote_league	inv_syracuse_military_stratos	2
inv_syracuse_military_stratos_007_advanced_tactical_theory			1	inv_syracuse_military_stratos_advanced_tactical_theory	inv_syracuse_military_stratos	4
inv_syracuse_military_stratos_008_riders_of_outstanding_merit			4	inv_syracuse_military_stratos_riders_of_outstanding_merit	inv_syracuse_military_stratos	5
inv_syracuse_military_stratos_009_proficiency_against_italic_tribes			5	inv_syracuse_military_stratos_proficiency_against_italic_tribes	inv_syracuse_military_stratos	4
inv_syracuse_military_top_military_tradition			7	inv_syracuse_military_top_military_tradition	inv_syracuse_military_top	0
inv_taranto_civil_diacheirisy_001_embrace_spartan_tradition			1	inv_taranto_civil_diacheirisy_embrace_spartan_tradition	inv_taranto_civil_diacheirisy	0
inv_taranto_civil_diacheirisy_002_wine_and_divinity			4	inv_taranto_civil_diacheirisy_wine_and_divinity	inv_taranto_civil_diacheirisy	1
inv_taranto_civil_diacheirisy_003_a_populous_magna_graecia			5	inv_taranto_civil_diacheirisy_a_populous_magna_graecia	inv_taranto_civil_diacheirisy	0
inv_taranto_civil_diacheirisy_004_leaders_of_the_italiote_league			2	inv_taranto_civil_diacheirisy_leaders_of_the_italiote_league	inv_taranto_civil_diacheirisy	3
inv_taranto_civil_diacheirisy_005_poseidon_host_of_the_sea			3	inv_taranto_civil_diacheirisy_poseidon_host_of_the_sea	inv_taranto_civil_diacheirisy	2
inv_taranto_civil_diacheirisy_006_a_sea_faring_nation			6	inv_taranto_civil_diacheirisy_a_sea_faring_nation	inv_taranto_civil_diacheirisy	3
inv_taranto_civil_diacheirisy_007_changing_loyalties			1	inv_taranto_civil_diacheirisy_changing_loyalties	inv_taranto_civil_diacheirisy	4
inv_taranto_civil_diacheirisy_008_legendary_leader			4	inv_taranto_civil_diacheirisy_legendary_leader	inv_taranto_civil_diacheirisy	5
inv_taranto_civil_diacheirisy_009_children_of_aphrodite			5	inv_taranto_civil_diacheirisy_children_of_aphrodite	inv_taranto_civil_diacheirisy	4
inv_taranto_civil_ergasia_001_fertile_lands			1	inv_taranto_civil_ergasia_fertile_lands	inv_taranto_civil_ergasia	0
inv_taranto_civil_ergasia_002_the_secret_of_wealth			4	inv_taranto_civil_ergasia_the_secret_of_wealth	inv_taranto_civil_ergasia	1
inv_taranto_civil_ergasia_003_temple_medicine			5	inv_taranto_civil_ergasia_temple_medicine	inv_taranto_civil_ergasia	0
inv_taranto_civil_ergasia_004_wine_and_prosperity			2	inv_taranto_civil_ergasia_wine_and_prosperity	inv_taranto_civil_ergasia	3
inv_taranto_civil_ergasia_005_sources_of_revenue			3	inv_taranto_civil_ergasia_sources_of_revenue	inv_taranto_civil_ergasia	2
