id	mission_key	option_key	value
37881	senate_civ_protect_lands	CND_RELIGION	rom_religion_eastern
37882	senate_civ_protect_lands	CND_RELIGION	rom_religion_hellenic
37888	senate_civ_protect_lands	CND_RELIGION	rom_religion_latin
37894	senate_civ_protect_lands	CND_ROUNDS_UNTIL_NEXT	24
379	senate_bar_research_military_management	VAR_MISSION_LENGTH_MIN	4
37903	senate_civ_protect_lands	GEN_CND_OWNS	
3791	senate_car_recruit_champion	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
37913	senate_civ_protect_lands	CND_MIN_WAR	1
37917	senate_civ_protect_lands	GEN_CND_NOT_FORCE_IN_PROVINCE	
37926	senate_civ_protect_lands	CND_ENEMY_ARMY_IN_REGION	
37934	senate_civ_protect_lands	GEN_CND_REGION_ENEMY_NEIGHBOURS	
37938	senate_civ_protect_lands	CND_CAMPAIGN	main_punic
37970	senate_arv_defend_nemossos	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
37979	senate_ath_defend_athens	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
37983	senate_car_defend_carthage	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
37989	senate_egy_defend_alexandria	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
37998	senate_epi_defend_apollonia	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
3800	senate_car_recruit_champion	VAR_MISSION_LENGTH_ADDITIONAL_MAX	3
38004	senate_ice_defend_camulodunon	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
38010	senate_mac_defend_pella	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
38020	senate_par_defend_nisa	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
38022	senate_pon_defend_amaseia	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
38025	senate_spa_defend_sparta	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
38034	senate_sue_defend_lupfurdum	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
38039	senate_rom_defend_rome	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
3804	senate_car_recruit_champion	VAR_MISSION_LENGTH_MOD_EASY	2.0
38040	senate_arv_defend_nemossos	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38048	senate_ath_defend_athens	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38051	senate_car_defend_carthage	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38057	senate_egy_defend_alexandria	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38065	senate_epi_defend_apollonia	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38067	senate_ice_defend_camulodunon	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38073	senate_mac_defend_pella	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38077	senate_par_defend_nisa	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38079	senate_pon_defend_amaseia	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38088	senate_spa_defend_sparta	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
3809	senate_car_recruit_champion	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
38098	senate_sue_defend_lupfurdum	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
381	senate_bar_research_military_management	VAR_MISSION_LENGTH_MAX	6
38104	senate_rom_defend_rome	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
38107	senate_arv_defend_nemossos	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38109	senate_ath_defend_athens	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38118	senate_car_defend_carthage	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38125	senate_egy_defend_alexandria	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38131	senate_epi_defend_apollonia	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38133	senate_ice_defend_camulodunon	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38139	senate_mac_defend_pella	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38144	senate_par_defend_nisa	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38145	senate_pon_defend_amaseia	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38146	senate_spa_defend_sparta	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
3815	senate_car_recruit_champion	VAR_MISSION_LENGTH_MOD_HARD	1.2
38156	senate_sue_defend_lupfurdum	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38161	senate_rom_defend_rome	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
38165	senate_arv_defend_nemossos	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38167	senate_ath_defend_athens	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
3817	senate_car_recruit_champion	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
38175	senate_car_defend_carthage	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38180	senate_egy_defend_alexandria	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38185	senate_epi_defend_apollonia	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38192	senate_ice_defend_camulodunon	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38201	senate_mac_defend_pella	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38209	senate_par_defend_nisa	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38219	senate_pon_defend_amaseia	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38229	senate_spa_defend_sparta	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38239	senate_sue_defend_lupfurdum	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
3824	senate_car_recruit_champion	VAR_OBJECTIVE_AGENT	champion
38244	senate_rom_defend_rome	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
38253	senate_arv_defend_nemossos	GEN_CND_NOT_EMBARKED	
38259	senate_ath_defend_athens	GEN_CND_NOT_EMBARKED	
38260	senate_car_defend_carthage	GEN_CND_NOT_EMBARKED	
38262	senate_egy_defend_alexandria	GEN_CND_NOT_EMBARKED	
38263	senate_epi_defend_apollonia	GEN_CND_NOT_EMBARKED	
38271	senate_ice_defend_camulodunon	GEN_CND_NOT_EMBARKED	
38272	senate_mac_defend_pella	GEN_CND_NOT_EMBARKED	
38273	senate_par_defend_nisa	GEN_CND_NOT_EMBARKED	
38276	senate_pon_defend_amaseia	GEN_CND_NOT_EMBARKED	
38279	senate_spa_defend_sparta	GEN_CND_NOT_EMBARKED	
38286	senate_sue_defend_lupfurdum	GEN_CND_NOT_EMBARKED	
38287	senate_rom_defend_rome	GEN_CND_NOT_EMBARKED	
38291	senate_arv_defend_nemossos	CND_OWNS_HOME_REGION	
38301	senate_ath_defend_athens	CND_OWNS_HOME_REGION	
38309	senate_car_defend_carthage	CND_OWNS_HOME_REGION	
3831	senate_car_recruit_champion	CND_CAMPAIGN	main_rome
38310	senate_egy_defend_alexandria	CND_OWNS_HOME_REGION	
38317	senate_epi_defend_apollonia	CND_OWNS_HOME_REGION	
38326	senate_ice_defend_camulodunon	CND_OWNS_HOME_REGION	
38336	senate_mac_defend_pella	CND_OWNS_HOME_REGION	
38337	senate_par_defend_nisa	CND_OWNS_HOME_REGION	
38342	senate_pon_defend_amaseia	CND_OWNS_HOME_REGION	
38343	senate_rom_defend_rome	CND_OWNS_HOME_REGION	
38345	senate_spa_defend_sparta	CND_OWNS_HOME_REGION	
38349	senate_sue_defend_lupfurdum	CND_OWNS_HOME_REGION	
38353	senate_eas_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
38363	senate_egy_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
38366	senate_hel_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
3837	senate_car_recruit_champion	CND_FIRST_ROUND	8
38370	senate_mac_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
38380	senate_rom_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
38387	senate_spa_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
38394	senate_bar_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
38397	senate_car_raise_fleet	GEN_CND_REGION_ANY_OF	rom_tarraconensis_callaecia; rom_tarraconensis_tarraconensis; rom_cartaginensis_edetania; rom_lusitania_lusitania; rom_cartaginensis_bastetania; rom_baetica_turdetania; rom_cartaginensis_baleareis; rom_mauretania_tingitana; rom_mauretania_atlas; rom_mauretania_numidia; rom_corsica_et_sardinia_corsica; rom_corsica_et_sardinia_sardinia; rom_africa_zeugitana; rom_africa_byzacium; rom_magna_graecia_lilybaion; rom_magna_graecia_sirako; rom_africa_tripolis; rom_africa_syrtis; rom_libue_cyrenaica; rom_libue_marmarica; rom_aegyptos_ta_mehu; rom_aegyptos_ta_abt; rom_nabataea_havilah; rom_aithiops_medjay; rom_arabia_felix_himyar; rom_arabia_felix_maka; rom_arabia_magna_dilmun; rom_mesopotamia_mesene; rom_carmania_karmania; rom_gedrosia_rhambacia; rom_bosporus_maeotia; rom_bosporus_taurica; rom_bosporus_sindica; rom_caucasia_colchis; rom_bithynia_et_pontus_riza; rom_ponto_caspia_oium; rom_bithynia_et_pontus_paphlagonia; rom_thracia_moesia; rom_thracia_byzantion; rom_bithynia_et_pontus_bythynia; rom_macedonia_makedonia; rom_hellas_attiki; rom_asia_lydia; rom_asia_rhodes; rom_hellas_creta; rom_cilicia_pamphylia; rom_cilicia_cyprus; rom_syria_syria; rom_syria_phonecia; rom_macedonia_epeiros; rom_illyria_illyria; rom_magna_graecia_calabria; rom_illyria_liburnia; rom_italia_picenum; rom_italia_samnium; rom_cisalpina_liguria; rom_provincia_transalpina; rom_aquitania_aquitania; rom_celtica_aremorica; rom_caledonia_et_hibernia_hibernia; rom_britannia_demetia; rom_britannia_dumnonia; rom_britannia_britannia; rom_magna_germania_frisia; rom_suebia_cimbria; rom_suebia_rugia; rom_sarmatia_aestia
384	senate_bar_research_military_management	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
38402	senate_bar_naval_supremacy	CND_HAS_NAVY	
38408	senate_eas_naval_supremacy	CND_HAS_NAVY	
38409	senate_med_naval_supremacy	CND_HAS_NAVY	
3841	senate_car_recruit_champion	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
38415	senate_rom_naval_supremacy	CND_HAS_NAVY	
38423	senate_bar_military_might	CND_HAS_ARMY	
38433	senate_eas_military_might	CND_HAS_ARMY	
38435	senate_med_military_might	CND_HAS_ARMY	
38442	senate_rom_military_might	CND_HAS_ARMY	
38447	diplomatic_bar_attack_army_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38453	diplomatic_bar_attack_army_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
38455	diplomatic_bar_attack_army_3	VAR_OBJECTIVE_REQUIRES_VICTORY	
38461	diplomatic_bar_attack_in_defence_army_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38467	diplomatic_bar_attack_in_defence_army_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
3847	senate_car_recruit_champion	GEN_TARGET_NONE	
38474	diplomatic_bar_attack_in_defence_army_3	VAR_OBJECTIVE_REQUIRES_VICTORY	
38480	diplomatic_bar_attack_in_defence_army_4	VAR_OBJECTIVE_REQUIRES_VICTORY	
38487	diplomatic_bar_attack_in_defence_navy_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38492	diplomatic_bar_attack_in_defence_navy_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
38493	diplomatic_bar_attack_navy_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38494	diplomatic_bar_attack_navy_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
38502	diplomatic_bar_attack_trade_route_raider_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38504	diplomatic_bar_attack_trade_route_raider_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
3851	senate_car_recruit_champion	CND_FACTION	rom_carthage
38514	diplomatic_eas_attack_army_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38523	diplomatic_eas_attack_army_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
3853	senate_car_recruit_champion	CND_NOT_HAS_AGENT	champion
38533	diplomatic_eas_attack_army_3	VAR_OBJECTIVE_REQUIRES_VICTORY	
38539	diplomatic_eas_attack_in_defence_army_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38540	diplomatic_eas_attack_in_defence_army_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
38545	diplomatic_eas_attack_in_defence_army_3	VAR_OBJECTIVE_REQUIRES_VICTORY	
38552	diplomatic_eas_attack_in_defence_army_4	VAR_OBJECTIVE_REQUIRES_VICTORY	
38562	diplomatic_eas_attack_in_defence_army_5	VAR_OBJECTIVE_REQUIRES_VICTORY	
38568	diplomatic_eas_attack_in_defence_navy_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38573	diplomatic_eas_attack_in_defence_navy_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
38582	diplomatic_eas_attack_in_defence_navy_3	VAR_OBJECTIVE_REQUIRES_VICTORY	
38590	diplomatic_eas_attack_in_defence_navy_4	VAR_OBJECTIVE_REQUIRES_VICTORY	
38599	diplomatic_eas_attack_in_defence_navy_5	VAR_OBJECTIVE_REQUIRES_VICTORY	
38606	diplomatic_eas_attack_navy_1	VAR_OBJECTIVE_REQUIRES_VICTORY	
38611	diplomatic_eas_attack_navy_2	VAR_OBJECTIVE_REQUIRES_VICTORY	
3862	senate_car_recruit_champion	CND_TECHNOLOGY_RESEARCHED	rom_carthage_military_top_logistics
