child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position
pun_roman_military_management_008_fore_and_aft_rigging	pun_roman_military_management_006_double_plank_construction	0	2	4
pun_roman_military_management_009_professional_soldiery	pun_roman_military_management_007_remuneration_reforms	0	2	1
pun_roman_military_siege_002_boiling_oil	pun_roman_military_siege_001_battering_ram	0	3	4
pun_roman_military_siege_003_engineering	pun_roman_military_siege_001_battering_ram	0	1	4
pun_roman_military_siege_005_ammunition_stores	pun_roman_military_siege_002_boiling_oil	0	2	4
pun_roman_military_siege_004_siege_tower	pun_roman_military_siege_003_engineering	0	2	4
pun_roman_military_siege_006_armoured_siege_engines	pun_roman_military_siege_004_siege_tower	0	2	4
pun_roman_military_siege_007_central_grain_warehouse	pun_roman_military_siege_005_ammunition_stores	0	2	4
pun_roman_military_siege_008_reinforced_artillery	pun_roman_military_siege_006_armoured_siege_engines	0	2	4
pun_roman_military_siege_009_improved_defensive_artillery	pun_roman_military_siege_007_central_grain_warehouse	0	2	4
pun_roman_military_tactics_002_weapon_proficiency	pun_roman_military_tactics_001_physical_conditioning	0	1	4
pun_roman_military_tactics_003_ship_pumps	pun_roman_military_tactics_001_physical_conditioning	0	3	4
pun_roman_military_tactics_004_tactical_drills	pun_roman_military_tactics_002_weapon_proficiency	0	2	4
pun_roman_military_tactics_005_ship_artillary	pun_roman_military_tactics_003_ship_pumps	0	2	4
pun_roman_military_tactics_008_strategic_manoeuvres	pun_roman_military_tactics_004_tactical_drills	0	2	4
pun_roman_military_tactics_006_ship_ram	pun_roman_military_tactics_005_ship_artillary	0	2	3
pun_roman_military_tactics_007_improved_ramming	pun_roman_military_tactics_006_ship_ram	0	2	4
pun_roman_military_tactics_009_advanced_tactics	pun_roman_military_tactics_008_strategic_manoeuvres	0	3	1
rom_greek_engineering_siege_009_helepolis	pun_syracuse_engineering_siege_008_torsion	0	3	1
rom_gaul_military_warrior_code_002_headhunt	rom_ardiaei_military_warrior_code_001_spear_training	0	1	4
rom_gaul_military_warrior_code_003_shallow_keel	rom_ardiaei_military_warrior_code_001_spear_training	0	3	4
rom_ardiaei_military_warrior_code_008_bronze_armour	rom_ardiaei_military_warrior_code_004_infantry_tactics	0	2	4
rom_gaul_military_warrior_code_009_infantry_drills	rom_ardiaei_military_warrior_code_008_bronze_armour	0	3	1
rom_baktria_civil_economy_002_animal_husbandry	rom_baktria_civil_economy_001_fertilisation	0	2	4
rom_baktria_civil_economy_003_land_reclamation	rom_baktria_civil_economy_002_animal_husbandry	0	2	3
rom_baktria_civil_economy_004_perennial_irrigation	rom_baktria_civil_economy_003_land_reclamation	0	2	4
rom_baktria_military_management_002_advanced_chariot_training	rom_baktria_military_management_001_logistics	0	1	4
rom_greek_military_management_003_marine_training	rom_baktria_military_management_001_logistics	0	3	4
rom_greek_military_management_004_hellenisation	rom_baktria_military_management_002_advanced_chariot_training	0	2	4
rom_baktria_military_tactics_003_kataphractoi	rom_baktria_military_tactics_002_tactical_flexibility	0	2	4
rom_baktria_military_tactics_004_advanced_cavalry_tactics	rom_baktria_military_tactics_003_kataphractoi	0	2	1
rom_baktria_military_tactics_005_gymnasia	rom_baktria_military_tactics_004_advanced_cavalry_tactics	0	2	4
rom_baktria_military_tactics_006_physical_conditioning	rom_baktria_military_tactics_005_gymnasia	0	1	4
rom_baktria_military_tactics_007_strategic_manoeurves	rom_baktria_military_tactics_006_physical_conditioning	0	3	1
rom_gaul_civil_construction_009_enclosed_settlement	rom_biephi_civil_construction_007_murus_dacius	0	2	1
rom_greek_civil_economy_004_public_auction	rom_black_sea_dlc_voyages_of_pytheas	0	2	4
rom_briton_civil_druidism_002_cupellation_furnace	rom_briton_civil_druidism_001_knowledge_of_the_oak	0	1	4
rom_briton_civil_druidism_003_sacrificial_rites	rom_briton_civil_druidism_001_knowledge_of_the_oak	0	3	4
rom_briton_civil_druidism_004_mint	rom_briton_civil_druidism_002_cupellation_furnace	0	2	4
rom_briton_civil_druidism_005_druidic_judgement	rom_briton_civil_druidism_003_sacrificial_rites	0	2	4
rom_briton_civil_druidism_006_celtic_calendar	rom_briton_civil_druidism_004_mint	0	2	1
rom_briton_civil_druidism_009_druidic_doctrine	rom_briton_civil_druidism_005_druidic_judgement	0	2	4
rom_briton_civil_druidism_007_written_language	rom_briton_civil_druidism_006_celtic_calendar	0	2	4
rom_briton_civil_druidism_008_land_and_community_laws	rom_briton_civil_druidism_007_written_language	0	1	4
rom_briton_civil_tribal_council_002_animal_husbandry	rom_briton_civil_tribal_council_001_iron_tools	0	1	4
rom_briton_civil_tribal_council_003_craft_specialisation	rom_briton_civil_tribal_council_001_iron_tools	0	3	4
rom_briton_civil_tribal_council_004_fertilisation	rom_briton_civil_tribal_council_002_animal_husbandry	0	2	4
rom_briton_civil_tribal_council_005_timber_trackway	rom_briton_civil_tribal_council_003_craft_specialisation	0	2	4
rom_briton_civil_tribal_council_006_land_reclamation	rom_briton_civil_tribal_council_004_fertilisation	0	2	1
rom_briton_civil_tribal_council_009_intensified_production	rom_briton_civil_tribal_council_005_timber_trackway	0	2	4
rom_briton_civil_tribal_council_007_souterrain	rom_briton_civil_tribal_council_006_land_reclamation	0	2	4
rom_briton_civil_tribal_council_008_crop_rotation	rom_briton_civil_tribal_council_007_souterrain	0	1	4
rom_briton_engineering_construction_002_under_floor_drainage	rom_briton_engineering_construction_001_earth_works	0	3	1
rom_briton_engineering_construction_003_raised_site	rom_briton_engineering_construction_001_earth_works	0	2	1
rom_briton_engineering_construction_004_tax_labour	rom_briton_engineering_construction_003_raised_site	0	2	4
rom_briton_engineering_construction_005_large_defences	rom_briton_engineering_construction_004_tax_labour	0	1	4
rom_briton_engineering_construction_006_stone_footing	rom_briton_engineering_construction_004_tax_labour	0	3	4
rom_briton_engineering_construction_007_double_wall_construction	rom_briton_engineering_construction_005_large_defences	0	2	4
rom_briton_engineering_construction_008_dry_stone_construction	rom_briton_engineering_construction_006_stone_footing	0	2	4
rom_briton_engineering_construction_009_enclosed_settlement	rom_briton_engineering_construction_007_double_wall_construction	0	2	1
rom_briton_engineering_construction_009_enclosed_settlement	rom_briton_engineering_construction_008_dry_stone_construction	0	2	3
rom_briton_engineering_siege_002_boiling_oil	rom_briton_engineering_siege_001_emergency_siege_measures	0	2	1
rom_briton_engineering_siege_004_battering_ram	rom_briton_engineering_siege_001_emergency_siege_measures	0	3	1
rom_briton_engineering_siege_003_great_food_vault	rom_briton_engineering_siege_002_boiling_oil	0	2	4
rom_briton_engineering_siege_006_ammunition_stores	rom_briton_engineering_siege_003_great_food_vault	0	1	4
rom_briton_engineering_siege_005_siege_tower	rom_briton_engineering_siege_004_battering_ram	0	2	4
rom_briton_engineering_siege_007_torsion_techniques	rom_briton_engineering_siege_005_siege_tower	0	2	4
rom_briton_engineering_siege_008_improved_defensive_artillery	rom_briton_engineering_siege_006_ammunition_stores	0	2	4
rom_briton_engineering_siege_009_armoured_siege_engineers	rom_briton_engineering_siege_008_improved_defensive_artillery	0	2	1
rom_briton_military_war_exercises_002_massed_charge	rom_briton_military_war_exercises_001_battle_fury	0	1	4
rom_briton_military_war_exercises_003_crew_training	rom_briton_military_war_exercises_001_battle_fury	0	3	4
rom_briton_military_war_exercises_004_war_dance	rom_briton_military_war_exercises_002_massed_charge	0	2	4
rom_briton_military_war_exercises_005_lode_stone	rom_briton_military_war_exercises_003_crew_training	0	2	4
rom_briton_military_war_exercises_006_tribal_totem	rom_briton_military_war_exercises_004_war_dance	0	2	1
rom_briton_military_war_exercises_007_war_horn	rom_briton_military_war_exercises_006_tribal_totem	0	2	4
rom_briton_military_war_exercises_008_warrior_aristocracy	rom_briton_military_war_exercises_007_war_horn	0	1	4
rom_briton_military_war_exercises_009_servants_of_the_elite	rom_briton_military_war_exercises_007_war_horn	0	3	4
rom_briton_military_warrior_code_002_chariot_training	rom_briton_military_warrior_code_001_improved_chariots	0	1	4
rom_briton_military_warrior_code_003_shallow_keel	rom_briton_military_warrior_code_001_improved_chariots	0	3	4
rom_briton_military_warrior_code_004_advanced_saddle	rom_briton_military_warrior_code_002_chariot_training	0	2	4
rom_briton_military_warrior_code_005_improved_ship_building	rom_briton_military_warrior_code_003_shallow_keel	0	2	4
rom_briton_military_warrior_code_006_infantry_chainmail	rom_briton_military_warrior_code_004_advanced_saddle	0	2	1
rom_briton_military_warrior_code_009_high_prow_and_stern	rom_briton_military_warrior_code_005_improved_ship_building	0	2	4
rom_briton_military_warrior_code_007_infantry_drills	rom_briton_military_warrior_code_006_infantry_chainmail	0	2	4
rom_briton_military_warrior_code_008_cavalry_tactics	rom_briton_military_warrior_code_007_infantry_drills	0	1	4
rom_carthage_civil_economy_002_fertilisation	rom_carthage_civil_economy_001_formal_government	0	1	4
rom_carthage_civil_economy_003_preferred_markets	rom_carthage_civil_economy_001_formal_government	0	3	4
rom_carthage_civil_economy_004_improved_drainage	rom_carthage_civil_economy_002_fertilisation	0	2	4
rom_carthage_civil_economy_006_armed_escorts	rom_carthage_civil_economy_003_preferred_markets	0	2	4
rom_carthage_civil_economy_005_canal_and_dam_system	rom_carthage_civil_economy_004_improved_drainage	0	2	1
rom_carthage_civil_economy_007_intensified_agriculture	rom_carthage_civil_economy_005_canal_and_dam_system	0	2	4
rom_carthage_civil_economy_008_fixed_tarrifs	rom_carthage_civil_economy_006_armed_escorts	0	2	4
rom_carthage_civil_economy_009_trade_language	rom_carthage_civil_economy_008_fixed_tarrifs	0	1	3
rom_carthage_civil_philosophy_002_foreign_customs	rom_carthage_civil_philosophy_001_ceremonial_rites	0	1	4
rom_carthage_civil_philosophy_003_temple_tax	rom_carthage_civil_philosophy_001_ceremonial_rites	0	3	4
rom_carthage_civil_philosophy_004_foreign_policy	rom_carthage_civil_philosophy_002_foreign_customs	0	2	4
rom_carthage_civil_philosophy_005_legal_institutions	rom_carthage_civil_philosophy_003_temple_tax	0	2	4
rom_carthage_civil_philosophy_006_cultural_assimilation	rom_carthage_civil_philosophy_004_foreign_policy	0	2	1
rom_carthage_civil_philosophy_009_military_mint	rom_carthage_civil_philosophy_005_legal_institutions	0	2	4
rom_carthage_civil_philosophy_007_religious_conformity	rom_carthage_civil_philosophy_006_cultural_assimilation	0	2	4
rom_carthage_civil_philosophy_008_tophet	rom_carthage_civil_philosophy_007_religious_conformity	0	1	4
rom_carthage_engineering_construction_002_water_sluicing	rom_carthage_engineering_construction_001_tax_labour	0	3	1
rom_carthage_engineering_construction_003_city_planning	rom_carthage_engineering_construction_001_tax_labour	0	2	1
rom_carthage_engineering_construction_004_advanced_construction_techniques	rom_carthage_engineering_construction_003_city_planning	0	2	4
rom_carthage_engineering_construction_005_improved_port_construction	rom_carthage_engineering_construction_004_advanced_construction_techniques	0	1	4
rom_carthage_engineering_construction_006_measuring_instruments	rom_carthage_engineering_construction_004_advanced_construction_techniques	0	3	4
rom_carthage_engineering_construction_007_concrete	rom_carthage_engineering_construction_005_improved_port_construction	0	2	4
rom_carthage_engineering_construction_008_crane	rom_carthage_engineering_construction_006_measuring_instruments	0	2	4
rom_carthage_engineering_construction_009_monumental_architecture	rom_carthage_engineering_construction_007_concrete	0	2	1
rom_carthage_engineering_construction_009_monumental_architecture	rom_carthage_engineering_construction_008_crane	0	2	3
rom_carthage_engineering_siege_002_siege_towers	rom_carthage_engineering_siege_001_engineering	0	1	4
rom_carthage_engineering_siege_003_ammunition_stores	rom_carthage_engineering_siege_001_engineering	0	3	4
rom_carthage_engineering_siege_004_battering_ram	rom_carthage_engineering_siege_002_siege_towers	0	2	4
rom_carthage_engineering_siege_005_armoured_siege_engineers	rom_carthage_engineering_siege_003_ammunition_stores	0	2	4
rom_carthage_engineering_siege_006_elephant_ram	rom_carthage_engineering_siege_004_battering_ram	0	2	1
rom_carthage_engineering_siege_008_improved_defensive_artillery	rom_carthage_engineering_siege_005_armoured_siege_engineers	0	2	4
rom_carthage_engineering_siege_007_onager	rom_carthage_engineering_siege_006_elephant_ram	0	2	4
rom_carthage_engineering_siege_009_central_grain_warehouse	rom_carthage_engineering_siege_008_improved_defensive_artillery	0	1	3
rom_carthage_military_management_002_mercenaries	rom_carthage_military_management_001_military_settlement	0	1	4
rom_carthage_military_management_003_naval_manoeuvres	rom_carthage_military_management_001_military_settlement	0	3	4
rom_carthage_military_management_004_punicisation	rom_carthage_military_management_002_mercenaries	0	2	4
rom_carthage_military_management_006_fore_and_aft_rigging	rom_carthage_military_management_003_naval_manoeuvres	0	2	4
rom_carthage_military_management_005_sidonian_rights	rom_carthage_military_management_004_punicisation	0	2	1
rom_carthage_military_management_007_propaganda	rom_carthage_military_management_005_sidonian_rights	0	2	4
rom_carthage_military_management_008_supply_naval_artillery_training	rom_carthage_military_management_006_fore_and_aft_rigging	0	2	4
rom_carthage_military_management_009_supply_marine_training	rom_carthage_military_management_008_supply_naval_artillery_training	0	1	3
rom_carthage_military_tactics_002_physical_conditioning	rom_carthage_military_tactics_001_rites_of_melqart	0	1	4
rom_carthage_military_tactics_003_ship_ram	rom_carthage_military_tactics_001_rites_of_melqart	0	3	4
rom_carthage_military_tactics_004_weapon_proficiency	rom_carthage_military_tactics_002_physical_conditioning	0	2	4
rom_carthage_military_tactics_005_improved_ramming	rom_carthage_military_tactics_003_ship_ram	0	2	4
rom_carthage_military_tactics_006_tactical_flexibility	rom_carthage_military_tactics_004_weapon_proficiency	0	2	1
rom_carthage_military_tactics_007_tactical_drills	rom_carthage_military_tactics_006_tactical_flexibility	0	2	4
rom_carthage_military_tactics_008_strategic_manoeuvres	rom_carthage_military_tactics_007_tactical_drills	0	1	4
rom_carthage_military_tactics_009_advanced_elephant_handling	rom_carthage_military_tactics_007_tactical_drills	0	3	4
rom_gaul_military_warrior_code_002_headhunt	rom_daorsi_military_warrior_code_001_spear_training	0	1	4
rom_daorsi_military_warrior_code_008_bronze_armour	rom_daorsi_military_warrior_code_004_infantry_tactics	0	2	4
rom_gaul_military_warrior_code_009_infantry_drills	rom_daorsi_military_warrior_code_008_bronze_armour	0	3	1
rom_gaul_military_warrior_code_002_headhunt	rom_delmatae_military_warrior_code_001_spear_training	0	1	4
rom_delmatae_military_warrior_code_008_bronze_armour	rom_delmatae_military_warrior_code_004_infantry_tactics	0	2	4
rom_gaul_military_warrior_code_009_infantry_drills	rom_delmatae_military_warrior_code_008_bronze_armour	0	3	1
rom_dlc_gaul_celtic_politics_aristocracy_1_war_horn	rom_dlc_gaul_celtic_politics_aristocracy_1_emergency_measures	0	1	4
rom_dlc_gaul_celtic_politics_aristocracy_2_warrior_aristocracy	rom_dlc_gaul_celtic_politics_aristocracy_1_war_horn	0	2	4
rom_dlc_gaul_celtic_politics_aristocracy_2_trimarcisa	rom_dlc_gaul_celtic_politics_aristocracy_2_servants_of_the_elite	0	2	3
rom_dlc_gaul_celtic_politics_aristocracy_2_servants_of_the_elite	rom_dlc_gaul_celtic_politics_aristocracy_2_warrior_aristocracy	0	3	1
rom_dlc_gaul_celtic_politics_aristocracy_3_war_chiefs	rom_dlc_gaul_celtic_politics_aristocracy_2_warrior_aristocracy	0	2	4
rom_dlc_gaul_celtic_politics_aristocracy_3_council_of_chieftains	rom_dlc_gaul_celtic_politics_aristocracy_3_war_chiefs	0	3	4
rom_dlc_gaul_celtic_politics_druids_2_ritual_of_the_stones	rom_dlc_gaul_celtic_politics_druids_1_celtic_calendar	0	2	4
rom_dlc_gaul_celtic_politics_druids_1_celtic_calendar	rom_dlc_gaul_celtic_politics_druids_1_knowldege_of_the_oak	0	3	4
rom_dlc_gaul_celtic_politics_druids_1_sacred_grove	rom_dlc_gaul_celtic_politics_druids_1_knowldege_of_the_oak	0	1	4
rom_dlc_gaul_germanic_politics_elders_1_animal_sacrifice	rom_dlc_gaul_celtic_politics_druids_1_knowldege_of_the_oak	0	3	4
rom_dlc_gaul_celtic_politics_druids_2_temple_of_the_oak	rom_dlc_gaul_celtic_politics_druids_1_sacred_grove	0	2	4
rom_dlc_gaul_celtic_politics_druids_3_druidic_judgement	rom_dlc_gaul_celtic_politics_druids_2_ritual_of_the_stones	0	2	4
rom_dlc_gaul_celtic_politics_druids_2_lode_stone	rom_dlc_gaul_celtic_politics_druids_2_temple_of_the_oak	0	3	4
rom_dlc_gaul_celtic_politics_druids_3_stargazing	rom_dlc_gaul_celtic_politics_druids_2_temple_of_the_oak	0	2	4
rom_dlc_gaul_celtic_politics_druids_3_druidic_doctrine	rom_dlc_gaul_celtic_politics_druids_3_druidic_judgement	0	2	3
rom_dlc_gaul_celtic_politics_druids_3_druidic_doctrine	rom_dlc_gaul_celtic_politics_druids_3_stargazing	0	2	1
rom_dlc_gaul_germanic_politics_elders_3_council_of_elders	rom_dlc_gaul_celtic_politics_druids_3_stargazing	0	2	1
rom_dlc_gaul_celtic_politics_people_2_grain_kiln	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement	0	2	4
rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement	rom_dlc_gaul_celtic_politics_people_1_tribal_totem	0	1	4
