effect_bundle_key	effect_key	effect_scope	value	advancement_stage
pel_festival_adonis	rom_building_gdp_mod_subsistence	in_all_your_regions	10.0000	start_turn_completed
pel_festival_apollo	rom_building_gdp_mod_culture_learning	in_all_your_regions	15.0000	start_turn_completed
pel_festival_athena	rom_building_gdp_mod_culture_all	in_all_your_regions	10.0000	start_turn_completed
pel_festival_bronze_workers	rom_building_gdp_mod_industry	in_all_your_regions	10.0000	start_turn_completed
pel_festival_dionysos_athenai	rom_building_gdp_mod_trade_local	in_all_your_regions	15.0000	start_turn_completed
pel_festival_dionysos	rom_building_gdp_mod_trade_local	in_all_your_regions	15.0000	start_turn_completed
pel_festival_gods	rom_building_gdp_mod_all	in_all_your_regions	5.0000	start_turn_completed
pel_festival_helen	rom_building_gdp_mod_culture_all	in_all_your_regions	10.0000	start_turn_completed
pel_festival_helots	pel_group_greek_slave_decline	in_all_your_provinces	-50.0000	start_turn_completed
pel_festival_herakles	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
pel_festival_naked_youths	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
pel_festival_panathenaic_games	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
pel_festival_salamis	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
pel_festival_women	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
pel_festival_zeus	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
pel_group_barbarian	pel_group_greek_slave_decline	in_all_your_provinces	50.0000	start_turn_completed
pel_group_barbarian	pel_group_greek_slave_unrest	in_all_your_provinces	-85.0000	start_turn_completed
pel_group_greek	pel_group_greek_slave_decline	in_all_your_provinces	50.0000	start_turn_completed
pel_group_greek	pel_group_greek_slave_unrest	in_all_your_provinces	-85.0000	start_turn_completed
pel_group_persian	pel_group_greek_slave_decline	in_all_your_provinces	50.0000	start_turn_completed
pel_group_persian	pel_group_greek_slave_unrest	in_all_your_provinces	-85.0000	start_turn_completed
pel_group_persian	rom_building_gdp_mod_all	in_all_your_regions	25.0000	start_turn_completed
pel_group_persian	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1500.0000	start_turn_completed
pel_imperium_1	dummy_political_party_loyalty	this_faction	30.0000	start_turn_completed
pel_imperium_1	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	4.0000	start_turn_completed
pel_imperium_1	rom_tech_civil_philosophy_political_political_event_mod	this_faction	1.0000	start_turn_completed
pel_imperium_1	rom_tech_module_civil_philosophy	this_faction	1.0000	start_turn_completed
pel_imperium_2	dummy_political_party_loyalty	this_faction	25.0000	start_turn_completed
pel_imperium_2	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	6.0000	start_turn_completed
pel_imperium_2	rom_tech_civil_philosophy_political_political_event_mod	this_faction	2.0000	start_turn_completed
pel_imperium_2	rom_tech_module_civil_philosophy	this_faction	2.0000	start_turn_completed
pel_imperium_3	dummy_political_party_loyalty	this_faction	20.0000	start_turn_completed
pel_imperium_3	rom_character_power_to_ruling_party_per_turn	this_faction	1.0000	start_turn_completed
pel_imperium_3	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	12.0000	start_turn_completed
pel_imperium_3	rom_tech_civil_philosophy_political_political_event_mod	this_faction	3.0000	start_turn_completed
pel_imperium_3	rom_tech_module_civil_philosophy	this_faction	3.0000	start_turn_completed
pel_imperium_4	dummy_political_party_loyalty	this_faction	10.0000	start_turn_completed
pel_imperium_4	pel_diplomatic_imperium_greek	this_faction	-5.0000	start_turn_completed
pel_imperium_4	pel_diplomatic_imperium_persia	this_faction	-10.0000	start_turn_completed
pel_imperium_4	rom_character_power_to_ruling_party_per_turn	this_faction	1.0000	start_turn_completed
pel_imperium_4	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	24.0000	start_turn_completed
pel_imperium_4	rom_tech_civil_philosophy_political_political_event_mod	this_faction	6.0000	start_turn_completed
pel_imperium_4	rom_tech_module_civil_philosophy	this_faction	5.0000	start_turn_completed
pel_imperium_5	pel_diplomatic_imperium_greek	this_faction	-10.0000	start_turn_completed
pel_imperium_5	pel_diplomatic_imperium_persia	this_faction	-25.0000	start_turn_completed
pel_imperium_5	rom_character_power_to_ruling_party_per_turn	this_faction	2.0000	start_turn_completed
pel_imperium_5	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	48.0000	start_turn_completed
pel_imperium_5	rom_tech_civil_philosophy_political_political_event_mod	this_faction	12.0000	start_turn_completed
pel_imperium_5	rom_tech_module_civil_philosophy	this_faction	10.0000	start_turn_completed
pel_imperium_6	dummy_political_party_loyalty	this_faction	-5.0000	start_turn_completed
pel_imperium_6	pel_diplomatic_imperium_greek	this_faction	-25.0000	start_turn_completed
pel_imperium_6	pel_diplomatic_imperium_persia	this_faction	-50.0000	start_turn_completed
pel_imperium_6	rom_character_power_to_ruling_party_per_turn	this_faction	3.0000	start_turn_completed
pel_imperium_6	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	96.0000	start_turn_completed
pel_imperium_6	rom_tech_civil_philosophy_political_political_event_mod	this_faction	24.0000	start_turn_completed
pel_imperium_6	rom_tech_module_civil_philosophy	this_faction	15.0000	start_turn_completed
pel_imperium_7	dummy_political_party_loyalty	this_faction	-10.0000	start_turn_completed
pel_imperium_7	pel_diplomatic_imperium_greek	this_faction	-50.0000	start_turn_completed
pel_imperium_7	pel_diplomatic_imperium_persia	this_faction	-100.0000	start_turn_completed
pel_imperium_7	rom_character_power_to_ruling_party_per_turn	this_faction	5.0000	start_turn_completed
pel_imperium_7	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	144.0000	start_turn_completed
pel_imperium_7	rom_tech_civil_philosophy_political_political_event_mod	this_faction	36.0000	start_turn_completed
pel_imperium_7	rom_tech_module_civil_philosophy	this_faction	20.0000	start_turn_completed
pel_imperium_8	dummy_political_party_loyalty	this_faction	-15.0000	start_turn_completed
pel_imperium_8	pel_diplomatic_imperium_greek	this_faction	-100.0000	start_turn_completed
pel_imperium_8	pel_diplomatic_imperium_persia	this_faction	-200.0000	start_turn_completed
pel_imperium_8	rom_character_power_to_ruling_party_per_turn	this_faction	10.0000	start_turn_completed
pel_imperium_8	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	192.0000	start_turn_completed
pel_imperium_8	rom_tech_civil_philosophy_political_political_event_mod	this_faction	48.0000	start_turn_completed
pel_imperium_8	rom_tech_module_civil_philosophy	this_faction	30.0000	start_turn_completed
pel_korinthos_diplomacy_penalty	pel_diplomacy_south_greece	this_faction	-150.0000	start_turn_completed
pel_persian_army_upkeep	pel_force_upkeep_cost	this_force	-100.0000	start_turn_completed
pel_plague_athens	rom_building_gdp_mod_all	this_region	-50.0000	start_turn_completed
pel_plague_athens	rom_faction_public_order_events	this_province	-10.0000	start_turn_completed
pel_plague_athens	rom_food_shortage_disable_replenishment	this_region	1.0000	start_turn_completed
pel_plague_athens	rom_food_shortage_remove_all_growth	this_province	1.0000	start_turn_completed
pel_season_autumn	rom_building_gdp_mod_subsistence	regions_in_this_province	80.0000	end_round_completed
pel_season_autumn	rom_tech_military_management_army_action_points	this_province_all_forces_any_faction	-15.0000	start_turn_completed
pel_season_autumn	rom_tech_module_military_management	this_province_all_forces_any_faction	-3.0000	end_round_completed
pel_season_spring	rom_building_gdp_mod_subsistence	regions_in_this_province	-25.0000	end_round_completed
pel_season_spring	rom_tech_military_management_army_action_points	this_province_all_forces_any_faction	-25.0000	start_turn_completed
pel_season_spring	rom_tech_module_military_management	this_province_all_forces_any_faction	-3.0000	end_round_completed
pel_season_summer	rom_building_gdp_mod_subsistence	regions_in_this_province	25.0000	end_round_completed
pel_season_summer	rom_tech_military_tactics_morale_mod	this_province_all_forces_any_faction	10.0000	end_round_completed
pel_season_summer	rom_tech_module_military_management	this_province_all_forces_any_faction	8.0000	end_round_completed
pel_season_winter	rom_building_gdp_mod_subsistence	regions_in_this_province	-80.0000	end_round_completed
pel_season_winter	rom_tech_military_management_army_action_points	this_province_all_forces_any_faction	-30.0000	start_turn_completed
pel_season_winter	rom_tech_military_tactics_morale_mod	this_province_all_forces_any_faction	-20.0000	end_round_completed
pel_season_winter	rom_tech_module_military_management	this_province_all_forces_any_faction	-6.0000	end_round_completed
pel_sparta_diplomacy_penalty	pel_diplomacy_south_greece	this_faction	-150.0000	start_turn_completed
pel_tech_module_aesthetics_1	pel_diplomatic_all	this_faction	3.0000	start_turn_completed
pel_tech_module_aesthetics_2	pel_diplomatic_all	this_faction	5.0000	start_turn_completed
pel_tech_module_aesthetics_3	pel_diplomatic_all	this_faction	7.0000	start_turn_completed
pel_tech_module_army_1	rom_tech_military_management_replenishment	in_all_your_forces	3.0000	start_turn_completed
pel_tech_module_army_2	rom_tech_military_management_replenishment	in_all_your_forces	5.0000	start_turn_completed
pel_tech_module_army_3	rom_tech_military_management_replenishment	in_all_your_forces	7.0000	start_turn_completed
pel_tech_module_mathematics_1	rom_tech_module_engineering_construction	in_all_your_regions	-3.0000	start_turn_completed
pel_tech_module_mathematics_2	rom_tech_module_engineering_construction	in_all_your_regions	-5.0000	start_turn_completed
pel_tech_module_mathematics_3	rom_tech_module_engineering_construction	in_all_your_regions	-7.0000	start_turn_completed
pel_tech_module_navy_1	rom_tech_military_navy_ship_artillary_accuracy_mod	in_all_your_navies	3.0000	start_turn_completed
pel_tech_module_navy_2	rom_tech_military_navy_ship_artillary_accuracy_mod	in_all_your_navies	5.0000	start_turn_completed
pel_tech_module_navy_3	rom_tech_military_navy_ship_artillary_accuracy_mod	in_all_your_navies	7.0000	start_turn_completed
pel_tech_module_philosophy_1	rom_building_research_points_mod	this_faction	3.0000	start_turn_completed
pel_tech_module_philosophy_2	rom_building_research_points_mod	this_faction	5.0000	start_turn_completed
pel_tech_module_philosophy_3	rom_building_research_points_mod	this_faction	7.0000	start_turn_completed
pel_tech_module_support_1	rom_tech_engineering_siege_defence_ammunition	in_all_your_forces	3.0000	start_turn_completed
pel_tech_module_support_2	rom_tech_engineering_siege_defence_ammunition	in_all_your_forces	5.0000	start_turn_completed
pel_tech_module_support_3	rom_tech_engineering_siege_defence_ammunition	in_all_your_forces	7.0000	start_turn_completed
pel_wonder_acropolis	rom_building_gdp_mod_culture_all	regions_in_this_province	20.0000	start_turn_completed
pel_wonder_acropolis	rom_building_public_order_happiness	this_province	15.0000	start_turn_completed
pel_wonder_mount_olympus	rom_building_public_order_happiness_global	this_province_faction_all_provinces	4.0000	start_turn_completed
pel_wonder_mount_olympus	rom_province_initiative_festival_mod_gdp_entertainment_mod	this_province_faction_all_provinces	25.0000	start_turn_completed
pel_wonder_oracle_delphi	pel_diplomatic_imperium_greek	this_province_faction	-10.0000	start_turn_completed
pel_wonder_oracle_delphi	rom_building_research_points_mod	this_province_faction	10.0000	start_turn_completed
pel_wonder_oracle_delphi	rom_character_power_to_ruling_party_per_turn	this_province_faction	2.0000	start_turn_completed
pel_wonder_oracle_didyma	pel_diplomatic_imperium_greek	this_province_faction	-10.0000	start_turn_completed
pel_wonder_oracle_didyma	rom_building_research_points_mod	this_province_faction	10.0000	start_turn_completed
pel_wonder_oracle_dodona	pel_diplomatic_imperium_greek	this_province_faction	-10.0000	start_turn_completed
pel_wonder_oracle_dodona	rom_building_research_points_mod	this_province_faction	10.0000	start_turn_completed
pel_wonder_palace_knossos	rom_building_gdp_mod_trade_all	this_province_faction_all_regions	5.0000	start_turn_completed
pel_wonder_royal_tombs_makedon	rom_building_gdp_mod_industry_manufacturing	regions_in_this_province	25.0000	start_turn_completed
pel_wonder_royal_tombs_makedon	rom_building_public_order_happiness	this_province	8.0000	start_turn_completed
pel_wonder_royal_tombs_makedon	rom_province_initiative_trade_mod_gdp_manufacture_mod	this_province_faction_all_provinces	10.0000	start_turn_completed
pel_wonder_ruin_troy	rom_force_unit_mod_morale	this_province_faction_all_forces	10.0000	start_turn_completed
pel_wonder_sanctuary_great_gods	rom_building_gdp_mod_culture_all	this_province_faction_all_regions	5.0000	start_turn_completed
pel_wonder_sanctuary_great_gods	rom_province_growth_province_effects	this_province_faction_all_provinces	2.0000	start_turn_completed
pel_wonder_silver_mines_lavrio	rom_building_gdp_mod_industry_mining	regions_in_this_province	200.0000	start_turn_completed
pel_wonder_zeus_olympia	rom_building_public_order_happiness	this_province	8.0000	start_turn_completed
pel_wonder_zeus_olympia	rom_province_initiative_festival_mod_happiness_entertainment	this_province_faction_all_provinces	10.0000	start_turn_completed
political_action_divorce	rom_character_gravitas_per_turn_mod	this_general	-5.0000	start_turn_completed
political_action_flirt_initiator_spouse	rom_character_gravitas_per_turn_mod	this_general	-10.0000	start_turn_completed
political_action_flirt_initiator	rom_character_gravitas_per_turn_mod	this_general	5.0000	start_turn_completed
political_action_flirt_target_spouse	rom_character_gravitas_per_turn_mod	this_general	-10.0000	start_turn_completed
political_action_leisure_time	rom_character_gravitas_per_turn_mod	this_general	5.0000	start_turn_completed
political_action_organize_games	rom_faction_public_order_events	this_province	10.0000	start_turn_completed
political_action_provoke	rom_political_party_political_event_chance_mod	this_faction	50.0000	start_turn_completed
political_action_secure_loyalty_target	rom_character_gravitas_per_turn_mod	this_general	-5.0000	start_turn_completed
political_action_seek_spouse	rom_character_gravitas_per_turn_mod	this_general	2.0000	start_turn_completed
political_action_send_emissary	rom_payload_food	this_province	4.0000	start_turn_completed
political_support_average	rom_building_research_points	this_faction	2.0000	start_turn_completed
political_support_average	rom_tech_civil_economy_tax_mod	this_faction	1.0000	start_turn_completed
political_support_average	rom_tech_military_tactics_morale_mod	in_all_your_armies	2.0000	start_turn_completed
political_support_best	rom_building_research_points	this_faction	5.0000	start_turn_completed
political_support_best	rom_tech_civil_economy_tax_mod	this_faction	2.0000	start_turn_completed
political_support_best	rom_tech_military_tactics_morale_mod	in_all_your_armies	5.0000	start_turn_completed
