key	building_level_key	culture	faction	sprawl_piece_level	sprawl_piece_type	sub_culture
nomadic_sprawl_edge_1235_lvl3		rom_Barbarian		3	sprawl_edge_1235	sc_rom_barb_east
nomadic_sprawl_edge_123_lvl1		rom_Barbarian		1	sprawl_edge_123	sc_rom_barb_east
nomadic_sprawl_edge_123_lvl2		rom_Barbarian		2	sprawl_edge_123	sc_rom_barb_east
nomadic_sprawl_edge_123_lvl3		rom_Barbarian		3	sprawl_edge_123	sc_rom_barb_east
nomadic_sprawl_edge_1245_lvl1		rom_Barbarian		1	sprawl_edge_1245	sc_rom_barb_east
nomadic_sprawl_edge_1245_lvl2		rom_Barbarian		2	sprawl_edge_1245	sc_rom_barb_east
nomadic_sprawl_edge_1245_lvl3		rom_Barbarian		3	sprawl_edge_1245	sc_rom_barb_east
nomadic_sprawl_edge_124_lvl1		rom_Barbarian		1	sprawl_edge_124	sc_rom_barb_east
nomadic_sprawl_edge_124_lvl2		rom_Barbarian		2	sprawl_edge_124	sc_rom_barb_east
nomadic_sprawl_edge_124_lvl3		rom_Barbarian		3	sprawl_edge_124	sc_rom_barb_east
nomadic_sprawl_edge_125_lvl1		rom_Barbarian		1	sprawl_edge_125	sc_rom_barb_east
nomadic_sprawl_edge_125_lvl2		rom_Barbarian		2	sprawl_edge_125	sc_rom_barb_east
nomadic_sprawl_edge_125_lvl3		rom_Barbarian		3	sprawl_edge_125	sc_rom_barb_east
nomadic_sprawl_edge_12_lvl1		rom_Barbarian		1	sprawl_edge_12	sc_rom_barb_east
nomadic_sprawl_edge_12_lvl2		rom_Barbarian		2	sprawl_edge_12	sc_rom_barb_east
nomadic_sprawl_edge_12_lvl3		rom_Barbarian		3	sprawl_edge_12	sc_rom_barb_east
nomadic_sprawl_edge_135_lvl1		rom_Barbarian		1	sprawl_edge_135	sc_rom_barb_east
nomadic_sprawl_edge_135_lvl2		rom_Barbarian		2	sprawl_edge_135	sc_rom_barb_east
nomadic_sprawl_edge_135_lvl3		rom_Barbarian		3	sprawl_edge_135	sc_rom_barb_east
nomadic_sprawl_edge_13_lvl1		rom_Barbarian		1	sprawl_edge_13	sc_rom_barb_east
nomadic_sprawl_edge_13_lvl2		rom_Barbarian		2	sprawl_edge_13	sc_rom_barb_east
nomadic_sprawl_edge_13_lvl3		rom_Barbarian		3	sprawl_edge_13	sc_rom_barb_east
nomadic_sprawl_edge_14_lvl1		rom_Barbarian		1	sprawl_edge_14	sc_rom_barb_east
nomadic_sprawl_edge_14_lvl2		rom_Barbarian		2	sprawl_edge_14	sc_rom_barb_east
nomadic_sprawl_edge_14_lvl3		rom_Barbarian		3	sprawl_edge_14	sc_rom_barb_east
nomadic_sprawl_edge_1_lvl1		rom_Barbarian		1	sprawl_edge_1	sc_rom_barb_east
nomadic_sprawl_edge_1_lvl2		rom_Barbarian		2	sprawl_edge_1	sc_rom_barb_east
nomadic_sprawl_edge_1_lvl3		rom_Barbarian		3	sprawl_edge_1	sc_rom_barb_east
nomadic_tower_lvl1		rom_Barbarian		1	tower	sc_rom_barb_east
nomadic_tower_lvl2		rom_Barbarian		2	tower	sc_rom_barb_east
nomadic_tower_lvl3		rom_Barbarian		3	tower	sc_rom_barb_east
nomadic_wall_12_inverse_lvl1		rom_Barbarian		1	wall_12_inverse	sc_rom_barb_east
nomadic_wall_12_inverse_lvl2		rom_Barbarian		2	wall_12_inverse	sc_rom_barb_east
nomadic_wall_12_inverse_lvl3		rom_Barbarian		3	wall_12_inverse	sc_rom_barb_east
nomadic_wall_12_lvl1		rom_Barbarian		1	wall_12	sc_rom_barb_east
nomadic_wall_12_lvl2		rom_Barbarian		2	wall_12	sc_rom_barb_east
nomadic_wall_12_lvl3		rom_Barbarian		3	wall_12	sc_rom_barb_east
nomadic_wall_13_inverse_lvl1		rom_Barbarian		1	wall_13_inverse	sc_rom_barb_east
nomadic_wall_13_inverse_lvl2		rom_Barbarian		2	wall_13_inverse	sc_rom_barb_east
nomadic_wall_13_inverse_lvl3		rom_Barbarian		3	wall_13_inverse	sc_rom_barb_east
nomadic_wall_13_lvl1		rom_Barbarian		1	wall_13	sc_rom_barb_east
nomadic_wall_13_lvl2		rom_Barbarian		2	wall_13	sc_rom_barb_east
nomadic_wall_13_lvl3		rom_Barbarian		3	wall_13	sc_rom_barb_east
nomadic_wall_14_lvl1		rom_Barbarian		1	wall_14	sc_rom_barb_east
nomadic_wall_14_lvl2		rom_Barbarian		2	wall_14	sc_rom_barb_east
nomadic_wall_14_lvl3		rom_Barbarian		3	wall_14	sc_rom_barb_east
pel_agriculture_1	pel_agriculture_1			0		
pel_agriculture_1_barb	pel_agriculture_1_barb			0		
pel_agriculture_1_east	pel_agriculture_1_east			0		
pel_agriculture_2_food	pel_agriculture_2_food			0		
pel_agriculture_2_food_barb	pel_agriculture_2_food_barb			0		
pel_agriculture_2_food_east	pel_agriculture_2_food_east			0		
pel_agriculture_2_livestock	pel_agriculture_2_livestock			0		
pel_agriculture_2_livestock_barb	pel_agriculture_2_livestock_barb			0		
pel_agriculture_2_livestock_east	pel_agriculture_2_livestock_east			0		
pel_agriculture_3_food	pel_agriculture_3_food			0		
pel_agriculture_3_food_barb	pel_agriculture_3_food_barb			0		
pel_agriculture_3_food_east	pel_agriculture_3_food_east			0		
pel_agriculture_3_livestock	pel_agriculture_3_livestock			0		
pel_agriculture_3_livestock_barb	pel_agriculture_3_livestock_barb			0		
pel_agriculture_3_livestock_east	pel_agriculture_3_livestock_east			0		
pel_agriculture_4_food	pel_agriculture_4_food			0		
pel_agriculture_4_food_barb	pel_agriculture_4_food_barb			0		
pel_agriculture_4_food_east	pel_agriculture_4_food_east			0		
pel_agriculture_4_livestock	pel_agriculture_4_livestock			0		
pel_agriculture_4_livestock_barb	pel_agriculture_4_livestock_barb			0		
pel_agriculture_4_livestock_east	pel_agriculture_4_livestock_east			0		
pel_barb_artisan_1	pel_barb_artisan_1			0		
pel_barb_artisan_bronze_2	pel_barb_artisan_bronze_2			0		
pel_barb_artisan_bronze_3	pel_barb_artisan_bronze_3			0		
pel_barb_artisan_bronze_4	pel_barb_artisan_bronze_4			0		
pel_barb_commons_1	pel_barb_commons_1			0		
pel_barb_commons_chieftan_2	pel_barb_commons_chieftan_2			0		
pel_barb_commons_chieftan_3	pel_barb_commons_chieftan_3			0		
pel_barb_commons_chieftan_4	pel_barb_commons_chieftan_4			0		
pel_barb_town_1	pel_barb_town_1			0		
pel_barb_town_2	pel_barb_town_2			0		
pel_barb_town_3	pel_barb_town_3			0		
pel_barb_town_farm_4	pel_barb_town_farm_4			0		
pel_barb_town_tribal_4	pel_barb_town_tribal_4			0		
pel_barb_water_1	pel_barb_water_1			0		
pel_barb_water_canal_2	pel_barb_water_canal_2			0		
pel_barb_water_canal_3	pel_barb_water_canal_3			0		
pel_barb_water_spring_2	pel_barb_water_spring_2			0		
pel_barb_water_spring_3	pel_barb_water_spring_3			0		
pel_buff_1	pel_buff_1			0		
pel_buff_2	pel_buff_2			0		
pel_buff_3	pel_buff_3			0		
pel_buff_4_horse	pel_buff_4_horse			0		
pel_buff_4_melee	pel_buff_4_melee			0		
pel_buff_4_range	pel_buff_4_range			0		
pel_city_1	pel_city_1			0		
pel_city_2	pel_city_2			0		
pel_city_3	pel_city_3			0		
pel_city_4	pel_city_4			0		
pel_city_centre_1	pel_city_centre_1			0		
pel_city_centre_2_muses	pel_city_centre_2_muses			0		
pel_city_centre_2_theatre	pel_city_centre_2_theatre			0		
pel_city_centre_2_trade	pel_city_centre_2_trade			0		
pel_city_centre_3_muses	pel_city_centre_3_muses			0		
pel_city_centre_3_theatre	pel_city_centre_3_theatre			0		
pel_city_centre_3_trade	pel_city_centre_3_trade			0		
pel_city_centre_4_muses	pel_city_centre_4_muses			0		
pel_city_centre_4_theatre	pel_city_centre_4_theatre			0		
pel_city_centre_4_trade	pel_city_centre_4_trade			0		
pel_city_centre_5	pel_city_centre_5			0		
pel_east_city_centre_1	pel_east_city_centre_1			0		
pel_east_city_centre_arena_2	pel_east_city_centre_arena_2			0		
pel_east_city_centre_arena_3	pel_east_city_centre_arena_3			0		
pel_east_city_centre_arena_4	pel_east_city_centre_arena_4			0		
pel_east_city_centre_palace_2	pel_east_city_centre_palace_2			0		
pel_east_city_centre_palace_3	pel_east_city_centre_palace_3			0		
pel_east_city_centre_palace_4	pel_east_city_centre_palace_4			0		
pel_east_city_centre_spice_2	pel_east_city_centre_spice_2			0		
pel_east_city_centre_spice_3	pel_east_city_centre_spice_3			0		
pel_east_city_centre_spice_4	pel_east_city_centre_spice_4			0		
pel_east_water_1	pel_east_water_1			0		
pel_east_water_well_2	pel_east_water_well_2			0		
pel_east_water_well_3	pel_east_water_well_3			0		
pel_east_water_well_4	pel_east_water_well_4			0		
pel_east_water_wind_2	pel_east_water_wind_2			0		
pel_east_water_wind_3	pel_east_water_wind_3			0		
pel_east_water_wind_4	pel_east_water_wind_4			0		
pel_industry_1	pel_industry_1			0		
pel_industry_2_amphorae	pel_industry_2_amphorae			0		
pel_industry_2_jeweller	pel_industry_2_jeweller			0		
pel_industry_2_mint	pel_industry_2_mint			0		
pel_industry_3_amphorae	pel_industry_3_amphorae			0		
pel_industry_3_jeweller	pel_industry_3_jeweller			0		
pel_industry_3_mint	pel_industry_3_mint			0		
pel_industry_4_amphorae	pel_industry_4_amphorae			0		
pel_industry_4_jeweller	pel_industry_4_jeweller			0		
pel_industry_4_mint	pel_industry_4_mint			0		
pel_military_1	pel_military_1			0		
pel_military_2	pel_military_2			0		
pel_military_3	pel_military_3			0		
pel_military_4	pel_military_4			0		
pel_military_5	pel_military_5			0		
pel_port_1	pel_port_1			0		
pel_port_1_barb	pel_port_1_barb			0		
pel_port_1_east	pel_port_1_east			0		
pel_port_2	pel_port_2			0		
pel_port_2_barb	pel_port_2_barb			0		
pel_port_2_east	pel_port_2_east			0		
pel_port_3	pel_port_3			0		
pel_port_3_barb	pel_port_3_barb			0		
pel_port_3_east	pel_port_3_east			0		
pel_port_4_fish	pel_port_4_fish			0		
pel_port_4_fish_barb	pel_port_4_fish_barb			0		
pel_port_4_fish_east	pel_port_4_fish_east			0		
pel_port_4_trade	pel_port_4_trade			0		
pel_port_4_trade_barb	pel_port_4_trade_barb			0		
pel_port_4_trade_east	pel_port_4_trade_east			0		
pel_port_5	pel_port_5			0		
pel_religious_1	pel_religious_1			0		
pel_religious_1_barb	pel_religious_1_barb			0		
pel_religious_1_east	pel_religious_1_east			0		
pel_religious_2	pel_religious_2			0		
pel_religious_2_barb	pel_religious_2_barb			0		
pel_religious_2_east	pel_religious_2_east			0		
pel_religious_3	pel_religious_3			0		
pel_religious_3_barb	pel_religious_3_barb			0		
pel_religious_3_east	pel_religious_3_east			0		
pel_religious_4_apollo	pel_religious_4_apollo			0		
pel_religious_4_athena	pel_religious_4_athena			0		
pel_religious_4_barb	pel_religious_4_barb			0		
pel_religious_4_east	pel_religious_4_east			0		
pel_religious_4_hephaestus	pel_religious_4_hephaestus			0		
pel_religious_4_poseidon	pel_religious_4_poseidon			0		
pel_religious_4_zeus	pel_religious_4_zeus			0		
pel_religious_5	pel_religious_5			0		
pel_town_1	pel_town_1			0		
pel_town_2_civil	pel_town_2_civil			0		
pel_town_2_military	pel_town_2_military			0		
pel_town_2_trade	pel_town_2_trade			0		
pel_town_3_civil	pel_town_3_civil			0		
pel_town_3_military	pel_town_3_military			0		
pel_town_3_trade	pel_town_3_trade			0		
pel_town_4_civil	pel_town_4_civil			0		
pel_town_4_military	pel_town_4_military			0		
pel_town_4_trade	pel_town_4_trade			0		
pel_town_bronze_1	pel_town_bronze_1			0		
pel_town_bronze_2_armour	pel_town_bronze_2_armour			0		
pel_town_bronze_2_weapon	pel_town_bronze_2_weapon			0		
pel_town_bronze_3_armour	pel_town_bronze_3_armour			0		
pel_town_bronze_3_weapon	pel_town_bronze_3_weapon			0		
pel_town_centre_1	pel_town_centre_1			0		
pel_town_centre_2_stadia	pel_town_centre_2_stadia			0		
pel_town_centre_2_trade	pel_town_centre_2_trade			0		
pel_town_centre_3_stadia	pel_town_centre_3_stadia			0		
pel_town_centre_3_trade	pel_town_centre_3_trade			0		
pel_town_centre_4_stadia	pel_town_centre_4_stadia			0		
pel_town_centre_4_trade	pel_town_centre_4_trade			0		
pel_town_glass_1	pel_town_glass_1			0		
pel_town_glass_2	pel_town_glass_2			0		
pel_town_glass_3	pel_town_glass_3			0		
pel_town_glass_4	pel_town_glass_4			0		
pel_town_gold_1	pel_town_gold_1			0		
pel_town_gold_2	pel_town_gold_2			0		
pel_town_gold_3	pel_town_gold_3			0		
pel_town_gold_4	pel_town_gold_4			0		
pel_town_grain_1	pel_town_grain_1			0		
pel_town_grain_1_barb	pel_town_grain_1_barb			0		
pel_town_grain_1_east	pel_town_grain_1_east			0		
pel_town_grain_2	pel_town_grain_2			0		
pel_town_grain_2_barb	pel_town_grain_2_barb			0		
pel_town_grain_2_east	pel_town_grain_2_east			0		
pel_town_grain_3	pel_town_grain_3			0		
pel_town_grain_3_barb	pel_town_grain_3_barb			0		
pel_town_grain_3_east	pel_town_grain_3_east			0		
pel_town_grain_4	pel_town_grain_4			0		
pel_town_grain_4_barb	pel_town_grain_4_barb			0		
pel_town_grain_4_east	pel_town_grain_4_east			0		
pel_town_horse_1	pel_town_horse_1			0		
pel_town_horse_1_barb	pel_town_horse_1_barb			0		
pel_town_horse_1_east	pel_town_horse_1_east			0		
pel_town_horse_2	pel_town_horse_2			0		
pel_town_horse_2_barb	pel_town_horse_2_barb			0		
pel_town_horse_2_east	pel_town_horse_2_east			0		
pel_town_horse_3	pel_town_horse_3			0		
pel_town_horse_3_barb	pel_town_horse_3_barb			0		
pel_town_horse_3_east	pel_town_horse_3_east			0		
pel_town_lead_1	pel_town_lead_1			0		
pel_town_lead_2	pel_town_lead_2			0		
pel_town_lead_3	pel_town_lead_3			0		
pel_town_lead_4	pel_town_lead_4			0		
pel_town_marble_1	pel_town_marble_1			0		
pel_town_marble_2	pel_town_marble_2			0		
pel_town_marble_3	pel_town_marble_3			0		
pel_town_marble_4	pel_town_marble_4			0		
pel_town_olive_1	pel_town_olive_1			0		
pel_town_olive_1_barb	pel_town_olive_1_barb			0		
pel_town_olive_1_east	pel_town_olive_1_east			0		
pel_town_olive_2	pel_town_olive_2			0		
pel_town_olive_2_barb	pel_town_olive_2_barb			0		
pel_town_olive_2_east	pel_town_olive_2_east			0		
pel_town_olive_3	pel_town_olive_3			0		
pel_town_olive_3_barb	pel_town_olive_3_barb			0		
pel_town_olive_3_east	pel_town_olive_3_east			0		
pel_town_olive_4	pel_town_olive_4			0		
pel_town_olive_4_barb	pel_town_olive_4_barb			0		
pel_town_olive_4_east	pel_town_olive_4_east			0		
pel_town_timber_1	pel_town_timber_1			0		
pel_town_timber_2	pel_town_timber_2			0		
pel_town_timber_3	pel_town_timber_3			0		
pel_town_timber_4	pel_town_timber_4			0		
pel_town_wine_1	pel_town_wine_1			0		
pel_town_wine_2	pel_town_wine_2			0		
pel_town_wine_3	pel_town_wine_3			0		
pel_town_wine_4	pel_town_wine_4			0		
pel_water_1	pel_water_1			0		
pel_water_2_fountain	pel_water_2_fountain			0		
pel_water_2_storage	pel_water_2_storage			0		
pel_water_3_fountain	pel_water_3_fountain			0		
pel_water_3_storage	pel_water_3_storage			0		
pel_water_4_fountain	pel_water_4_fountain			0		
pel_water_4_storage	pel_water_4_storage			0		
pro_ROMAN_city_major_1	pro_ROMAN_city_major_1			0		
pro_ROMAN_city_major_2	pro_ROMAN_city_major_2			0		
pro_ROMAN_city_major_3	pro_ROMAN_city_major_3			0		
pro_ROMAN_city_major_4	pro_ROMAN_city_major_4			0		
pro_ROMAN_military_equipment_1	pro_ROMAN_military_equipment_1			0		
pro_ROMAN_military_equipment_armour_2	pro_ROMAN_military_equipment_armour_2			0		
pro_ROMAN_military_equipment_armour_3	pro_ROMAN_military_equipment_armour_3			0		
pro_ROMAN_military_equipment_siege_2	pro_ROMAN_military_equipment_siege_2			0		
pro_ROMAN_military_equipment_siege_3	pro_ROMAN_military_equipment_siege_3			0		
pro_ROMAN_military_equipment_weapon_2	pro_ROMAN_military_equipment_weapon_2			0		
pro_ROMAN_military_equipment_weapon_3	pro_ROMAN_military_equipment_weapon_3			0		
pun_HELLENIC_agora_Syracuse_5	pun_HELLENIC_agora_Syracuse_5	rom_Hellenistic		0		
pun_HELLENIC_temple_Altar_Zeus_5	pun_HELLENIC_temple_Altar_Zeus_5	rom_Hellenistic		0		
pun_ROMAN_military_main_1	pun_ROMAN_military_main_1			0		
pun_ROMAN_military_main_aux_2	pun_ROMAN_military_main_aux_2			0		
pun_ROMAN_military_main_aux_3	pun_ROMAN_military_main_aux_3			0		
pun_ROMAN_military_main_aux_4	pun_ROMAN_military_main_aux_4			0		
pun_ROMAN_military_main_heavy_2	pun_ROMAN_military_main_heavy_2			0		
pun_ROMAN_military_main_heavy_3	pun_ROMAN_military_main_heavy_3			0		
pun_ROMAN_military_main_heavy_4	pun_ROMAN_military_main_heavy_4			0		
pun_greek_town_centre_1	pun_greek_town_centre_1			0		
pun_greek_town_centre_market_2	pun_greek_town_centre_market_2			0		
pun_greek_town_centre_market_3	pun_greek_town_centre_market_3			0		
pun_greek_town_centre_market_4	pun_greek_town_centre_market_4			0		
pun_greek_town_centre_stadia_2	pun_greek_town_centre_stadia_2			0		
pun_greek_town_centre_stadia_3	pun_greek_town_centre_stadia_3			0		
pun_greek_town_centre_stadia_4	pun_greek_town_centre_stadia_4			0		
pun_rome_town_centre_1	pun_rome_town_centre_1			0		
pun_rome_town_centre_theatre_2	pun_rome_town_centre_theatre_2			0		
pun_rome_town_centre_theatre_3	pun_rome_town_centre_theatre_3			0		
pun_rome_town_centre_theatre_4	pun_rome_town_centre_theatre_4			0		
pun_rome_town_centre_trade_2	pun_rome_town_centre_trade_2			0		
pun_rome_town_centre_trade_3	pun_rome_town_centre_trade_3			0		
pun_rome_town_centre_trade_4	pun_rome_town_centre_trade_4			0		
river_gatehouse_13_inverse_lvl1				1	river_gatehouse_13_inverse	
river_gatehouse_13_inverse_lvl2				2	river_gatehouse_13_inverse	
river_gatehouse_13_inverse_lvl3				3	river_gatehouse_13_inverse	
river_gatehouse_13_lvl1				1	river_gatehouse_13	
river_gatehouse_13_lvl2				2	river_gatehouse_13	
river_gatehouse_13_lvl3				3	river_gatehouse_13	
river_gatehouse_14_lvl1				1	river_gatehouse_14	
river_gatehouse_14_lvl2				2	river_gatehouse_14	
river_gatehouse_14_lvl3				3	river_gatehouse_14	
rom_ALL_industry_minor_1	rom_ALL_industry_minor_1			0		
rom_ALL_industry_minor_mine_2	rom_ALL_industry_minor_mine_2			0		
rom_ALL_industry_minor_mine_3	rom_ALL_industry_minor_mine_3			0		
rom_ALL_industry_minor_mine_4	rom_ALL_industry_minor_mine_4			0		
rom_ALL_industry_minor_quarry_2	rom_ALL_industry_minor_quarry_2			0		
rom_ALL_industry_minor_quarry_3	rom_ALL_industry_minor_quarry_3			0		
rom_ALL_industry_minor_quarry_4	rom_ALL_industry_minor_quarry_4			0		
rom_BARBARIAN_artisans_major_1	rom_BARBARIAN_artisans_major_1			0		
rom_BARBARIAN_artisans_major_gold_2	rom_BARBARIAN_artisans_major_gold_2			0		
rom_BARBARIAN_artisans_major_gold_3	rom_BARBARIAN_artisans_major_gold_3			0		
rom_BARBARIAN_artisans_major_gold_4	rom_BARBARIAN_artisans_major_gold_4			0		
rom_BARBARIAN_artisans_major_iron_2	rom_BARBARIAN_artisans_major_iron_2			0		
rom_BARBARIAN_artisans_major_iron_3	rom_BARBARIAN_artisans_major_iron_3			0		
rom_BARBARIAN_artisans_major_iron_4	rom_BARBARIAN_artisans_major_iron_4			0		
rom_BARBARIAN_artisans_major_salt_2	rom_BARBARIAN_artisans_major_salt_2			0		
rom_BARBARIAN_artisans_major_salt_3	rom_BARBARIAN_artisans_major_salt_3			0		
rom_BARBARIAN_artisans_major_salt_4	rom_BARBARIAN_artisans_major_salt_4			0		
rom_BARBARIAN_artisans_minor_bronze_2	rom_BARBARIAN_artisans_major_bronze_2			0		
rom_BARBARIAN_artisans_minor_bronze_3	rom_BARBARIAN_artisans_major_bronze_3			0		
rom_BARBARIAN_artisans_minor_bronze_4	rom_BARBARIAN_artisans_major_bronze_4			0		
rom_BARBARIAN_artisans_minor_wood_2	rom_BARBARIAN_artisans_major_wood_2			0		
rom_BARBARIAN_artisans_minor_wood_3	rom_BARBARIAN_artisans_major_wood_3			0		
rom_BARBARIAN_artisans_minor_wood_4	rom_BARBARIAN_artisans_major_wood_4			0		
rom_BARBARIAN_city_major_1	rom_BARBARIAN_city_major_1			0		
rom_BARBARIAN_city_major_2	rom_BARBARIAN_city_major_2			0		
rom_BARBARIAN_city_major_3	rom_BARBARIAN_city_major_3			0		
rom_BARBARIAN_city_major_4	rom_BARBARIAN_city_major_4			0		
rom_BARBARIAN_city_minor_fish_1	rom_BARBARIAN_city_minor_fish_1			0		
rom_BARBARIAN_city_minor_fish_2	rom_BARBARIAN_city_minor_fish_2			0		
rom_BARBARIAN_city_minor_fish_3	rom_BARBARIAN_city_minor_fish_3			0		
rom_BARBARIAN_city_minor_fish_4	rom_BARBARIAN_city_minor_fish_4			0		
rom_BARBARIAN_city_minor_glass_1	rom_BARBARIAN_city_minor_glass_1			0		
rom_BARBARIAN_city_minor_glass_2	rom_BARBARIAN_city_minor_glass_2			0		
rom_BARBARIAN_city_minor_glass_3	rom_BARBARIAN_city_minor_glass_3			0		
rom_BARBARIAN_city_minor_glass_4	rom_BARBARIAN_city_minor_glass_4			0		
rom_BARBARIAN_city_minor_gold_1	rom_BARBARIAN_city_minor_gold_1			0		
rom_BARBARIAN_city_minor_gold_2	rom_BARBARIAN_city_minor_gold_2			0		
rom_BARBARIAN_city_minor_gold_3	rom_BARBARIAN_city_minor_gold_3			0		
rom_BARBARIAN_city_minor_gold_4	rom_BARBARIAN_city_minor_gold_4			0		
rom_BARBARIAN_city_minor_grain_1	rom_BARBARIAN_city_minor_grain_1			0		
rom_BARBARIAN_city_minor_grain_2	rom_BARBARIAN_city_minor_grain_2			0		
rom_BARBARIAN_city_minor_grain_3	rom_BARBARIAN_city_minor_grain_3			0		
rom_BARBARIAN_city_minor_grain_4	rom_BARBARIAN_city_minor_grain_4			0		
rom_BARBARIAN_city_minor_hides_1	rom_BARBARIAN_city_minor_hides_1			0		
rom_BARBARIAN_city_minor_hides_2	rom_BARBARIAN_city_minor_hides_2			0		
rom_BARBARIAN_city_minor_hides_3	rom_BARBARIAN_city_minor_hides_3			0		
rom_BARBARIAN_city_minor_hides_4	rom_BARBARIAN_city_minor_hides_4			0		
rom_BARBARIAN_city_minor_iron_1	rom_BARBARIAN_city_minor_iron_1			0		
rom_BARBARIAN_city_minor_iron_2	rom_BARBARIAN_city_minor_iron_2			0		
rom_BARBARIAN_city_minor_iron_3	rom_BARBARIAN_city_minor_iron_3			0		
rom_BARBARIAN_city_minor_iron_4	rom_BARBARIAN_city_minor_iron_4			0		
rom_BARBARIAN_city_minor_limestone_1	rom_BARBARIAN_city_minor_limestone_1			0		
rom_BARBARIAN_city_minor_limestone_2	rom_BARBARIAN_city_minor_limestone_2			0		
rom_BARBARIAN_city_minor_limestone_3	rom_BARBARIAN_city_minor_limestone_3			0		
rom_BARBARIAN_city_minor_limestone_4	rom_BARBARIAN_city_minor_limestone_4			0		
rom_BARBARIAN_city_minor_marble_1	rom_BARBARIAN_city_minor_marble_1			0		
rom_BARBARIAN_city_minor_marble_2	rom_BARBARIAN_city_minor_marble_2			0		
rom_BARBARIAN_city_minor_marble_3	rom_BARBARIAN_city_minor_marble_3			0		
rom_BARBARIAN_city_minor_marble_4	rom_BARBARIAN_city_minor_marble_4			0		
rom_BARBARIAN_city_minor_olives_1	rom_BARBARIAN_city_minor_olives_1			0		
rom_BARBARIAN_city_minor_olives_2	rom_BARBARIAN_city_minor_olives_2			0		
rom_BARBARIAN_city_minor_olives_3	rom_BARBARIAN_city_minor_olives_3			0		
rom_BARBARIAN_city_minor_olives_4	rom_BARBARIAN_city_minor_olives_4			0		
rom_BARBARIAN_city_minor_purple_dye_1	rom_BARBARIAN_city_minor_purple_dye_1			0		
rom_BARBARIAN_city_minor_purple_dye_2	rom_BARBARIAN_city_minor_purple_dye_2			0		
rom_BARBARIAN_city_minor_purple_dye_3	rom_BARBARIAN_city_minor_purple_dye_3			0		
rom_BARBARIAN_city_minor_purple_dye_4	rom_BARBARIAN_city_minor_purple_dye_4			0		
rom_BARBARIAN_city_minor_silk_1	rom_BARBARIAN_city_minor_silk_1			0		
rom_BARBARIAN_city_minor_silk_2	rom_BARBARIAN_city_minor_silk_2			0		
rom_BARBARIAN_city_minor_silk_3	rom_BARBARIAN_city_minor_silk_3			0		
rom_BARBARIAN_city_minor_silk_4	rom_BARBARIAN_city_minor_silk_4			0		
rom_BARBARIAN_city_minor_silver_1	rom_BARBARIAN_city_minor_silver_1			0		
rom_BARBARIAN_city_minor_silver_2	rom_BARBARIAN_city_minor_silver_2			0		
