trait_level	effect	effect_scope	value
r2_sp_trait_ch_carthage_rank_6	rom_character_gravitas_per_turn_mod	this_agent	6.0000
r2_sp_trait_ch_carthage_rank_6	rom_character_political_party_loyalty	this_agent	12.0000
r2_sp_trait_ch_carthage_rank_6	rom_force_campaign_mod_upkeep_land	this_general_army	-12.0000
r2_sp_trait_ch_carthage_rank_7	rom_building_tax_level	this_character_local_province	21.0000
r2_sp_trait_ch_carthage_rank_7	rom_character_faction_leader_global_public_order	in_all_your_provinces	3.0000
r2_sp_trait_ch_carthage_rank_7	rom_character_gravitas_per_turn_mod	this_agent	7.0000
r2_sp_trait_ch_carthage_rank_7	rom_character_political_party_loyalty	this_agent	14.0000
r2_sp_trait_ch_carthage_rank_7	rom_character_power_to_ruling_party_per_turn	this_character_faction	3.0000
r2_sp_trait_ch_carthage_rank_7	rom_force_campaign_mod_upkeep_land	this_general_army	-14.0000
r2_sp_trait_ch_celtic_rank_1	rom_building_tax_level	this_character_local_province	3.0000
r2_sp_trait_ch_celtic_rank_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_ch_celtic_rank_1	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_ch_celtic_rank_1	rom_force_campaign_mod_upkeep_land	this_general_army	-2.0000
r2_sp_trait_ch_celtic_rank_2	rom_building_tax_level	this_character_local_province	6.0000
r2_sp_trait_ch_celtic_rank_2	rom_character_gravitas_per_turn_mod	this_agent	2.0000
r2_sp_trait_ch_celtic_rank_2	rom_character_political_party_loyalty	this_agent	4.0000
r2_sp_trait_ch_celtic_rank_2	rom_force_campaign_mod_upkeep_land	this_general_army	-4.0000
r2_sp_trait_ch_celtic_rank_3	rom_building_tax_level	this_character_local_province	9.0000
r2_sp_trait_ch_celtic_rank_3	rom_character_gravitas_per_turn_mod	this_agent	3.0000
r2_sp_trait_ch_celtic_rank_3	rom_character_political_party_loyalty	this_agent	6.0000
r2_sp_trait_ch_celtic_rank_3	rom_force_campaign_mod_upkeep_land	this_general_army	-6.0000
r2_sp_trait_ch_celtic_rank_4	rom_building_tax_level	this_character_local_province	12.0000
r2_sp_trait_ch_celtic_rank_4	rom_character_gravitas_per_turn_mod	this_agent	4.0000
r2_sp_trait_ch_celtic_rank_4	rom_character_political_party_loyalty	this_agent	8.0000
r2_sp_trait_ch_celtic_rank_4	rom_force_campaign_mod_upkeep_land	this_general_army	-8.0000
r2_sp_trait_ch_celtic_rank_5	rom_building_tax_level	this_character_local_province	15.0000
r2_sp_trait_ch_celtic_rank_5	rom_character_gravitas_per_turn_mod	this_agent	5.0000
r2_sp_trait_ch_celtic_rank_5	rom_character_political_party_loyalty	this_agent	10.0000
r2_sp_trait_ch_celtic_rank_5	rom_force_campaign_mod_upkeep_land	this_general_army	-10.0000
r2_sp_trait_ch_celtic_rank_6	rom_building_tax_level	this_character_local_province	18.0000
r2_sp_trait_ch_celtic_rank_6	rom_character_gravitas_per_turn_mod	this_agent	6.0000
r2_sp_trait_ch_celtic_rank_6	rom_character_political_party_loyalty	this_agent	12.0000
r2_sp_trait_ch_celtic_rank_6	rom_force_campaign_mod_upkeep_land	this_general_army	-12.0000
r2_sp_trait_ch_celtic_rank_7	rom_building_tax_level	this_character_local_province	21.0000
r2_sp_trait_ch_celtic_rank_7	rom_character_faction_leader_global_public_order	in_all_your_provinces	3.0000
r2_sp_trait_ch_celtic_rank_7	rom_character_gravitas_per_turn_mod	this_agent	7.0000
r2_sp_trait_ch_celtic_rank_7	rom_character_political_party_loyalty	this_agent	14.0000
r2_sp_trait_ch_celtic_rank_7	rom_character_power_to_ruling_party_per_turn	this_character_faction	3.0000
r2_sp_trait_ch_celtic_rank_7	rom_force_campaign_mod_upkeep_land	this_general_army	-14.0000
r2_sp_trait_ch_east_A_rank_1	rom_building_tax_level	this_character_local_province	3.0000
r2_sp_trait_ch_east_A_rank_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_ch_east_A_rank_1	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_ch_east_A_rank_1	rom_force_campaign_mod_upkeep_land	this_general_army	-2.0000
r2_sp_trait_ch_east_A_rank_2	rom_building_tax_level	this_character_local_province	6.0000
r2_sp_trait_ch_east_A_rank_2	rom_character_gravitas_per_turn_mod	this_agent	2.0000
r2_sp_trait_ch_east_A_rank_2	rom_character_political_party_loyalty	this_agent	4.0000
r2_sp_trait_ch_east_A_rank_2	rom_force_campaign_mod_upkeep_land	this_general_army	-4.0000
r2_sp_trait_ch_east_A_rank_3	rom_building_tax_level	this_character_local_province	9.0000
r2_sp_trait_ch_east_A_rank_3	rom_character_gravitas_per_turn_mod	this_agent	3.0000
r2_sp_trait_ch_east_A_rank_3	rom_character_political_party_loyalty	this_agent	6.0000
r2_sp_trait_ch_east_A_rank_3	rom_force_campaign_mod_upkeep_land	this_general_army	-6.0000
r2_sp_trait_ch_east_A_rank_4	rom_building_tax_level	this_character_local_province	12.0000
r2_sp_trait_ch_east_A_rank_4	rom_character_gravitas_per_turn_mod	this_agent	4.0000
r2_sp_trait_ch_east_A_rank_4	rom_character_political_party_loyalty	this_agent	8.0000
r2_sp_trait_ch_east_A_rank_4	rom_force_campaign_mod_upkeep_land	this_general_army	-8.0000
r2_sp_trait_ch_east_A_rank_5	rom_building_tax_level	this_character_local_province	15.0000
r2_sp_trait_ch_east_A_rank_5	rom_character_gravitas_per_turn_mod	this_agent	5.0000
r2_sp_trait_ch_east_A_rank_5	rom_character_political_party_loyalty	this_agent	10.0000
r2_sp_trait_ch_east_A_rank_5	rom_force_campaign_mod_upkeep_land	this_general_army	-10.0000
r2_sp_trait_ch_east_A_rank_6	rom_building_tax_level	this_character_local_province	18.0000
r2_sp_trait_ch_east_A_rank_6	rom_character_gravitas_per_turn_mod	this_agent	6.0000
r2_sp_trait_ch_east_A_rank_6	rom_character_political_party_loyalty	this_agent	12.0000
r2_sp_trait_ch_east_A_rank_6	rom_force_campaign_mod_upkeep_land	this_general_army	-12.0000
r2_sp_trait_ch_east_A_rank_7	rom_building_tax_level	this_character_local_province	21.0000
r2_sp_trait_ch_east_A_rank_7	rom_character_faction_leader_global_public_order	in_all_your_provinces	3.0000
r2_sp_trait_ch_east_A_rank_7	rom_character_gravitas_per_turn_mod	this_agent	7.0000
r2_sp_trait_ch_east_A_rank_7	rom_character_political_party_loyalty	this_agent	14.0000
r2_sp_trait_ch_east_A_rank_7	rom_character_power_to_ruling_party_per_turn	this_character_faction	3.0000
r2_sp_trait_ch_east_A_rank_7	rom_force_campaign_mod_upkeep_land	this_general_army	-14.0000
r2_sp_trait_ch_east_B_rank_1	rom_building_tax_level	this_character_local_province	3.0000
r2_sp_trait_ch_east_B_rank_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_ch_east_B_rank_1	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_ch_east_B_rank_1	rom_force_campaign_mod_upkeep_land	this_general_army	-2.0000
r2_sp_trait_ch_east_B_rank_2	rom_building_tax_level	this_character_local_province	6.0000
r2_sp_trait_ch_east_B_rank_2	rom_character_gravitas_per_turn_mod	this_agent	2.0000
r2_sp_trait_ch_east_B_rank_2	rom_character_political_party_loyalty	this_agent	4.0000
r2_sp_trait_ch_east_B_rank_2	rom_force_campaign_mod_upkeep_land	this_general_army	-4.0000
r2_sp_trait_ch_east_B_rank_3	rom_building_tax_level	this_character_local_province	9.0000
r2_sp_trait_ch_east_B_rank_3	rom_character_gravitas_per_turn_mod	this_agent	3.0000
r2_sp_trait_ch_east_B_rank_3	rom_character_political_party_loyalty	this_agent	6.0000
r2_sp_trait_ch_east_B_rank_3	rom_force_campaign_mod_upkeep_land	this_general_army	-6.0000
r2_sp_trait_ch_east_B_rank_4	rom_building_tax_level	this_character_local_province	12.0000
r2_sp_trait_ch_east_B_rank_4	rom_character_gravitas_per_turn_mod	this_agent	4.0000
r2_sp_trait_ch_east_B_rank_4	rom_character_political_party_loyalty	this_agent	8.0000
r2_sp_trait_ch_east_B_rank_4	rom_force_campaign_mod_upkeep_land	this_general_army	-8.0000
r2_sp_trait_ch_east_B_rank_5	rom_building_tax_level	this_character_local_province	15.0000
r2_sp_trait_ch_east_B_rank_5	rom_character_gravitas_per_turn_mod	this_agent	5.0000
r2_sp_trait_ch_east_B_rank_5	rom_character_political_party_loyalty	this_agent	10.0000
r2_sp_trait_ch_east_B_rank_5	rom_force_campaign_mod_upkeep_land	this_general_army	-10.0000
r2_sp_trait_ch_east_B_rank_6	rom_building_tax_level	this_character_local_province	18.0000
r2_sp_trait_ch_east_B_rank_6	rom_character_gravitas_per_turn_mod	this_agent	6.0000
r2_sp_trait_ch_east_B_rank_6	rom_character_political_party_loyalty	this_agent	12.0000
r2_sp_trait_ch_east_B_rank_6	rom_force_campaign_mod_upkeep_land	this_general_army	-12.0000
r2_sp_trait_ch_east_B_rank_7	rom_building_tax_level	this_character_local_province	21.0000
r2_sp_trait_ch_east_B_rank_7	rom_character_faction_leader_global_public_order	in_all_your_provinces	3.0000
r2_sp_trait_ch_east_B_rank_7	rom_character_gravitas_per_turn_mod	this_agent	7.0000
r2_sp_trait_ch_east_B_rank_7	rom_character_political_party_loyalty	this_agent	14.0000
r2_sp_trait_ch_east_B_rank_7	rom_character_power_to_ruling_party_per_turn	this_character_faction	3.0000
r2_sp_trait_ch_east_B_rank_7	rom_force_campaign_mod_upkeep_land	this_general_army	-14.0000
r2_sp_trait_ch_german_rank_1	rom_building_tax_level	this_character_local_province	3.0000
r2_sp_trait_ch_german_rank_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_ch_german_rank_1	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_ch_german_rank_1	rom_force_campaign_mod_upkeep_land	this_general_army	-2.0000
r2_sp_trait_ch_german_rank_2	rom_building_tax_level	this_character_local_province	6.0000
r2_sp_trait_ch_german_rank_2	rom_character_gravitas_per_turn_mod	this_agent	2.0000
r2_sp_trait_ch_german_rank_2	rom_character_political_party_loyalty	this_agent	4.0000
r2_sp_trait_ch_german_rank_2	rom_force_campaign_mod_upkeep_land	this_general_army	-4.0000
r2_sp_trait_ch_german_rank_3	rom_building_tax_level	this_character_local_province	9.0000
r2_sp_trait_ch_german_rank_3	rom_character_gravitas_per_turn_mod	this_agent	3.0000
r2_sp_trait_ch_german_rank_3	rom_character_political_party_loyalty	this_agent	6.0000
r2_sp_trait_ch_german_rank_3	rom_force_campaign_mod_upkeep_land	this_general_army	-6.0000
r2_sp_trait_ch_german_rank_4	rom_building_tax_level	this_character_local_province	12.0000
r2_sp_trait_ch_german_rank_4	rom_character_gravitas_per_turn_mod	this_agent	4.0000
r2_sp_trait_ch_german_rank_4	rom_character_political_party_loyalty	this_agent	8.0000
r2_sp_trait_ch_german_rank_4	rom_force_campaign_mod_upkeep_land	this_general_army	-8.0000
r2_sp_trait_ch_german_rank_5	rom_building_tax_level	this_character_local_province	15.0000
r2_sp_trait_ch_german_rank_5	rom_character_gravitas_per_turn_mod	this_agent	5.0000
r2_sp_trait_ch_german_rank_5	rom_character_political_party_loyalty	this_agent	10.0000
r2_sp_trait_ch_german_rank_5	rom_force_campaign_mod_upkeep_land	this_general_army	-10.0000
r2_sp_trait_ch_german_rank_6	rom_building_tax_level	this_character_local_province	18.0000
r2_sp_trait_ch_german_rank_6	rom_character_gravitas_per_turn_mod	this_agent	6.0000
r2_sp_trait_ch_german_rank_6	rom_character_political_party_loyalty	this_agent	12.0000
r2_sp_trait_ch_german_rank_6	rom_force_campaign_mod_upkeep_land	this_general_army	-12.0000
r2_sp_trait_ch_german_rank_7	rom_building_tax_level	this_character_local_province	21.0000
r2_sp_trait_ch_german_rank_7	rom_character_faction_leader_global_public_order	in_all_your_provinces	3.0000
r2_sp_trait_ch_german_rank_7	rom_character_gravitas_per_turn_mod	this_agent	7.0000
r2_sp_trait_ch_german_rank_7	rom_character_political_party_loyalty	this_agent	14.0000
r2_sp_trait_ch_german_rank_7	rom_character_power_to_ruling_party_per_turn	this_character_faction	3.0000
r2_sp_trait_ch_german_rank_7	rom_force_campaign_mod_upkeep_land	this_general_army	-14.0000
r2_sp_trait_ch_hellenic_athens_rank_1	rom_building_tax_level	this_character_local_province	3.0000
r2_sp_trait_ch_hellenic_athens_rank_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_ch_hellenic_athens_rank_1	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_ch_hellenic_athens_rank_1	rom_force_campaign_mod_upkeep_land	this_general_army	-2.0000
r2_sp_trait_ch_hellenic_athens_rank_2	rom_building_tax_level	this_character_local_province	6.0000
r2_sp_trait_ch_hellenic_athens_rank_2	rom_character_gravitas_per_turn_mod	this_agent	2.0000
r2_sp_trait_ch_hellenic_athens_rank_2	rom_character_political_party_loyalty	this_agent	4.0000
r2_sp_trait_ch_hellenic_athens_rank_2	rom_force_campaign_mod_upkeep_land	this_general_army	-4.0000
r2_sp_trait_ch_hellenic_athens_rank_3	rom_building_tax_level	this_character_local_province	9.0000
r2_sp_trait_ch_hellenic_athens_rank_3	rom_character_gravitas_per_turn_mod	this_agent	3.0000
r2_sp_trait_ch_hellenic_athens_rank_3	rom_character_political_party_loyalty	this_agent	6.0000
r2_sp_trait_ch_hellenic_athens_rank_3	rom_force_campaign_mod_upkeep_land	this_general_army	-6.0000
r2_sp_trait_ch_hellenic_athens_rank_4	rom_building_tax_level	this_character_local_province	12.0000
r2_sp_trait_ch_hellenic_athens_rank_4	rom_character_gravitas_per_turn_mod	this_agent	4.0000
r2_sp_trait_ch_hellenic_athens_rank_4	rom_character_political_party_loyalty	this_agent	8.0000
r2_sp_trait_ch_hellenic_athens_rank_4	rom_force_campaign_mod_upkeep_land	this_general_army	-8.0000
r2_sp_trait_ch_hellenic_athens_rank_5	rom_building_tax_level	this_character_local_province	15.0000
r2_sp_trait_ch_hellenic_athens_rank_5	rom_character_gravitas_per_turn_mod	this_agent	5.0000
r2_sp_trait_ch_hellenic_athens_rank_5	rom_character_political_party_loyalty	this_agent	10.0000
r2_sp_trait_ch_hellenic_athens_rank_5	rom_force_campaign_mod_upkeep_land	this_general_army	-10.0000
r2_sp_trait_ch_hellenic_athens_rank_6	rom_building_tax_level	this_character_local_province	18.0000
r2_sp_trait_ch_hellenic_athens_rank_6	rom_character_gravitas_per_turn_mod	this_agent	6.0000
r2_sp_trait_ch_hellenic_athens_rank_6	rom_character_political_party_loyalty	this_agent	12.0000
r2_sp_trait_ch_hellenic_athens_rank_6	rom_force_campaign_mod_upkeep_land	this_general_army	-12.0000
r2_sp_trait_ch_hellenic_athens_rank_7	rom_building_tax_level	this_character_local_province	21.0000
r2_sp_trait_ch_hellenic_athens_rank_7	rom_character_faction_leader_global_public_order	in_all_your_provinces	3.0000
r2_sp_trait_ch_hellenic_athens_rank_7	rom_character_gravitas_per_turn_mod	this_agent	7.0000
r2_sp_trait_ch_hellenic_athens_rank_7	rom_character_political_party_loyalty	this_agent	14.0000
r2_sp_trait_ch_hellenic_athens_rank_7	rom_character_power_to_ruling_party_per_turn	this_character_faction	3.0000
r2_sp_trait_ch_hellenic_athens_rank_7	rom_force_campaign_mod_upkeep_land	this_general_army	-14.0000
r2_sp_trait_ch_hellenic_rank_1	rom_building_tax_level	this_character_local_province	3.0000
r2_sp_trait_ch_hellenic_rank_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_ch_hellenic_rank_1	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_ch_hellenic_rank_1	rom_force_campaign_mod_upkeep_land	this_general_army	-2.0000
r2_sp_trait_ch_hellenic_rank_2	rom_building_tax_level	this_character_local_province	6.0000
r2_sp_trait_ch_hellenic_rank_2	rom_character_gravitas_per_turn_mod	this_agent	2.0000
r2_sp_trait_ch_hellenic_rank_2	rom_character_political_party_loyalty	this_agent	4.0000
r2_sp_trait_ch_hellenic_rank_2	rom_force_campaign_mod_upkeep_land	this_general_army	-4.0000
r2_sp_trait_ch_hellenic_rank_3	rom_building_tax_level	this_character_local_province	9.0000
r2_sp_trait_ch_hellenic_rank_3	rom_character_gravitas_per_turn_mod	this_agent	3.0000
r2_sp_trait_ch_hellenic_rank_3	rom_character_political_party_loyalty	this_agent	6.0000
r2_sp_trait_ch_hellenic_rank_3	rom_force_campaign_mod_upkeep_land	this_general_army	-6.0000
r2_sp_trait_ch_hellenic_rank_4	rom_building_tax_level	this_character_local_province	12.0000
r2_sp_trait_ch_hellenic_rank_4	rom_character_gravitas_per_turn_mod	this_agent	4.0000
r2_sp_trait_ch_hellenic_rank_4	rom_character_political_party_loyalty	this_agent	8.0000
r2_sp_trait_ch_hellenic_rank_4	rom_force_campaign_mod_upkeep_land	this_general_army	-8.0000
r2_sp_trait_ch_hellenic_rank_5	rom_building_tax_level	this_character_local_province	15.0000
r2_sp_trait_ch_hellenic_rank_5	rom_character_gravitas_per_turn_mod	this_agent	5.0000
r2_sp_trait_ch_hellenic_rank_5	rom_character_political_party_loyalty	this_agent	10.0000
r2_sp_trait_ch_hellenic_rank_5	rom_force_campaign_mod_upkeep_land	this_general_army	-10.0000
r2_sp_trait_ch_hellenic_rank_6	rom_building_tax_level	this_character_local_province	18.0000
r2_sp_trait_ch_hellenic_rank_6	rom_character_gravitas_per_turn_mod	this_agent	6.0000
r2_sp_trait_ch_hellenic_rank_6	rom_character_political_party_loyalty	this_agent	12.0000
r2_sp_trait_ch_hellenic_rank_6	rom_force_campaign_mod_upkeep_land	this_general_army	-12.0000
r2_sp_trait_ch_hellenic_rank_7	rom_building_tax_level	this_character_local_province	21.0000
r2_sp_trait_ch_hellenic_rank_7	rom_character_faction_leader_global_public_order	in_all_your_provinces	3.0000
r2_sp_trait_ch_hellenic_rank_7	rom_character_gravitas_per_turn_mod	this_agent	7.0000
r2_sp_trait_ch_hellenic_rank_7	rom_character_political_party_loyalty	this_agent	14.0000
r2_sp_trait_ch_hellenic_rank_7	rom_character_power_to_ruling_party_per_turn	this_character_faction	3.0000
r2_sp_trait_ch_hellenic_rank_7	rom_force_campaign_mod_upkeep_land	this_general_army	-14.0000
r2_sp_trait_ch_hellenic_sparta_rank_1	rom_building_tax_level	this_character_local_province	3.0000
r2_sp_trait_ch_hellenic_sparta_rank_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_ch_hellenic_sparta_rank_1	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_ch_hellenic_sparta_rank_1	rom_force_campaign_mod_upkeep_land	this_general_army	-2.0000
r2_sp_trait_ch_hellenic_sparta_rank_2	rom_building_tax_level	this_character_local_province	6.0000
r2_sp_trait_ch_hellenic_sparta_rank_2	rom_character_gravitas_per_turn_mod	this_agent	2.0000
r2_sp_trait_ch_hellenic_sparta_rank_2	rom_character_political_party_loyalty	this_agent	4.0000
r2_sp_trait_ch_hellenic_sparta_rank_2	rom_force_campaign_mod_upkeep_land	this_general_army	-4.0000
r2_sp_trait_ch_hellenic_sparta_rank_3	rom_building_tax_level	this_character_local_province	9.0000
r2_sp_trait_ch_hellenic_sparta_rank_3	rom_character_gravitas_per_turn_mod	this_agent	3.0000
