building_level_key	technology_key
rom_BARBARIAN_city_minor_fish_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_fish_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_fish_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_fish_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_fish_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_fish_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_fish_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_glass_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_glass_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_glass_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_glass_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_glass_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_glass_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_glass_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_glass_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_glass_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_glass_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_glass_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_glass_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_gold_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_gold_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_gold_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_gold_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_gold_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_gold_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_gold_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_gold_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_gold_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_gold_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_gold_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_gold_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_grain_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_grain_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_grain_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_grain_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_grain_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_grain_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_grain_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_grain_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_grain_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_grain_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_grain_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_grain_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_hides_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_hides_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_hides_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_hides_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_hides_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_hides_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_hides_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_hides_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_hides_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_hides_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_hides_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_hides_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_iron_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_iron_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_iron_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_iron_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_iron_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_iron_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_iron_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_iron_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_iron_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_iron_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_iron_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_iron_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_limestone_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_limestone_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_limestone_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_limestone_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_limestone_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_limestone_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_limestone_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_limestone_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_limestone_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_limestone_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_limestone_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_limestone_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_marble_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_marble_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_marble_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_marble_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_marble_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_marble_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_marble_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_marble_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_marble_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_marble_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_marble_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_marble_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_olives_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_olives_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_olives_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_olives_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_olives_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_olives_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_olives_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_olives_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_olives_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_olives_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_olives_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_olives_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_purple_dye_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_purple_dye_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_purple_dye_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_purple_dye_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_purple_dye_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_purple_dye_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_purple_dye_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_purple_dye_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_purple_dye_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_purple_dye_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_purple_dye_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_purple_dye_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silk_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silk_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_silk_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silk_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silk_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silk_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_silk_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silk_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_silk_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silk_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silk_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silk_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silver_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silver_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_silver_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silver_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silver_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_silver_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_silver_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silver_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_silver_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silver_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silver_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_silver_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_timber_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_timber_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_timber_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_timber_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_timber_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_timber_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_timber_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_timber_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_timber_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_timber_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_timber_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_timber_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_township_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_township_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_township_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_township_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_township_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_township_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_township_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_township_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_township_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_township_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_township_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_township_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_city_minor_wine_3	rom_briton_engineering_construction_raised_site
rom_BARBARIAN_city_minor_wine_3	rom_dlc_gaul_celtic_politics_people_1_enclosed_settlement
rom_BARBARIAN_city_minor_wine_3	rom_gaul_engineering_construction_raised_site
rom_BARBARIAN_city_minor_wine_3	rom_german_engineering_construction_raised_site
rom_BARBARIAN_city_minor_wine_3	rom_iberian_engineering_construction_raised_site
rom_BARBARIAN_city_minor_wine_3	rom_nomad_civil_construction_raised_site
rom_BARBARIAN_city_minor_wine_4	rom_briton_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_wine_4	rom_dlc_gaul_celtic_politics_people_3_great_food_vault
rom_BARBARIAN_city_minor_wine_4	rom_gaul_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_wine_4	rom_german_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_wine_4	rom_iberian_engineering_construction_dry_stone_construction
rom_BARBARIAN_city_minor_wine_4	rom_nomad_civil_construction_dry_stone_construction
rom_BARBARIAN_commons_administration_2	rom_briton_military_warrior_code_war_dance
rom_BARBARIAN_commons_administration_2	rom_dlc_gaul_development_culture_2_common_weights_and_measures
rom_BARBARIAN_commons_administration_2	rom_gaul_military_warrior_code_war_horn
rom_BARBARIAN_commons_administration_2	rom_german_military_war_exercises_servants_of_the_elite
rom_BARBARIAN_commons_administration_2	rom_iberian_military_warrior_code_death_in_battle
rom_BARBARIAN_commons_administration_2	rom_nomad_military_war_exercises_servants_of_the_elite
rom_BARBARIAN_commons_administration_3	rom_briton_military_warrior_code_war_horn
rom_BARBARIAN_commons_administration_3	rom_dlc_gaul_development_culture_3_legal_documentation
rom_BARBARIAN_commons_administration_3	rom_gaul_military_war_exercises_servants_of_the_elite
rom_BARBARIAN_commons_administration_3	rom_german_military_warrior_code_war_horn
rom_BARBARIAN_commons_administration_3	rom_iberian_military_war_exercises_servants_of_the_elite
rom_BARBARIAN_commons_administration_3	rom_nomad_military_war_exercises_war_horn
rom_BARBARIAN_commons_administration_4	rom_briton_military_war_exercises_warrior_aristocracy
rom_BARBARIAN_commons_administration_4	rom_dlc_gaul_development_culture_3_legal_institutions
rom_BARBARIAN_commons_administration_4	rom_gaul_military_war_exercises_warrior_aristocracy
rom_BARBARIAN_commons_administration_4	rom_german_military_war_exercises_battle_fury
rom_BARBARIAN_commons_administration_4	rom_iberian_military_war_exercises_warrior_aristocracy
rom_BARBARIAN_commons_administration_4	rom_nomad_military_war_exercises_battle_fury
rom_BARBARIAN_commons_administration_dacian_5	rom_dacian_engineering_construction_murus_dacius
rom_BARBARIAN_commons_major_storage_3	rom_briton_civil_farming_souterrain
rom_BARBARIAN_commons_major_storage_3	rom_dlc_gaul_celtic_politics_people_2_grain_kiln
